timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T02:47:55.941246+00:00,29.365476,1776739675941246212,380452,1776739675944818112,rough_corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:55.956748+00:00,0.020106,1776739675956748212,380468,1776739675960818112,rough_corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:55.973013+00:00,0.031458,1776739675973012712,380484,1776739675972169216,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:55.893569+00:00,-0.047863,1776739675893569312,380404,1776739675892848896,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:55.908350+00:00,-0.031861,1776739675908350212,380420,1776739675908850432,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:55.928818+00:00,-0.011894,1776739675928818112,380436,1776739675928818112,rough_corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:55.989432+00:00,0.047739,1776739675989431812,380500,1776739675988450304,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.004932+00:00,0.063657,1776739676004932112,380516,1776739676004369152,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.021228+00:00,0.079771,1776739676021227512,380532,1776739676020482816,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.036775+00:00,0.095670,1776739676036775312,380548,1776739676036381440,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.053217+00:00,0.111782,1776739676053217212,380564,1776739676052494080,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.070143+00:00,0.128189,1776739676070143012,380580,1776739676068900864,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.085006+00:00,0.144124,1776739676085006512,380596,1776739676084835328,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.101548+00:00,0.160239,1776739676101547912,380612,1776739676100951040,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.118000+00:00,0.176454,1776739676118000012,380628,1776739676117165568,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.134764+00:00,0.192818,1776739676134763812,380644,1776739676133529344,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.149877+00:00,0.208889,1776739676149876412,380660,1776739676149601024,corrected,left,OFF,0.0,-0.35
2026-04-21T02:47:56.165336+00:00,0.224824,1776739676165335712,380676,1776739676165535232,corrected,left,OFF,0.0,-0.35
