timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz
2026-03-27T17:39:57.193379+00:00,0.044576,1774633197193379100,-0.137933,0.396652,0.607686,1e-06,-495.120883,-10085.663853,-2190.232277,-0.431239,-0.056918,0.64925,0.087764,-0.856323,0.457212,0.287271,-0.039875,-0.009158,0.679424,0.039709,0.672687,0.744819,0.393859
2026-03-27T17:39:57.210369+00:00,0.061566,1774633197210369100,-0.139096,0.397034,0.608802,0.018161,-0.022833,-0.476814,-0.103081,-0.431061,-0.056516,0.650583,0.091069,-0.844461,0.453637,0.282318,-0.039379,-0.010797,0.678336,0.04199,0.612962,0.66185,0.35307
2026-03-27T17:39:57.228587+00:00,0.079784,1774633197228587200,-0.140256,0.397353,0.609915,0.005654,-0.059558,-1.267954,-0.272876,-0.430374,-0.056038,0.651928,0.093493,-0.857527,0.463082,0.284658,-0.039273,-0.012542,0.676789,0.044493,0.5335,0.563709,0.302172
2026-03-27T17:39:57.245351+00:00,0.096549,1774633197245351400,-0.141319,0.397742,0.611017,0.014122,-0.019458,-0.418639,-0.08976,-0.42996,-0.055711,0.653248,0.09776,-0.845816,0.458152,0.279313,-0.038975,-0.014111,0.675843,0.029125,0.72566,0.753698,0.405667
2026-03-27T17:39:57.262513+00:00,0.11371,1774633197262512800,-0.142135,0.398037,0.612194,0.022156,-0.010196,-0.221183,-0.047295,-0.429214,-0.055419,0.654482,0.098676,-0.852524,0.462667,0.279938,-0.038882,-0.015699,0.675164,0.025456,0.713322,0.73045,0.396066
2026-03-27T17:39:57.279575+00:00,0.130772,1774633197279574900,-0.14317,0.398418,0.613165,1e-06,-183.075666,-4014.291335,-856.086612,-0.428637,-0.055288,0.655833,0.103191,-0.824376,0.447128,0.269395,-0.038538,-0.017201,0.674816,1e-06,14828.026295,15021.339059,8235.931396
2026-03-27T17:39:57.296780+00:00,0.147977,1774633197296779500,-0.143684,0.398482,0.614531,1e-06,-171.460211,-3810.057417,-813.495368,-0.427791,-0.055232,0.656994,0.101664,-0.843035,0.455921,0.273954,-0.038307,-0.018544,0.674771,0.020771,0.539577,0.541739,0.300435
2026-03-27T17:39:57.313674+00:00,0.164871,1774633197313674300,-0.144527,0.398669,0.61549,1e-06,-169.701874,-3814.400639,-816.712156,-0.42706,-0.055316,0.65827,0.100512,-0.848983,0.456925,0.275691,-0.037969,-0.019705,0.675132,0.009728,0.762577,0.760758,0.426322
2026-03-27T17:39:57.330923+00:00,0.18212,1774633197330922400,-0.144879,0.398682,0.616929,1e-06,-183.545053,-4197.592381,-902.386382,-0.42635,-0.055389,0.65968,0.098436,-0.852024,0.455578,0.278039,-0.037528,-0.020679,0.675841,0.00522,0.778768,0.773879,0.4386
2026-03-27T17:39:57.347980+00:00,0.199177,1774633197347980300,-0.145623,0.398829,0.6179,0.0206,-0.010104,-0.2356,-0.050821,-0.425631,-0.055571,0.66111,0.098573,-0.834412,0.443418,0.27511,-0.03699,-0.021386,0.676675,0.006656,0.223415,0.221721,0.127204
