timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz
2026-03-27T18:28:17.156315+00:00,3.137215,1774636097156315000,-0.513125,0.558220,-0.179061,0.801754,-0.160669,0.535694,0.210636,-0.668950,0.279157,0.114134,0.464027,0.054762,0.381633,0.796941,-0.403138,0.105391,-0.532521,0.240869,-0.901035,0.085808,-0.354712
2026-03-27T18:28:17.172812+00:00,3.153712,1774636097172812300,-0.513535,0.558195,-0.179247,0.801540,-0.160818,0.536050,0.210432,-0.669579,0.279163,0.114223,0.463701,0.055161,0.381694,0.797073,-0.404127,0.104522,-0.531202,0.241191,-0.902062,0.083646,-0.352379
2026-03-27T18:28:17.189858+00:00,3.170758,1774636097189858100,-0.514007,0.558221,-0.179460,0.801059,-0.160961,0.536868,0.210386,-0.670361,0.279209,0.114238,0.464165,0.055328,0.381683,0.796951,-0.404169,0.104836,-0.530233,0.243742,-0.903110,0.084768,-0.355060
2026-03-27T18:28:17.207079+00:00,3.187979,1774636097207079000,-0.514474,0.558244,-0.179678,0.800764,-0.161105,0.537366,0.210130,-0.671143,0.279451,0.114208,0.464410,0.055539,0.381714,0.796779,-0.404037,0.105645,-0.529334,0.246166,-0.901671,0.086223,-0.356448
2026-03-27T18:28:17.224053+00:00,3.204953,1774636097224053100,-0.514936,0.558266,-0.179892,0.800472,-0.161247,0.537858,0.209876,-0.671915,0.279690,0.114178,0.464652,0.055748,0.381744,0.796610,-0.403907,0.106443,-0.528448,0.248556,-0.900243,0.087659,-0.357815
2026-03-27T18:28:17.241113+00:00,3.222013,1774636097241112800,-0.515608,0.558306,-0.180200,0.800199,-0.161186,0.538919,0.208466,-0.673091,0.280265,0.114210,0.465228,0.055497,0.382755,0.796690,-0.402472,0.109424,-0.528365,0.251394,-0.894116,0.095215,-0.362260
2026-03-27T18:28:17.257990+00:00,3.238890,1774636097257990500,-0.516187,0.558451,-0.180492,0.799906,-0.161159,0.539631,0.207767,-0.674144,0.280816,0.114017,0.466029,0.055430,0.382811,0.796197,-0.401342,0.111814,-0.527911,0.252243,-0.891768,0.102015,-0.365563
2026-03-27T18:28:17.275181+00:00,3.256081,1774636097275181200,-0.516799,0.558583,-0.180814,0.799606,-0.161303,0.540242,0.207097,-0.675467,0.281459,0.113787,0.467387,0.055761,0.382074,0.795543,-0.399657,0.114544,-0.527703,0.252439,-0.888158,0.109188,-0.368528
2026-03-27T18:28:17.292491+00:00,3.273391,1774636097292491300,-0.517424,0.558667,-0.181169,0.799305,-0.161413,0.540896,0.206464,-0.676815,0.282113,0.113503,0.468246,0.055950,0.381660,0.795222,-0.398033,0.117419,-0.527279,0.253067,-0.885655,0.115936,-0.372041
2026-03-27T18:28:17.309165+00:00,3.290065,1774636097309165400,-0.518063,0.558710,-0.181620,0.799064,-0.161732,0.541282,0.206194,-0.678675,0.282804,0.113014,0.469648,0.054539,0.380002,0.794467,-0.396090,0.120346,-0.527106,0.253750,-0.885079,0.121597,-0.375835
2026-03-27T18:28:17.326279+00:00,3.307179,1774636097326278900,-0.518712,0.558707,-0.182082,0.798812,-0.161984,0.541773,0.205683,-0.680556,0.283539,0.112474,0.470631,0.053395,0.378995,0.794447,-0.394127,0.123524,-0.526558,0.255308,-0.883003,0.127074,-0.377779
2026-03-27T18:28:17.343231+00:00,3.324131,1774636097343231500,-0.519383,0.558828,-0.182723,0.798618,-0.162618,0.542092,0.205260,-0.683131,0.284691,0.111371,0.472990,0.049704,0.378548,0.793140,-0.391970,0.126637,-0.526171,0.257922,-0.879088,0.131544,-0.378360
