timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz
2026-03-27T17:39:19.856389+00:00,-0.042982,1774633159856388900,0.044859,0.535375,0.883237,0.131344,0.028537,-0.921518,-0.381632,-0.987546,-1.2764,0.540546,0.311258,-0.708583,-0.626095,-0.103139,-1.178684,-0.268806,1.538113,0.259985,-0.66335,0.64755,0.27898
2026-03-27T17:39:19.873224+00:00,-0.026147,1774633159873224500,0.045008,0.535339,0.883142,0.131281,0.028404,-0.920613,-0.381259,-0.987221,-1.276587,0.54061,0.311069,-0.709201,-0.624755,-0.102681,-1.179112,-0.269254,1.538137,0.262235,-0.663296,0.64348,0.27824
2026-03-27T17:39:19.890326+00:00,-0.009046,1774633159890325400,0.045155,0.535298,0.883039,0.131377,0.028268,-0.91952,-0.380804,-0.986905,-1.276794,0.540675,0.311015,-0.710027,-0.623542,-0.102097,-1.179674,-0.269862,1.537976,0.263078,-0.666324,0.640929,0.279379
2026-03-27T17:39:19.907371+00:00,0.008,1774633159907370600,0.045286,0.535256,0.882935,0.131381,0.028186,-0.91858,-0.380412,-0.986588,-1.276987,0.540698,0.311107,-0.710373,-0.622836,-0.101345,-1.180247,-0.270351,1.537737,0.262383,-0.669979,0.640087,0.279353
2026-03-27T17:39:19.924331+00:00,0.02496,1774633159924331300,0.045416,0.535222,0.882832,0.131366,0.028186,-0.917749,-0.38008,-0.98633,-1.277173,0.540659,0.311037,-0.711562,-0.621983,-0.100718,-1.180763,-0.270716,1.537291,0.263519,-0.669145,0.63677,0.276779
2026-03-27T17:39:19.941519+00:00,0.042148,1774633159941519400,0.045533,0.535195,0.882744,0.131258,0.028194,-0.916932,-0.37975,-1.181286,-0.271066,1.536796,0.264218,-0.671317,0.636492,0.275235,-0.986047,-1.277373,0.540503,0.311127,-0.71167,-0.621448,-0.100134
2026-03-27T17:39:19.958509+00:00,0.059138,1774633159958509400,0.045652,0.535157,0.882661,0.131403,0.028041,-0.916709,-0.379667,-1.181797,-0.271432,1.536438,0.264378,-0.672708,0.635181,0.275265,-0.985796,-1.277607,0.540304,0.310967,-0.712419,-0.621274,-0.100042
2026-03-27T17:39:19.975496+00:00,0.076125,1774633159975495900,0.045814,0.535192,0.882597,0.131526,0.027902,-0.916761,-0.379502,-1.182386,-0.271839,1.536163,0.264557,-0.673997,0.633456,0.275908,-0.985529,-1.277792,0.540147,0.311115,-0.712808,-0.620746,-0.100081
2026-03-27T17:39:19.992529+00:00,0.093158,1774633159992528600,0.045954,0.535156,0.882546,0.132152,0.027744,-0.914091,-0.378317,-1.182882,-0.272233,1.535986,0.264895,-0.674786,0.631982,0.276768,-0.98531,-1.277992,0.539958,0.311726,-0.712892,-0.620147,-0.100214
2026-03-27T17:39:20.009701+00:00,0.11033,1774633160009701100,0.046118,0.535176,0.882512,0.132405,0.027719,-0.914102,-0.378219,-1.183349,-0.272514,1.535748,0.265135,-0.675474,0.63088,0.277369,-0.9851,-1.278119,0.539782,0.312115,-0.712928,-0.6199,-0.100275
2026-03-27T17:39:20.026759+00:00,0.127388,1774633160026758800,0.046244,0.535162,0.882473,0.132096,0.027957,-0.917674,-0.379754,-1.183608,-0.272619,1.535464,0.264839,-0.675549,0.631583,0.27689,-0.985059,-1.278162,0.539716,0.311799,-0.714329,-0.621342,-0.100138
2026-03-27T17:39:20.043836+00:00,0.144465,1774633160043836500,0.046367,0.535151,0.882469,0.132146,0.028011,-0.917694,-0.379807,-1.183791,-0.272625,1.535151,0.264796,-0.675195,0.632766,0.275933,-0.984902,-1.278232,0.539457,0.3119,-0.714171,-0.621234,-0.099913
2026-03-27T17:39:20.060766+00:00,0.161395,1774633160060766200,0.046479,0.535144,0.882461,0.132151,0.028005,-0.918519,-0.380143,-1.183894,-0.272603,1.534881,0.266553,-0.671746,0.631641,0.273373,-0.984703,-1.278336,0.539199,0.312953,-0.712476,-0.619248,-0.099509
2026-03-27T17:39:20.077749+00:00,0.178379,1774633160077749600,0.04658,0.535135,0.882463,0.132168,0.027908,-0.918409,-0.380093,-1.183922,-0.272427,1.534697,0.26703,-0.6713,0.633815,0.272113,-0.984534,-1.278418,0.539025,0.313032,-0.712357,-0.619109,-0.099289
2026-03-27T17:39:20.094813+00:00,0.195442,1774633160094813200,0.046681,0.535128,0.882463,0.132205,0.027801,-0.919074,-0.380367,-1.183902,-0.27216,1.534566,0.266819,-0.670377,0.635431,0.271213,-0.984389,-1.278477,0.538888,0.313096,-0.712738,-0.619445,-0.099095
2026-03-27T17:39:20.112006+00:00,0.212635,1774633160112006000,0.046756,0.535117,0.882469,0.132194,0.027732,-0.918966,-0.380328,-1.183855,-0.271906,1.534521,0.266223,-0.670195,0.637545,0.271111,-0.984258,-1.278515,0.538786,0.313166,-0.712576,-0.619292,-0.098752
2026-03-27T17:39:20.129038+00:00,0.229666,1774633160129037500,0.046816,0.53511,0.882481,0.132175,0.027766,-0.918958,-0.380354,-1.183788,-0.27167,1.534575,0.266222,-0.668793,0.636637,0.270366,-0.984148,-1.278559,0.538712,0.312164,-0.715358,-0.621267,-0.098643
2026-03-27T17:39:20.146058+00:00,0.246687,1774633160146057900,0.046851,0.535102,0.882513,0.132133,0.027818,-0.91901,-0.380371,-1.183705,-0.271507,1.534569,0.26524,-0.669673,0.637934,0.270972,-0.984051,-1.278572,0.538684,0.313257,-0.712931,-0.618573,-0.097942
2026-03-27T17:39:20.163177+00:00,0.263806,1774633160163177000,0.046891,0.535091,0.882566,0.131523,0.027961,-0.921559,-0.381639,-1.18355,-0.271366,1.534665,0.264921,-0.669694,0.636994,0.271197,-0.983952,-1.278629,0.538593,0.313123,-0.713889,-0.618921,-0.097904
2026-03-27T17:39:20.180191+00:00,0.28082,1774633160180190600,0.046901,0.535083,0.882657,0.131497,0.028059,-0.920893,-0.381355,-1.183322,-0.271259,1.534956,0.263692,-0.672717,0.639391,0.272203,-0.983817,-1.278712,0.538589,0.314022,-0.712299,-0.617083,-0.097707
2026-03-27T17:39:20.197249+00:00,0.297878,1774633160197249100,0.046899,0.535065,0.882767,0.13146,0.028155,-0.919401,-0.380735,-1.183066,-0.27119,1.535267,0.263916,-0.67209,0.638803,0.271648,-0.983695,-1.278833,0.538692,0.313798,-0.713908,-0.617544,-0.098119
2026-03-27T17:39:20.216009+00:00,0.316638,1774633160216008900,0.046875,0.53506,0.882871,0.131185,0.028344,-0.919414,-0.380832,-1.182748,-0.271105,1.535611,0.263725,-0.672277,0.63884,0.271292,-0.983559,-1.278937,0.538992,0.314149,-0.714371,-0.616758,-0.098583
2026-03-27T17:39:20.231412+00:00,0.332042,1774633160231412600,0.04689,0.535042,0.882996,0.131376,0.028324,-0.916337,-0.379497,-1.182402,-0.270987,1.535817,0.263443,-0.670834,0.637059,0.269725,-0.983481,-1.279026,0.539265,0.314129,-0.715936,-0.616879,-0.099411
2026-03-27T17:39:20.248459+00:00,0.349088,1774633160248458700,0.046889,0.535048,0.883102,0.131346,0.028351,-0.915561,-0.379168,-1.18204,-0.27087,1.536095,0.262515,-0.672277,0.637647,0.269135,-0.983383,-1.279107,0.539641,0.313793,-0.717295,-0.617052,-0.100268
2026-03-27T17:39:20.265538+00:00,0.366167,1774633160265538400,0.046889,0.53505,0.883215,0.131338,0.028341,-0.914735,-0.378819,-1.181631,-0.270765,1.536377,0.26165,-0.67365,0.639257,0.268596,-0.983319,-1.279162,0.540001,0.314593,-0.7155,-0.614952,-0.100544
2026-03-27T17:39:20.282411+00:00,0.38304,1774633160282410700,0.046924,0.535089,0.883333,0.132077,0.028167,-0.909866,-0.376497,-1.18122,-0.270672,1.536683,0.261102,-0.674798,0.639908,0.268185,-0.983304,-1.2792,0.540357,0.314331,-0.715461,-0.614004,-0.100775
2026-03-27T17:39:20.299358+00:00,0.399987,1774633160299357700,0.046953,0.535092,0.883436,0.132115,0.028177,-0.910692,-0.376828,-1.180806,-0.270609,1.536974,0.261547,-0.672881,0.638087,0.26699,-0.983313,-1.279252,0.540666,0.313116,-0.717538,-0.615341,-0.101183
2026-03-27T17:39:20.316475+00:00,0.417104,1774633160316474700,0.046997,0.535095,0.883571,0.132108,0.028241,-0.911531,-0.377256,-1.18036,-0.270546,1.537328,0.260843,-0.674614,0.639361,0.267147,-0.983387,-1.279226,0.540992,0.313741,-0.71499,-0.612516,-0.100863
