timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,gripper_side,sw,opening_mm,angle_deg
2026-03-26T14:14:34.785125+00:00,52.065200,1774534474785124812,1181684,1774534474785124812,right,ON,6.7,11.07
2026-03-26T14:14:34.800499+00:00,0.016847,1774534474800498812,1181700,1774534474800498812,right,ON,6.9,11.43
2026-03-26T14:14:34.816942+00:00,0.033291,1774534474816941912,1181716,1774534474816941912,right,ON,7.1,11.78
2026-03-26T14:14:34.753263+00:00,-0.030388,1774534474753263012,1181652,1774534474753266688,right,ON,6.4,10.63
2026-03-26T14:14:34.772490+00:00,-0.011162,1774534474772489712,1181668,1774534474769506048,right,ON,6.5,10.72
2026-03-26T14:14:34.833341+00:00,0.049690,1774534474833341212,1181732,1774534474833140480,right,ON,7.2,11.95
2026-03-26T14:14:34.848760+00:00,0.065109,1774534474848760112,1181748,1774534474848955904,right,ON,7.4,12.22
2026-03-26T14:14:34.865172+00:00,0.081521,1774534474865172212,1181764,1774534474865074688,right,ON,7.5,12.3
2026-03-26T14:14:34.881376+00:00,0.097725,1774534474881375912,1181780,1774534474881236224,right,ON,7.5,12.3
2026-03-26T14:14:34.896942+00:00,0.113290,1774534474896941812,1181796,1774534474897153536,right,ON,7.5,12.3
2026-03-26T14:14:34.913243+00:00,0.129591,1774534474913242712,1181812,1774534474913211136,right,ON,7.4,12.22
2026-03-26T14:14:34.928737+00:00,0.145086,1774534474928737112,1181828,1774534474929074688,right,ON,7.4,12.22
2026-03-26T14:14:34.949138+00:00,0.165486,1774534474949137612,1181844,1774534474946376704,right,ON,7.5,12.3
2026-03-26T14:14:34.961624+00:00,0.177972,1774534474961623712,1181860,1774534474962294016,right,ON,7.5,12.3
2026-03-26T14:14:34.977082+00:00,0.193430,1774534474977081512,1181876,1774534474978077696,right,ON,7.6,12.48
2026-03-26T14:14:34.993438+00:00,0.209787,1774534474993438012,1181892,1774534474993999104,right,ON,8.0,13.18
2026-03-26T14:14:35.009802+00:00,0.226150,1774534475009801712,1181908,1774534475010022912,right,ON,8.5,13.97
2026-03-26T14:14:35.025129+00:00,0.241477,1774534475025128712,1181924,1774534475025886208,right,ON,8.7,14.33
2026-03-26T14:14:35.041679+00:00,0.258028,1774534475041678912,1181940,1774534475041892608,right,ON,8.9,14.77
2026-03-26T14:14:35.057035+00:00,0.273384,1774534475057035612,1181956,1774534475057764864,right,ON,9.2,15.21
2026-03-26T14:14:35.073631+00:00,0.289979,1774534475073630612,1181972,1774534475073774080,right,ON,9.8,16.17
2026-03-26T14:14:35.089916+00:00,0.306265,1774534475089916412,1181988,1774534475089833984,right,ON,10.8,17.75
2026-03-26T14:14:35.105439+00:00,0.321788,1774534475105439612,1182004,1774534475105798912,right,ON,11.8,19.16
2026-03-26T14:14:35.121821+00:00,0.338170,1774534475121820912,1182020,1774534475121833216,right,ON,11.9,19.25
2026-03-26T14:14:35.138143+00:00,0.354492,1774534475138143312,1182036,1774534475137914368,right,ON,11.9,19.25
2026-03-26T14:14:35.153502+00:00,0.369851,1774534475153502012,1182052,1774534475153883136,right,ON,11.9,19.25
2026-03-26T14:14:35.176140+00:00,0.392488,1774534475176139712,1182068,1774534475170856192,right,ON,11.8,19.16
2026-03-26T14:14:35.185454+00:00,0.401803,1774534475185454012,1182084,1774534475186731520,right,ON,11.9,19.25
2026-03-26T14:14:35.201984+00:00,0.418332,1774534475201983712,1182100,1774534475202695168,right,ON,11.9,19.25
2026-03-26T14:14:35.218224+00:00,0.434572,1774534475218223612,1182116,1774534475218694656,right,ON,11.8,19.16
2026-03-26T14:14:35.233744+00:00,0.450093,1774534475233744012,1182132,1774534475234630144,right,ON,11.9,19.25
2026-03-26T14:14:35.250130+00:00,0.466479,1774534475250130412,1182148,1774534475250620928,right,ON,11.7,19.07
2026-03-26T14:14:35.266631+00:00,0.482980,1774534475266631112,1182164,1774534475266673408,right,ON,10.5,17.31
2026-03-26T14:14:35.281903+00:00,0.498252,1774534475281902912,1182180,1774534475282632704,right,ON,8.6,14.15
2026-03-26T14:14:35.298307+00:00,0.514656,1774534475298307412,1182196,1774534475298642432,right,ON,6.7,11.07
2026-03-26T14:14:35.313879+00:00,0.530228,1774534475313879512,1182212,1774534475314602240,right,ON,5.7,9.49
2026-03-26T14:14:35.330193+00:00,0.546541,1774534475330192712,1182228,1774534475330599424,right,ON,5.3,8.7
