timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,gripper_side,sw,opening_mm,angle_deg
2026-03-27T17:57:20.756080+00:00,0.059792,1774634240756080312,3604148,1774634240756366336,left,OFF,2.1,3.72
2026-03-27T17:57:20.772746+00:00,0.076458,1774634240772746012,3604164,1774634240772574976,left,OFF,2.1,3.72
2026-03-27T17:57:20.790023+00:00,0.093735,1774634240790023012,3604180,1774634240789285888,left,OFF,2.1,3.72
2026-03-27T17:57:20.804311+00:00,0.108023,1774634240804311112,3604196,1774634240805007616,left,OFF,2.1,3.72
2026-03-27T17:57:20.820818+00:00,0.124530,1774634240820818112,3604212,1774634240821010688,left,OFF,2.1,3.72
2026-03-27T17:57:20.836215+00:00,0.139926,1774634240836214412,3604228,1774634240836800512,left,OFF,2.1,3.72
2026-03-27T17:57:20.852684+00:00,0.156395,1774634240852683412,3604244,1774634240852797696,left,OFF,2.1,3.72
2026-03-27T17:57:20.869087+00:00,0.172799,1774634240869087012,3604260,1774634240868913152,left,OFF,2.1,3.72
2026-03-27T17:57:20.884367+00:00,0.188079,1774634240884366912,3604276,1774634240884801024,left,OFF,2.1,3.72
2026-03-27T17:57:20.900844+00:00,0.204555,1774634240900843412,3604292,1774634240900836096,left,OFF,2.1,3.72
2026-03-27T17:57:20.917361+00:00,0.221073,1774634240917360712,3604308,1774634240916987648,left,OFF,2.1,3.72
2026-03-27T17:57:20.932667+00:00,0.236379,1774634240932667112,3604324,1774634240932949504,left,OFF,2.1,3.72
2026-03-27T17:57:20.949123+00:00,0.252835,1774634240949123412,3604340,1774634240949016064,left,OFF,2.1,3.72
2026-03-27T17:57:20.964591+00:00,0.268303,1774634240964590912,3604356,1774634240964960512,left,OFF,2.1,3.72
2026-03-27T17:57:20.980904+00:00,0.284616,1774634240980904412,3604372,1774634240980975104,left,OFF,2.1,3.72
2026-03-27T17:57:20.997357+00:00,0.301069,1774634240997357112,3604388,1774634240997070592,left,OFF,2.1,3.72
2026-03-27T17:57:21.013619+00:00,0.317331,1774634241013618712,3604404,1774634241013196800,left,OFF,2.1,3.72
2026-03-27T17:57:21.029162+00:00,0.332875,1774634241029162512,3604420,1774634241029225728,left,OFF,2.1,3.72
2026-03-27T17:57:21.045668+00:00,0.349380,1774634241045667512,3604436,1774634241045331968,left,OFF,2.1,3.72
2026-03-27T17:57:21.060937+00:00,0.364650,1774634241060937512,3604452,1774634241061308416,left,OFF,2.1,3.72
2026-03-27T17:57:21.077442+00:00,0.381154,1774634241077442312,3604468,1774634241077363456,left,OFF,2.1,3.72
2026-03-27T17:57:21.092894+00:00,0.396606,1774634241092893712,3604484,1774634241093330944,left,OFF,2.1,3.72
2026-03-27T17:57:21.109208+00:00,0.412920,1774634241109207912,3604500,1774634241109345792,left,OFF,2.1,3.72
2026-03-27T17:57:21.125707+00:00,0.429419,1774634241125706912,3604516,1774634241125425920,left,OFF,2.1,3.72
2026-03-27T17:57:21.141131+00:00,0.444844,1774634241141131612,3604532,1774634241141420800,left,OFF,2.1,3.72
2026-03-27T17:57:21.157465+00:00,0.461177,1774634241157464712,3604548,1774634241157458176,left,OFF,2.1,3.72
2026-03-27T17:57:21.173923+00:00,0.477635,1774634241173922912,3604564,1774634241173547008,left,OFF,2.1,3.72
2026-03-27T17:57:21.189409+00:00,0.493121,1774634241189408912,3604580,1774634241189564928,left,OFF,2.1,3.72
2026-03-27T17:57:21.205734+00:00,0.509446,1774634241205733812,3604596,1774634241205617920,left,OFF,2.1,3.72
2026-03-27T17:57:21.222376+00:00,0.526088,1774634241222376412,3604612,1774634241221737472,left,OFF,2.1,3.72
2026-03-27T17:57:21.237497+00:00,0.541209,1774634241237497012,3604628,1774634241237748736,left,OFF,2.1,3.72
2026-03-27T17:57:21.253977+00:00,0.557689,1774634241253976512,3604644,1774634241253809664,left,OFF,2.1,3.72
2026-03-27T17:57:21.269460+00:00,0.573172,1774634241269460012,3604660,1774634241269810688,left,OFF,2.1,3.72
2026-03-27T17:57:21.285794+00:00,0.589506,1774634241285794012,3604676,1774634241285844992,left,OFF,2.1,3.72
2026-03-27T17:57:21.302256+00:00,0.605968,1774634241302255512,3604692,1774634241301921280,left,OFF,2.1,3.72
2026-03-27T17:57:21.317786+00:00,0.621498,1774634241317786012,3604708,1774634241317945600,left,OFF,2.1,3.72
2026-03-27T17:57:21.334031+00:00,0.637743,1774634241334030812,3604724,1774634241333990400,left,OFF,2.1,3.72
2026-03-27T17:57:21.349512+00:00,0.653224,1774634241349512312,3604740,1774634241349983488,left,OFF,2.1,3.72
2026-03-27T17:57:21.365992+00:00,0.669704,1774634241365992212,3604756,1774634241366019584,left,OFF,2.1,3.72
2026-03-27T17:57:21.382324+00:00,0.686036,1774634241382324412,3604772,1774634241382082048,left,OFF,2.1,3.72
2026-03-27T17:57:21.397772+00:00,0.701484,1774634241397771712,3604788,1774634241398091520,left,OFF,2.1,3.72
2026-03-27T17:57:21.414107+00:00,0.717819,1774634241414106612,3604804,1774634241414128384,left,OFF,2.1,3.72
2026-03-27T17:57:21.430595+00:00,0.734307,1774634241430594812,3604820,1774634241430202368,left,OFF,2.1,3.72
2026-03-27T17:57:21.446764+00:00,0.750476,1774634241446764412,3604836,1774634241446284288,left,OFF,2.1,3.72
2026-03-27T17:57:21.462367+00:00,0.766079,1774634241462367112,3604852,1774634241462328576,left,OFF,2.1,3.72
2026-03-27T17:57:21.477860+00:00,0.781572,1774634241477859712,3604868,1774634241478330368,left,OFF,2.1,3.72
2026-03-27T17:57:21.494328+00:00,0.798040,1774634241494328012,3604884,1774634241494366976,left,OFF,2.1,3.72
