timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz
2026-03-27T17:06:24.555911+00:00,-0.044509,1774631184555910900,0.116954,0.708389,-0.227277,0.543121,-0.123556,-0.785839,-0.268369,0.319903,0.267806,-0.329462,0.196483,-0.707016,-0.669289,0.057917,0.063956,0.230096,0.021366,0.286364,0.413962,-0.552314,-0.663895
2026-03-27T17:06:24.572407+00:00,-0.028013,1774631184572407100,0.117144,0.708327,-0.227551,0.542933,-0.123887,-0.786222,-0.268347,0.320031,0.267845,-0.329558,0.194401,-0.715394,-0.676411,0.058255,0.064294,0.230135,0.021325,0.286354,0.412627,-0.551281,-0.666888
2026-03-27T17:06:24.589375+00:00,-0.011045,1774631184589375000,0.117274,0.70829,-0.227803,0.543721,-0.124127,-0.785325,-0.267966,0.320139,0.26779,-0.329652,0.196128,-0.70973,-0.670811,0.057593,0.064408,0.230069,0.021278,0.287834,0.411987,-0.54842,-0.668831
2026-03-27T17:06:24.606435+00:00,0.006015,1774631184606434600,0.117443,0.708243,-0.22799,0.543658,-0.124476,-0.785409,-0.268023,0.320175,0.267653,-0.329705,0.196118,-0.710746,-0.67078,0.057347,0.064513,0.229982,0.021293,0.290448,0.410793,-0.543895,-0.669534
2026-03-27T17:06:24.623574+00:00,0.023153,1774631184623573400,0.117592,0.708222,-0.228201,0.543604,-0.124681,-0.785505,-0.268027,0.320177,0.267516,-0.329718,0.1962,-0.710649,-0.670567,0.056979,0.064621,0.229834,0.021335,0.291652,0.410809,-0.540436,-0.672543
2026-03-27T17:06:24.640661+00:00,0.040241,1774631184640661100,0.117707,0.708228,-0.228372,0.544297,-0.124866,-0.784761,-0.267871,0.320153,0.26737,-0.329736,0.196299,-0.710265,-0.670266,0.056592,0.06485,0.229719,0.021344,0.293364,0.410195,-0.536792,-0.674599
2026-03-27T17:06:24.657606+00:00,0.057186,1774631184657606400,0.117807,0.708217,-0.228529,0.544326,-0.12506,-0.784691,-0.267614,0.065099,0.229685,0.021331,0.294478,0.409764,-0.535356,-0.675417,0.320087,0.267255,-0.329722,0.196321,-0.710019,-0.670169,0.056173
2026-03-27T17:06:24.675479+00:00,0.075059,1774631184675479100,0.117907,0.708197,-0.228647,0.544261,-0.125221,-0.784743,-0.267656,0.065333,0.229719,0.021212,0.295042,0.411172,-0.537327,-0.674068,0.320067,0.267171,-0.329729,0.196431,-0.709356,-0.669668,0.055665
2026-03-27T17:06:24.692096+00:00,0.091676,1774631184692096100,0.11797,0.708179,-0.22875,0.544116,-0.125444,-0.784856,-0.267786,0.065471,0.229988,0.020669,0.294766,0.414312,-0.541825,-0.672245,0.319996,0.267088,-0.329718,0.194822,-0.71498,-0.675564,0.05564
2026-03-27T17:06:24.713101+00:00,0.112681,1774631184713101200,0.118042,0.708164,-0.228841,0.544015,-0.12567,-0.784946,-0.267756,0.06555,0.230668,0.019796,0.295421,0.416643,-0.545064,-0.662732,0.319799,0.267054,-0.329618,0.19663,-0.706577,-0.668335,0.054445
