timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T15:35:52.313400+00:00,0.040208,1776785752313400217,14324,1776785752313251840,corrected,left,OFF,0.0,-0.44
2026-04-21T15:35:52.329378+00:00,0.056297,1776785752329378117,14340,1776785752329340416,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:52.345287+00:00,0.072294,1776785752345287217,14356,1776785752345337088,corrected,left,OFF,0.0,-0.44
2026-04-21T15:35:50.755130+00:00,-1.518076,1776785750755129517,12772,1776785750754967296,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.772723+00:00,-1.501898,1776785750772723417,12788,1776785750771144960,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.786540+00:00,-1.485767,1776785750786539517,12804,1776785750787276800,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.802957+00:00,-1.469731,1776785750802956717,12820,1776785750803312896,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.819565+00:00,-1.453648,1776785750819564617,12836,1776785750819395584,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.834821+00:00,-1.437639,1776785750834821417,12852,1776785750835404800,corrected,left,OFF,0.0,-0.44
2026-04-21T15:35:50.851536+00:00,-1.421575,1776785750851535817,12868,1776785750851468032,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.869706+00:00,-1.405368,1776785750869706117,12884,1776785750867675136,corrected,left,OFF,0.0,-0.44
2026-04-21T15:35:50.883143+00:00,-1.389349,1776785750883142717,12900,1776785750883694080,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.899640+00:00,-1.373290,1776785750899640217,12916,1776785750899752960,corrected,left,OFF,0.0,-0.44
2026-04-21T15:35:50.915118+00:00,-1.357283,1776785750915118317,12932,1776785750915760128,corrected,left,OFF,0.0,-0.26
2026-04-21T15:35:50.931409+00:00,-1.341256,1776785750931409217,12948,1776785750931787776,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.947942+00:00,-1.325185,1776785750947942017,12964,1776785750947858432,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.963361+00:00,-1.309172,1776785750963360717,12980,1776785750963871744,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.979880+00:00,-1.293114,1776785750979879717,12996,1776785750979929344,corrected,left,OFF,0.0,-0.35
2026-04-21T15:35:50.996248+00:00,-1.276903,1776785750996248217,13012,1776785750996140032,corrected,left,OFF,0.0,-0.35
