timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T15:42:24.870330+00:00,35.419340,1776786144870329517,405812,1776786144870329517,rough_corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.886785+00:00,0.017662,1776786144886785017,405828,1776786144886329517,rough_corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.903296+00:00,0.033662,1776786144903295617,405844,1776786144902329517,rough_corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.919441+00:00,0.050872,1776786144919441017,405860,1776786144919539712,corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.822395+00:00,-0.046056,1776786144822394617,405764,1776786144822611712,corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.838561+00:00,-0.030040,1776786144838560517,405780,1776786144838627840,corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.855811+00:00,-0.013927,1776786144855811417,405796,1776786144854740480,corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.935246+00:00,0.066849,1776786144935245517,405876,1776786144935516928,corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.950707+00:00,0.082543,1776786144950706917,405892,1776786144951211264,corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.967012+00:00,0.098503,1776786144967012017,405908,1776786144967171072,corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.983424+00:00,0.114647,1776786144983424617,405924,1776786144983315200,corrected,right,ON,1.0,1.67
2026-04-21T15:42:24.998682+00:00,0.130459,1776786144998682117,405940,1776786144999126528,corrected,right,ON,1.0,1.67
2026-04-21T15:42:25.015453+00:00,0.146594,1776786145015453517,405956,1776786145015261696,corrected,right,ON,1.0,1.67
2026-04-21T15:42:25.031571+00:00,0.162726,1776786145031571417,405972,1776786145031394304,corrected,right,ON,1.0,1.67
2026-04-21T15:42:25.047050+00:00,0.178669,1776786145047050517,405988,1776786145047336448,corrected,right,ON,1.0,1.67
2026-04-21T15:42:25.063458+00:00,0.194735,1776786145063458317,406004,1776786145063403264,corrected,right,ON,1.0,1.67
2026-04-21T15:42:25.078760+00:00,0.210606,1776786145078759917,406020,1776786145079273984,corrected,right,ON,1.0,1.67
2026-04-21T15:42:25.095283+00:00,0.226630,1776786145095283017,406036,1776786145095298048,corrected,right,ON,1.0,1.67
