timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz
2026-04-21T02:47:26.540975+00:00,-0.038367,1776739646540974900,0.260935,0.472791,0.072082,-0.136736,0.134751,0.848488,0.493093,0.395408,-0.043453,0.036890,-0.093364,0.642074,0.682538,0.336777,0.016580,-0.070942,0.091526,-0.145555,0.596704,-0.592033,-0.521409
2026-04-21T02:47:26.557369+00:00,-0.021973,1776739646557368500,0.260911,0.472424,0.072577,-0.135906,0.134627,0.848082,0.493820,0.395850,-0.043680,0.036590,-0.093635,0.642583,0.682126,0.335931,0.017727,-0.071680,0.092433,-0.147401,0.597674,-0.588741,-0.523348
2026-04-21T02:47:26.574829+00:00,-0.004513,1776739646574829000,0.261050,0.472174,0.072913,-0.135109,0.134677,0.848046,0.494373,0.396293,-0.043887,0.036369,-0.094165,0.643086,0.682124,0.335408,0.018801,-0.072380,0.092952,-0.149939,0.598758,-0.587155,-0.523294
2026-04-21T02:47:26.592244+00:00,0.012902,1776739646592243700,0.261054,0.471767,0.073385,-0.134302,0.134822,0.847522,0.495181,0.396668,-0.044083,0.036166,-0.094644,0.643061,0.682123,0.335444,0.019766,-0.072687,0.093013,-0.151441,0.599713,-0.586841,-0.522902
2026-04-21T02:47:26.609307+00:00,0.029965,1776739646609307100,0.261021,0.471352,0.073864,-0.133519,0.134887,0.847649,0.495869,0.396971,-0.044246,0.036093,-0.095114,0.643036,0.682118,0.335489,0.020708,-0.073175,0.093427,-0.151903,0.599378,-0.585057,-0.524922
2026-04-21T02:47:26.626979+00:00,0.047637,1776739646626979000,0.261023,0.471102,0.074230,-0.132545,0.134903,0.847028,0.496466,0.397230,-0.044416,0.036054,-0.095672,0.642523,0.682104,0.335789,0.021941,-0.073988,0.094206,-0.151486,0.598268,-0.582796,-0.528818
2026-04-21T02:47:26.647204+00:00,0.067862,1776739646647204000,0.261036,0.470841,0.074591,-0.131681,0.134762,0.847009,0.497024,0.397457,-0.044617,0.036061,-0.096167,0.642558,0.682057,0.335815,0.022957,-0.074652,0.094809,-0.150578,0.597250,-0.580751,-0.532204
2026-04-21T02:47:26.663173+00:00,0.083832,1776739646663173400,0.260907,0.470514,0.075042,-0.131112,0.134779,0.846601,0.497507,0.397590,-0.044815,0.036007,-0.096417,0.642577,0.681616,0.336223,0.023736,-0.074925,0.095088,-0.149718,0.597752,-0.581274,-0.531460
2026-04-21T02:47:26.680198+00:00,0.100856,1776739646680198300,0.260745,0.470165,0.075498,-0.130615,0.134643,0.846679,0.498047,0.397694,-0.045052,0.036037,-0.096766,0.642554,0.681601,0.336529,0.024267,-0.074917,0.095196,-0.148984,0.598670,-0.583672,-0.527751
2026-04-21T02:47:26.696917+00:00,0.117575,1776739646696916700,0.260704,0.469994,0.075768,-0.130224,0.134381,0.846676,0.498553,0.397739,-0.045320,0.036154,-0.097177,0.642465,0.681491,0.337096,0.024768,-0.074819,0.094979,-0.149039,0.600198,-0.585907,-0.523526
2026-04-21T02:47:26.713999+00:00,0.134658,1776739646713999400,0.260471,0.469770,0.076201,-0.129606,0.133883,0.846684,0.498788,0.397730,-0.045563,0.036303,-0.097630,0.642381,0.681031,0.337924,0.025436,-0.074726,0.094588,-0.149563,0.601880,-0.587659,-0.519496
2026-04-21T02:47:26.731025+00:00,0.151683,1776739646731024800,0.260354,0.469695,0.076510,-0.129088,0.133363,0.846693,0.498789,0.397746,-0.045823,0.036442,-0.097812,0.641940,0.681150,0.338641,0.026352,-0.074894,0.094312,-0.150369,0.602183,-0.588484,-0.517950
2026-04-21T02:47:26.748155+00:00,0.168813,1776739646748154900,0.260268,0.469687,0.076790,-0.128582,0.132876,0.846801,0.498867,0.397737,-0.046023,0.036652,-0.097969,0.641401,0.681166,0.339201,0.026860,-0.075076,0.094417,-0.153467,0.602062,-0.589399,-0.516320
2026-04-21T02:47:26.765092+00:00,0.185750,1776739646765092000,0.259825,0.469527,0.077216,-0.128016,0.132305,0.846685,0.499337,0.397685,-0.046209,0.036825,-0.097844,0.640879,0.681186,0.339991,0.027179,-0.075170,0.094244,-0.157671,0.602193,-0.590263,-0.514086
2026-04-21T02:47:26.782109+00:00,0.202767,1776739646782109200,0.259628,0.469526,0.077471,-0.127296,0.131772,0.846713,0.499456,0.397574,-0.046378,0.037013,-0.097579,0.640104,0.681655,0.340857,0.027352,-0.074979,0.093973,-0.160550,0.601663,-0.591050,-0.512456
2026-04-21T02:47:26.799432+00:00,0.220090,1776739646799431800,0.259101,0.469418,0.077905,-0.126631,0.131263,0.846670,0.499508,0.397359,-0.046512,0.037180,-0.097323,0.639553,0.681694,0.341388,0.027110,-0.074675,0.093630,-0.160719,0.601482,-0.591628,-0.511832
