timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T02:47:26.575638+00:00,30.101193,1776739646575638217,351652,1776739646575638217,rough_corrected,right,ON,19.9,32.52
2026-04-21T02:47:26.591319+00:00,0.012296,1776739646591319417,351668,1776739646591638217,rough_corrected,right,ON,20.2,32.87
2026-04-21T02:47:26.607512+00:00,0.028296,1776739646607511517,351684,1776739646607638217,rough_corrected,right,ON,20.5,33.4
2026-04-21T02:47:26.624017+00:00,0.044479,1776739646624017117,351700,1776739646623821056,corrected,right,ON,21.3,34.54
2026-04-21T02:47:26.527420+00:00,-0.051778,1776739646527419617,351604,1776739646527563520,corrected,right,ON,17.7,28.83
2026-04-21T02:47:26.543444+00:00,-0.035763,1776739646543444417,351620,1776739646543579136,corrected,right,ON,18.9,30.85
2026-04-21T02:47:26.562720+00:00,-0.019534,1776739646562719717,351636,1776739646559808000,corrected,right,ON,19.7,32.08
2026-04-21T02:47:26.639338+00:00,0.060243,1776739646639338117,351716,1776739646639584512,corrected,right,ON,22.1,35.77
2026-04-21T02:47:26.655808+00:00,0.076365,1776739646655808417,351732,1776739646655706368,corrected,right,ON,22.8,36.83
2026-04-21T02:47:26.671703+00:00,0.092385,1776739646671703317,351748,1776739646671726592,corrected,right,ON,23.2,37.44
2026-04-21T02:47:26.687612+00:00,0.108358,1776739646687612117,351764,1776739646687699712,corrected,right,ON,23.5,37.88
2026-04-21T02:47:26.704137+00:00,0.124537,1776739646704136617,351780,1776739646703879168,corrected,right,ON,23.8,38.32
2026-04-21T02:47:26.720301+00:00,0.140716,1776739646720301017,351796,1776739646720058112,corrected,right,ON,23.9,38.5
2026-04-21T02:47:26.736052+00:00,0.156763,1776739646736052017,351812,1776739646736104704,corrected,right,ON,24.0,38.58
2026-04-21T02:47:26.752257+00:00,0.172855,1776739646752257117,351828,1776739646752197120,corrected,right,ON,23.9,38.41
2026-04-21T02:47:26.767685+00:00,0.188766,1776739646767685217,351844,1776739646768108032,corrected,right,ON,23.4,37.79
2026-04-21T02:47:26.784007+00:00,0.204778,1776739646784006617,351860,1776739646784120320,corrected,right,ON,22.4,36.21
2026-04-21T02:47:26.799559+00:00,0.220678,1776739646799558717,351876,1776739646800020224,corrected,right,ON,21.2,34.37
2026-04-21T02:47:26.816013+00:00,0.236701,1776739646816012417,351892,1776739646816043264,corrected,right,ON,20.1,32.78
2026-04-21T02:47:26.832352+00:00,0.252792,1776739646832352217,351908,1776739646832134144,corrected,right,ON,19.1,31.11
2026-04-21T02:47:26.847825+00:00,0.268758,1776739646847824917,351924,1776739646848100096,corrected,right,ON,17.9,29.18
2026-04-21T02:47:26.864189+00:00,0.284800,1776739646864189417,351940,1776739646864142080,corrected,right,ON,16.7,27.25
