timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz
2026-03-27T17:18:52.400673+00:00,-0.035385,1774631932400672700,0.139243,-0.064067,0.2145,0.201735,0.370614,0.706674,0.572974,0.142403,0.528743,0.019203,0.450346,-0.073628,0.868036,0.195943,-0.11022,-0.003628,-0.111551,0.34363,-0.790929,0.503232,-0.017024
2026-03-27T17:18:52.426176+00:00,-0.009882,1774631932426176200,0.140062,-0.06306,0.214114,0.202195,0.372395,0.708117,0.573215,0.142334,0.528753,0.018371,0.452195,-0.074576,0.866588,0.194589,-0.111849,-0.003526,-0.111799,0.342023,-0.796343,0.499109,-0.019211
2026-03-27T17:18:52.441064+00:00,0.005006,1774631932441064100,0.140563,-0.062464,0.213885,0.202654,0.373011,0.708132,0.572595,0.142278,0.528913,0.017885,0.452974,-0.075075,0.866293,0.193912,-0.112437,-0.003442,-0.112491,0.343031,-0.797179,0.49677,-0.025923
2026-03-27T17:18:52.458142+00:00,0.022084,1774631932458141800,0.140983,-0.061921,0.213856,0.204313,0.372601,0.706249,0.570074,0.142086,0.529038,0.017055,0.453659,-0.075672,0.866604,0.1931,-0.113012,-0.003294,-0.11344,0.346586,-0.796152,0.493187,-0.035694
2026-03-27T17:18:52.475144+00:00,0.039086,1774631932475143900,0.141587,-0.061237,0.21367,0.206151,0.371351,0.70301,0.566275,0.142083,0.529256,0.016443,0.454153,-0.076057,0.866595,0.192058,-0.113532,-0.003034,-0.114048,0.348472,-0.795645,0.490738,-0.042876
2026-03-27T17:18:52.492180+00:00,0.056122,1774631932492179700,0.142059,0.529507,0.016059,0.454466,-0.076277,0.866935,0.191219,-0.11421,-0.002782,-0.114344,0.348309,-0.797233,0.490191,-0.047006,0.142191,-0.060649,0.213509,0.205825,0.374017,0.707041,0.568094
2026-03-27T17:18:52.509233+00:00,0.073175,1774631932509233400,0.142047,0.529773,0.015628,0.454701,-0.076341,0.867345,0.190599,-0.114953,-0.002471,-0.114406,0.348771,-0.797652,0.488962,-0.049723,0.142934,-0.059905,0.213315,0.206973,0.373226,0.703955,0.564896
2026-03-27T17:18:52.526348+00:00,0.090289,1774631932526347500,0.142085,0.53001,0.015334,0.454813,-0.076112,0.86736,0.190059,-0.115738,-0.002199,-0.114451,0.349554,-0.797178,0.48773,-0.052757,0.143502,-0.059405,0.213245,0.205768,0.37584,0.70757,0.568362
2026-03-27T17:18:52.543366+00:00,0.107308,1774631932543365700,0.142165,0.530237,0.015014,0.454993,-0.075957,0.866944,0.189529,-0.116443,-0.001866,-0.114406,0.34962,-0.796861,0.487242,-0.055122,0.143983,-0.058936,0.213315,0.205748,0.375684,0.704608,0.567355
2026-03-27T17:18:52.560423+00:00,0.124364,1774631932560422600,0.142285,0.530452,0.014663,0.455183,-0.075813,0.866618,0.189029,-0.11705,-0.001547,-0.114359,0.350909,-0.797778,0.487233,-0.058562,0.144458,-0.058462,0.213402,0.205586,0.375821,0.70066,0.56641
2026-03-27T17:18:52.577474+00:00,0.141416,1774631932577474100,0.142325,0.530705,0.014402,0.455604,-0.07594,0.866084,0.188081,-0.117462,-0.001169,-0.114211,0.354377,-0.795318,0.48558,-0.063062,0.144942,-0.058014,0.213632,0.203958,0.378833,0.70134,0.569501
2026-03-27T17:18:52.594662+00:00,0.158604,1774631932594662500,0.142447,0.530958,0.013823,0.456115,-0.076224,0.866403,0.187251,-0.117442,-0.000584,-0.114076,0.360363,-0.79312,0.485914,-0.071288,0.145438,-0.057489,0.214051,0.203303,0.381298,0.69898,0.570791
2026-03-27T17:18:52.611707+00:00,0.175649,1774631932611707300,0.142562,0.531188,0.013239,0.45642,-0.076383,0.866963,0.186314,-0.117365,0.000261,-0.113971,0.364285,-0.787796,0.487026,-0.078943,0.145914,-0.056749,0.214485,0.203553,0.384228,0.696399,0.572825
2026-03-27T17:18:52.628661+00:00,0.192603,1774631932628661300,0.142547,0.5314,0.012874,0.457607,-0.076517,0.865681,0.185491,-0.116684,0.001439,-0.11396,0.365061,-0.786769,0.492037,-0.087206,0.146322,-0.05596,0.214871,0.203764,0.38723,0.695493,0.574453
2026-03-27T17:18:52.645749+00:00,0.209691,1774631932645749200,0.142615,0.531591,0.012208,0.457909,-0.076812,0.866105,0.184806,-0.116012,0.002907,-0.114131,0.366339,-0.782083,0.496122,-0.094439,0.146726,-0.05501,0.215245,0.204962,0.390051,0.693758,0.574728
2026-03-27T17:18:52.662866+00:00,0.226808,1774631932662865800,0.142606,0.531756,0.011852,0.458217,-0.077073,0.866977,0.18421,-0.11501,0.004568,-0.114313,0.367779,-0.775571,0.500078,-0.099633,0.147062,-0.053957,0.215569,0.207351,0.39111,0.688885,0.571926
2026-03-27T17:18:52.679901+00:00,0.243843,1774631932679900700,0.14262,0.53196,0.011239,0.459353,-0.077054,0.865263,0.183295,-0.114149,0.006208,-0.11473,0.365796,-0.772552,0.505905,-0.102963,0.147385,-0.052807,0.215889,0.209215,0.39326,0.687022,0.57069
2026-03-27T17:18:52.697046+00:00,0.260988,1774631932697046100,0.142616,0.532134,0.010945,0.4596,-0.077049,0.865732,0.182757,-0.113503,0.007712,-0.115386,0.360185,-0.772786,0.512717,-0.1044,0.14757,-0.05162,0.216158,0.209581,0.398261,0.689759,0.574452
2026-03-27T17:18:52.713830+00:00,0.277772,1774631932713830200,0.142587,0.532299,0.01061,0.459926,-0.07698,0.865874,0.182118,-0.113042,0.009082,-0.116133,0.353942,-0.772263,0.517216,-0.10398,0.14754,-0.05051,0.216433,0.213059,0.396311,0.680201,0.568344
2026-03-27T17:18:52.730772+00:00,0.294714,1774631932730771700,0.142618,0.532431,0.010181,0.460133,-0.07684,0.865927,0.181683,-0.112847,0.010259,-0.117096,0.347566,-0.771577,0.519701,-0.102367,0.147404,-0.049301,0.216679,0.212347,0.402296,0.685031,0.574555
2026-03-27T17:18:52.747540+00:00,0.311481,1774631932747539600,0.142584,0.53254,0.009937,0.460369,-0.076975,0.865989,0.181212,-0.112568,0.011562,-0.118105,0.339496,-0.775406,0.524016,-0.101481,0.147403,-0.04786,0.217187,0.21447,0.402924,0.680049,0.571934
2026-03-27T17:18:52.764666+00:00,0.328607,1774631932764665500,0.14258,0.532687,0.0094,0.461567,-0.07713,0.864291,0.180548,-0.112294,0.012732,-0.119353,0.33317,-0.776011,0.527695,-0.10022,0.147336,-0.046481,0.217459,0.215164,0.405859,0.678793,0.57248
2026-03-27T17:18:52.783015+00:00,0.346957,1774631932783015500,0.142544,0.532818,0.009141,0.461811,-0.077455,0.864915,0.180335,-0.111978,0.014089,-0.120626,0.329112,-0.772575,0.531465,-0.0981,0.1471,-0.045053,0.21774,0.216989,0.406942,0.674607,0.569623
2026-03-27T17:18:52.799193+00:00,0.363134,1774631932799192600,0.142668,0.532984,0.008647,0.462495,-0.076865,0.863804,0.179906,-0.11174,0.015372,-0.12173,0.325697,-0.772382,0.536106,-0.09887,0.146958,-0.043697,0.217952,0.216573,0.412248,0.678846,0.574326
2026-03-27T17:18:52.816275+00:00,0.380217,1774631932816275200,0.142753,0.533217,0.00823,0.4627,-0.076555,0.864369,0.179586,-0.111534,0.016633,-0.122989,0.322746,-0.770484,0.540991,-0.099358,0.146541,-0.042219,0.218198,0.218994,0.411159,0.673718,0.569516
