timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz
2026-03-27T17:16:07.658486+00:00,0.044666,1774631767658486300,0.496552,0.315078,0.387675,0.585604,-0.177205,-0.76591,-0.196721,0.590662,-0.125111,0.559053,0.369149,0.187745,-0.2971,-0.860346,0.652254,-0.104162,0.257989,0.356765,-0.745485,-0.564623,-0.013831
2026-03-27T17:16:07.674918+00:00,0.061098,1774631767674918000,0.496575,0.315063,0.387705,0.585601,-0.177193,-0.765911,-0.196737,0.590688,-0.12508,0.559008,0.368556,0.187917,-0.298125,-0.861153,0.652222,-0.104166,0.257983,0.356763,-0.745468,-0.564662,-0.013923
2026-03-27T17:16:07.692027+00:00,0.078207,1774631767692026500,0.496512,0.315078,0.387716,0.585623,-0.17723,-0.765904,-0.196667,0.590679,-0.125046,0.55898,0.368487,0.188087,-0.298166,-0.861301,0.65216,-0.10416,0.257983,0.356797,-0.745438,-0.564683,-0.013919
2026-03-27T17:16:07.708770+00:00,0.09495,1774631767708769900,0.496537,0.315064,0.387749,0.585602,-0.177176,-0.765914,-0.19674,0.590659,-0.125024,0.558985,0.368477,0.188353,-0.297729,-0.860704,0.652077,-0.104146,0.257982,0.357829,-0.742834,-0.563064,-0.013904
2026-03-27T17:16:07.726118+00:00,0.112298,1774631767726117700,0.496495,0.315063,0.387774,0.585619,-0.177138,-0.765908,-0.196744,0.590619,-0.125025,0.558985,0.367934,0.189049,-0.298467,-0.86141,0.652006,-0.104177,0.257974,0.357042,-0.744956,-0.565165,-0.014116
2026-03-27T17:16:07.743194+00:00,0.129374,1774631767743193600,0.496488,0.31506,0.387796,0.585673,-0.177071,-0.765832,-0.196729,0.590544,-0.125038,0.559021,0.368244,0.189196,-0.298487,-0.858551,0.651917,-0.10418,0.257968,0.357038,-0.744984,-0.565154,-0.014273
2026-03-27T17:16:07.760456+00:00,0.146636,1774631767760456200,0.496442,0.315052,0.387815,0.585676,-0.17708,-0.765824,-0.196743,0.590506,-0.125077,0.559052,0.367217,0.189974,-0.299364,-0.85899,0.651826,-0.104178,0.257959,0.357,-0.745024,-0.565137,-0.014245
2026-03-27T17:16:07.777443+00:00,0.163623,1774631767777442800,0.496393,0.315041,0.387842,0.585555,-0.177207,-0.76597,-0.196863,0.590458,-0.125073,0.559031,0.366001,0.19123,-0.300469,-0.860493,0.651735,-0.104178,0.257962,0.356989,-0.745038,-0.565106,-0.014098
2026-03-27T17:16:07.794689+00:00,0.180869,1774631767794689400,0.496282,0.315035,0.387829,0.585586,-0.177223,-0.765945,-0.196855,0.590398,-0.125088,0.559071,0.365031,0.192375,-0.30115,-0.860915,0.651646,-0.104173,0.257966,0.356975,-0.74504,-0.565095,-0.013953
2026-03-27T17:16:07.811413+00:00,0.197593,1774631767811412900,0.496186,0.315027,0.387858,0.585601,-0.17719,-0.765913,-0.196734,0.590359,-0.125124,0.559122,0.364177,0.192914,-0.301322,-0.859906,0.651521,-0.104131,0.257982,0.357738,-0.742912,-0.563006,-0.013739
2026-03-27T17:16:07.828586+00:00,0.214766,1774631767828586200,0.496049,0.315016,0.387842,0.585576,-0.177351,-0.76595,-0.196726,0.59032,-0.125209,0.559158,0.362955,0.193182,-0.302098,-0.85899,0.651409,-0.104118,0.257989,0.357729,-0.742894,-0.563007,-0.013499
