timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T05:31:47.918350+00:00,56.239651,1776749507918349817,145140,1776749507918349817,rough_corrected,right,ON,20.2,32.87
2026-04-21T05:31:47.933443+00:00,56.255651,1776749507933442617,145156,1776749507934349817,rough_corrected,right,ON,20.6,33.57
2026-04-21T05:31:47.949716+00:00,56.271651,1776749507949716317,145172,1776749507950349817,rough_corrected,right,ON,21.2,34.37
2026-04-21T05:31:47.966241+00:00,0.038795,1776749507966240817,145188,1776749507965929472,corrected,right,ON,21.9,35.42
2026-04-21T05:31:47.981550+00:00,0.054565,1776749507981550317,145204,1776749507981699840,corrected,right,ON,22.6,36.56
2026-04-21T05:31:47.998204+00:00,0.070791,1776749507998203817,145220,1776749507997925632,corrected,right,ON,23.3,37.53
2026-04-21T05:31:47.853388+00:00,-0.073312,1776749507853388217,145076,1776749507853822208,corrected,right,ON,18.7,30.41
2026-04-21T05:31:47.871183+00:00,-0.057217,1776749507871183117,145092,1776749507869917184,corrected,right,ON,19.3,31.46
2026-04-21T05:31:47.896328+00:00,-0.040553,1776749507896328017,145108,1776749507886581760,corrected,right,ON,19.4,31.64
2026-04-21T05:31:47.901493+00:00,-0.024591,1776749507901492817,145124,1776749507902543104,corrected,right,ON,19.7,32.08
2026-04-21T05:31:48.014405+00:00,0.087015,1776749508014404917,145236,1776749508014149888,corrected,right,ON,23.4,37.71
2026-04-21T05:31:48.029929+00:00,0.102955,1776749508029928917,145252,1776749508030089472,corrected,right,ON,23.4,37.71
2026-04-21T05:31:48.046387+00:00,0.119087,1776749508046386917,145268,1776749508046221568,corrected,right,ON,23.4,37.71
2026-04-21T05:31:48.068875+00:00,0.137417,1776749508068874417,145284,1776749508064551936,corrected,right,ON,23.3,37.62
2026-04-21T05:31:48.078256+00:00,0.152966,1776749508078255817,145300,1776749508080100352,corrected,right,ON,23.4,37.71
2026-04-21T05:31:48.094560+00:00,0.168714,1776749508094560017,145316,1776749508095848192,corrected,right,ON,23.4,37.71
2026-04-21T05:31:48.110048+00:00,0.184376,1776749508110047617,145332,1776749508111510272,corrected,right,ON,23.4,37.71
2026-04-21T05:31:48.126382+00:00,0.200197,1776749508126381517,145348,1776749508127331072,corrected,right,ON,23.3,37.62
2026-04-21T05:31:48.142862+00:00,0.216169,1776749508142861817,145364,1776749508143303424,corrected,right,ON,22.7,36.74
2026-04-21T05:31:48.158368+00:00,0.232032,1776749508158368117,145380,1776749508159166464,corrected,right,ON,21.7,35.16
2026-04-21T05:31:48.174671+00:00,0.247984,1776749508174671217,145396,1776749508175118848,corrected,right,ON,20.2,32.87
2026-04-21T05:31:48.190092+00:00,0.263826,1776749508190092217,145412,1776749508190960128,corrected,right,ON,18.7,30.41
2026-04-21T05:31:48.206495+00:00,0.279772,1776749508206495317,145428,1776749508206906112,corrected,right,ON,17.2,27.95
2026-04-21T05:31:48.222973+00:00,0.295814,1776749508222972617,145444,1776749508222948864,corrected,right,ON,16.0,26.02
2026-04-21T05:31:48.238278+00:00,0.311726,1776749508238277817,145460,1776749508238860800,corrected,right,ON,15.2,24.79
2026-04-21T05:31:48.254789+00:00,0.327738,1776749508254789117,145476,1776749508254872320,corrected,right,ON,14.4,23.38
2026-04-21T05:31:48.276058+00:00,0.344606,1776749508276058417,145492,1776749508271740928,corrected,right,ON,10.7,17.31
2026-04-21T05:31:48.286615+00:00,0.360500,1776749508286615217,145508,1776749508287634944,corrected,right,ON,5.8,9.4
2026-04-21T05:31:48.303289+00:00,0.376509,1776749508303288917,145524,1776749508303643136,corrected,right,ON,1.6,2.55
2026-04-21T05:31:48.318444+00:00,0.392392,1776749508318443617,145540,1776749508319526656,corrected,right,ON,0.8,1.32
2026-04-21T05:31:48.334787+00:00,0.408337,1776749508334787417,145556,1776749508335471616,corrected,right,ON,0.8,1.32
2026-04-21T05:31:48.351284+00:00,0.424355,1776749508351284117,145572,1776749508351489792,corrected,right,ON,0.8,1.32
2026-04-21T05:31:48.366798+00:00,0.440307,1776749508366797717,145588,1776749508367441408,corrected,right,ON,0.8,1.32
2026-04-21T05:31:48.383328+00:00,0.456330,1776749508383328217,145604,1776749508383464960,corrected,right,ON,0.8,1.32
2026-04-21T05:31:48.399620+00:00,0.472387,1776749508399619817,145620,1776749508399521280,corrected,right,ON,0.8,1.32
2026-04-21T05:31:48.414956+00:00,0.488357,1776749508414955717,145636,1776749508415491840,corrected,right,ON,0.9,1.41
2026-04-21T05:31:48.431463+00:00,0.504389,1776749508431462617,145652,1776749508431523584,corrected,right,ON,0.9,1.41
2026-04-21T05:31:48.446690+00:00,0.520330,1776749508446690217,145668,1776749508447464448,corrected,right,ON,0.8,1.32
2026-04-21T05:31:48.463245+00:00,0.536337,1776749508463245417,145684,1776749508463471616,corrected,right,ON,0.9,1.41
2026-04-21T05:31:48.479635+00:00,0.552385,1776749508479634617,145700,1776749508479519232,corrected,right,ON,0.9,1.41
2026-04-21T05:31:48.500235+00:00,0.568905,1776749508500234717,145716,1776749508496039424,corrected,right,ON,1.0,1.58
2026-04-21T05:31:48.511465+00:00,0.584896,1776749508511464717,145732,1776749508512030208,corrected,right,ON,4.0,6.5
2026-04-21T05:31:48.527913+00:00,0.600931,1776749508527913217,145748,1776749508528065280,corrected,right,ON,11.7,18.9
2026-04-21T05:31:48.543376+00:00,0.616911,1776749508543376217,145764,1776749508544045056,corrected,right,ON,20.0,32.61
2026-04-21T05:31:48.559694+00:00,0.632921,1776749508559693617,145780,1776749508560055808,corrected,right,ON,27.4,43.68
2026-04-21T05:31:48.575355+00:00,0.648900,1776749508575355417,145796,1776749508576034048,corrected,right,ON,31.0,49.04
2026-04-21T05:31:48.591532+00:00,0.664895,1776749508591531517,145812,1776749508592029440,corrected,right,ON,31.9,50.27
2026-04-21T05:31:48.608052+00:00,0.680936,1776749508608051917,145828,1776749508608070400,corrected,right,ON,31.9,50.27
2026-04-21T05:31:48.623435+00:00,0.696920,1776749508623434917,145844,1776749508624054784,corrected,right,ON,31.9,50.27
2026-04-21T05:31:48.639892+00:00,0.712944,1776749508639892117,145860,1776749508640078336,corrected,right,ON,31.8,50.19
2026-04-21T05:31:48.656435+00:00,0.729010,1776749508656434417,145876,1776749508656144640,corrected,right,ON,31.5,49.75
2026-04-21T05:31:48.671967+00:00,0.745033,1776749508671967117,145892,1776749508672167936,corrected,right,ON,30.9,48.96
2026-04-21T05:31:48.688177+00:00,0.761071,1776749508688177417,145908,1776749508688205824,corrected,right,ON,30.0,47.72
2026-04-21T05:31:48.706114+00:00,0.777257,1776749508706114217,145924,1776749508704391424,corrected,right,ON,29.2,46.49
2026-04-21T05:31:48.720004+00:00,0.793269,1776749508720004117,145940,1776749508720403200,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.736327+00:00,0.809304,1776749508736326817,145956,1776749508736438016,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.751820+00:00,0.825298,1776749508751820317,145972,1776749508752432896,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.768199+00:00,0.841321,1776749508768199217,145988,1776749508768455168,corrected,right,ON,29.0,46.14
2026-04-21T05:31:48.784749+00:00,0.857380,1776749508784749317,146004,1776749508784514816,corrected,right,ON,29.0,46.14
2026-04-21T05:31:48.799948+00:00,0.873380,1776749508799948417,146020,1776749508800514560,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.816512+00:00,0.889418,1776749508816511917,146036,1776749508816552448,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.831781+00:00,0.905404,1776749508831781017,146052,1776749508832538624,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.848321+00:00,0.921427,1776749508848321317,146068,1776749508848561152,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.867632+00:00,0.937663,1776749508867632217,146084,1776749508864797440,corrected,right,ON,29.1,46.32
2026-04-21T05:31:48.880171+00:00,0.953664,1776749508880170517,146100,1776749508880798464,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.896654+00:00,0.969695,1776749508896653617,146116,1776749508896829440,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.913041+00:00,0.985748,1776749508913040517,146132,1776749508912882432,corrected,right,ON,29.0,46.23
2026-04-21T05:31:48.931834+00:00,1.001969,1776749508931834417,146148,1776749508929103104,corrected,right,ON,28.9,46.05
2026-04-21T05:31:48.944951+00:00,1.018010,1776749508944951017,146164,1776749508945144576,corrected,right,ON,28.6,45.53
2026-04-21T05:31:48.960437+00:00,1.033988,1776749508960436417,146180,1776749508961122304,corrected,right,ON,28.3,45.18
2026-04-21T05:31:48.976734+00:00,1.049988,1776749508976734417,146196,1776749508977122816,corrected,right,ON,27.6,44.03
2026-04-21T05:31:48.993289+00:00,1.066035,1776749508993288417,146212,1776749508993169152,corrected,right,ON,26.9,43.07
2026-04-21T05:31:49.008526+00:00,1.082009,1776749509008525617,146228,1776749509009143040,corrected,right,ON,26.5,42.36
2026-04-21T05:31:49.025113+00:00,1.098034,1776749509025112617,146244,1776749509025168640,corrected,right,ON,25.7,41.22
2026-04-21T05:31:49.041365+00:00,1.114077,1776749509041365117,146260,1776749509041211904,corrected,right,ON,24.8,39.9
2026-04-21T05:31:49.056861+00:00,1.130071,1776749509056861017,146276,1776749509057205248,corrected,right,ON,24.2,38.94
2026-04-21T05:31:49.073350+00:00,1.146104,1776749509073349917,146292,1776749509073238528,corrected,right,ON,23.2,37.35
2026-04-21T05:31:49.088688+00:00,1.162295,1776749509088688317,146308,1776749509089429760,corrected,right,ON,22.0,35.68
2026-04-21T05:31:49.105206+00:00,1.178317,1776749509105205617,146324,1776749509105451776,corrected,right,ON,21.1,34.19
2026-04-21T05:31:49.124855+00:00,1.194568,1776749509124855117,146340,1776749509121702144,corrected,right,ON,20.3,33.05
2026-04-21T05:31:49.139987+00:00,1.210740,1776749509139986417,146356,1776749509137874176,corrected,right,ON,19.6,31.9
2026-04-21T05:31:49.153452+00:00,1.226759,1776749509153451717,146372,1776749509153893120,corrected,right,ON,17.8,29.0
2026-04-21T05:31:49.169794+00:00,1.242809,1776749509169794317,146388,1776749509169943808,corrected,right,ON,15.0,24.35
2026-04-21T05:31:49.185261+00:00,1.258808,1776749509185260417,146404,1776749509185942016,corrected,right,ON,15.1,24.52
2026-04-21T05:31:49.201751+00:00,1.274841,1776749509201751117,146420,1776749509201975808,corrected,right,ON,15.0,24.43
2026-04-21T05:31:49.217012+00:00,1.290807,1776749509217011617,146436,1776749509217941760,corrected,right,ON,15.0,24.35
2026-04-21T05:31:49.233572+00:00,1.306816,1776749509233571717,146452,1776749509233950464,corrected,right,ON,14.8,24.08
2026-04-21T05:31:49.250003+00:00,1.322861,1776749509250003117,146468,1776749509249995776,corrected,right,ON,14.8,24.08
2026-04-21T05:31:49.265286+00:00,1.338837,1776749509265285517,146484,1776749509265971200,corrected,right,ON,14.7,23.91
2026-04-21T05:31:49.281952+00:00,1.354864,1776749509281952317,146500,1776749509281998848,corrected,right,ON,14.6,23.82
2026-04-21T05:31:49.298332+00:00,1.371076,1776749509298332217,146516,1776749509298210048,corrected,right,ON,14.5,23.55
2026-04-21T05:31:49.313619+00:00,1.387076,1776749509313618817,146532,1776749509314210048,corrected,right,ON,14.4,23.38
2026-04-21T05:31:49.330682+00:00,1.403157,1776749509330682417,146548,1776749509330291456,corrected,right,ON,14.2,23.12
2026-04-21T05:31:49.345383+00:00,1.419128,1776749509345382717,146564,1776749509346262528,corrected,right,ON,14.2,23.03
2026-04-21T05:31:49.361754+00:00,1.435128,1776749509361754417,146580,1776749509362262784,corrected,right,ON,14.1,22.85
2026-04-21T05:31:49.379210+00:00,1.451229,1776749509379209517,146596,1776749509378363136,corrected,right,ON,14.0,22.68
2026-04-21T05:31:49.393686+00:00,1.467215,1776749509393686117,146612,1776749509394349312,corrected,right,ON,13.9,22.59
2026-04-21T05:31:49.410686+00:00,1.483275,1776749509410685517,146628,1776749509410409216,corrected,right,ON,13.8,22.5
2026-04-21T05:31:49.426436+00:00,1.499324,1776749509426436417,146644,1776749509426458112,corrected,right,ON,13.8,22.41
2026-04-21T05:31:49.442639+00:00,1.515360,1776749509442639317,146660,1776749509442494464,corrected,right,ON,13.7,22.32
2026-04-21T05:31:49.458390+00:00,1.531392,1776749509458390017,146676,1776749509458526208,corrected,right,ON,13.7,22.32
2026-04-21T05:31:49.473788+00:00,1.547358,1776749509473787817,146692,1776749509474492672,corrected,right,ON,13.7,22.32
2026-04-21T05:31:49.490554+00:00,1.563385,1776749509490554117,146708,1776749509490519040,corrected,right,ON,13.7,22.24
2026-04-21T05:31:49.506597+00:00,1.579421,1776749509506597317,146724,1776749509506555392,corrected,right,ON,13.7,22.24
2026-04-21T05:31:49.521993+00:00,1.595560,1776749509521992717,146740,1776749509522694144,corrected,right,ON,13.7,22.24
2026-04-21T05:31:49.538470+00:00,1.611582,1776749509538469817,146756,1776749509538716160,corrected,right,ON,13.7,22.24
2026-04-21T05:31:49.554890+00:00,1.627639,1776749509554890617,146772,1776749509554773760,corrected,right,ON,13.7,22.24
2026-04-21T05:31:49.570340+00:00,1.643642,1776749509570340017,146788,1776749509570776576,corrected,right,ON,13.7,22.32
2026-04-21T05:31:49.597464+00:00,1.660330,1776749509597463817,146804,1776749509587464192,corrected,right,ON,13.8,22.5
2026-04-21T05:31:49.603347+00:00,1.676369,1776749509603347217,146820,1776749509603503872,corrected,right,ON,14.0,22.76
2026-04-21T05:31:49.618620+00:00,1.692364,1776749509618620217,146836,1776749509619498752,corrected,right,ON,14.1,22.94
2026-04-21T05:31:49.634981+00:00,1.708393,1776749509634981217,146852,1776749509635527680,corrected,right,ON,14.1,22.94
2026-04-21T05:31:49.650448+00:00,1.724366,1776749509650447517,146868,1776749509651500288,corrected,right,ON,14.1,22.94
2026-04-21T05:31:49.666810+00:00,1.740370,1776749509666809617,146884,1776749509667504896,corrected,right,ON,14.1,22.94
2026-04-21T05:31:49.683237+00:00,1.756414,1776749509683236917,146900,1776749509683548672,corrected,right,ON,14.2,23.03
