timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,gripper_side,sw,opening_mm,angle_deg
2026-03-27T18:25:26.942473+00:00,13.613241,1774635926942472717,414180,1774635926942472717,right,ON,6.7,11.37
2026-03-27T18:25:26.959011+00:00,0.013252,1774635926959010617,414196,1774635926959010617,right,ON,7.2,12.25
2026-03-27T18:25:26.974266+00:00,0.028507,1774635926974265717,414212,1774635926974265717,right,ON,7.7,13.04
2026-03-27T18:25:26.910836+00:00,-0.034922,1774635926910836517,414148,1774635926911099392,right,ON,6.0,10.14
2026-03-27T18:25:26.933594+00:00,-0.012165,1774635926933593717,414164,1774635926927534080,right,ON,6.2,10.58
2026-03-27T18:25:26.990690+00:00,0.044932,1774635926990690117,414228,1774635926990595840,right,ON,7.9,13.39
2026-03-27T18:25:27.007149+00:00,0.061390,1774635927007148817,414244,1774635927006924032,right,ON,7.9,13.39
2026-03-27T18:25:27.029337+00:00,0.083579,1774635927029337217,414260,1774635927026332416,right,ON,8.0,13.48
2026-03-27T18:25:27.038908+00:00,0.093150,1774635927038908417,414276,1774635927041280768,right,ON,8.0,13.48
2026-03-27T18:25:27.055423+00:00,0.109664,1774635927055422717,414292,1774635927056815872,right,ON,8.0,13.48
2026-03-27T18:25:27.070825+00:00,0.125067,1774635927070825317,414308,1774635927072269824,right,ON,8.0,13.48
2026-03-27T18:25:27.087332+00:00,0.141574,1774635927087332117,414324,1774635927088061440,right,ON,8.0,13.48
2026-03-27T18:25:27.102605+00:00,0.156846,1774635927102604617,414340,1774635927103676672,right,ON,8.0,13.48
2026-03-27T18:25:27.118991+00:00,0.173232,1774635927118990617,414356,1774635927119505408,right,ON,7.9,13.39
2026-03-27T18:25:27.135574+00:00,0.189816,1774635927135574017,414372,1774635927135535872,right,ON,7.9,13.39
2026-03-27T18:25:27.150871+00:00,0.205112,1774635927150870817,414388,1774635927151377920,right,ON,7.9,13.39
2026-03-27T18:25:27.167225+00:00,0.221466,1774635927167224717,414404,1774635927167339520,right,ON,8.0,13.48
2026-03-27T18:25:27.183765+00:00,0.238007,1774635927183765117,414420,1774635927183432192,right,ON,8.1,13.66
2026-03-27T18:25:27.199240+00:00,0.253482,1774635927199240317,414436,1774635927199394048,right,ON,8.5,14.45
2026-03-27T18:25:27.215921+00:00,0.270163,1774635927215921417,414452,1774635927215502080,right,ON,9.7,16.47
2026-03-27T18:25:27.230968+00:00,0.285209,1774635927230967717,414468,1774635927231405568,right,ON,11.4,19.2
2026-03-27T18:25:27.247347+00:00,0.301589,1774635927247347117,414484,1774635927247395328,right,ON,13.6,22.62
2026-03-27T18:25:27.268766+00:00,0.323007,1774635927268765717,414500,1774635927264348416,right,ON,15.6,25.7
2026-03-27T18:25:27.279111+00:00,0.333353,1774635927279111517,414516,1774635927280196096,right,ON,16.7,27.46
2026-03-27T18:25:27.295526+00:00,0.349768,1774635927295526217,414532,1774635927296132096,right,ON,17.0,27.98
2026-03-27T18:25:27.312253+00:00,0.366494,1774635927312252517,414548,1774635927312189952,right,ON,17.1,28.07
2026-03-27T18:25:27.327400+00:00,0.381641,1774635927327399717,414564,1774635927328110848,right,ON,17.1,28.07
2026-03-27T18:25:27.343704+00:00,0.397946,1774635927343704417,414580,1774635927344085504,right,ON,17.1,28.07
2026-03-27T18:25:27.359290+00:00,0.413532,1774635927359290417,414596,1774635927360004352,right,ON,17.1,28.07
2026-03-27T18:25:27.375715+00:00,0.429957,1774635927375715017,414612,1774635927375990272,right,ON,17.1,28.07
2026-03-27T18:25:27.392026+00:00,0.446268,1774635927392026017,414628,1774635927392017920,right,ON,17.1,28.16
2026-03-27T18:25:27.407591+00:00,0.461833,1774635927407591417,414644,1774635927407987200,right,ON,17.1,28.16
2026-03-27T18:25:27.423835+00:00,0.478076,1774635927423834717,414660,1774635927423989248,right,ON,17.1,28.16
2026-03-27T18:25:27.440308+00:00,0.494549,1774635927440307917,414676,1774635927440047104,right,ON,17.4,28.6
2026-03-27T18:25:27.455667+00:00,0.509908,1774635927455666817,414692,1774635927456024576,right,ON,18.0,29.48
2026-03-27T18:25:27.472089+00:00,0.526330,1774635927472088817,414708,1774635927472051456,right,ON,18.5,30.36
2026-03-27T18:25:27.492893+00:00,0.547134,1774635927492892417,414724,1774635927488601600,right,ON,19.4,31.76
2026-03-27T18:25:27.503888+00:00,0.558129,1774635927503887517,414740,1774635927504566016,right,ON,21.6,34.93
2026-03-27T18:25:27.520240+00:00,0.574481,1774635927520239517,414756,1774635927520569600,right,ON,25.5,40.2
2026-03-27T18:25:27.535771+00:00,0.590012,1774635927535770917,414772,1774635927536525056,right,ON,29.9,46.35
2026-03-27T18:25:27.552144+00:00,0.606386,1774635927552144017,414788,1774635927552520704,right,ON,35.3,53.21
2026-03-27T18:25:27.568418+00:00,0.622659,1774635927568417817,414804,1774635927568542720,right,ON,39.9,59.1
