timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz
2026-03-27T17:31:16.558103+00:00,-0.061086,1774632676558102500,-0.24248,0.247496,0.126791,0.675586,-0.252631,0.681952,0.119956,-0.248366,-0.179557,0.343285,0.581281,0.19671,0.589445,0.524884,-0.332817,-0.186777,-0.042453,0.564978,-0.678617,0.426734,-0.196427
2026-03-27T17:31:16.594332+00:00,-0.024857,1774632676594331500,-0.241466,0.248351,0.127885,0.675636,-0.251649,0.682821,0.119229,-0.247936,-0.181368,0.343358,0.578709,0.191939,0.589423,0.530039,-0.332775,-0.187859,-0.042636,0.562025,-0.681505,0.427889,-0.193564
2026-03-27T17:31:16.609153+00:00,-0.010037,1774632676609152400,-0.241143,0.248653,0.128374,0.675854,-0.251142,0.682569,0.118916,-0.247812,-0.181872,0.343345,0.577706,0.190158,0.589448,0.53193,-0.332818,-0.188287,-0.042612,0.56176,-0.68275,0.426215,-0.192357
2026-03-27T17:31:16.626204+00:00,0.007015,1774632676626203700,-0.240821,0.248917,0.128915,0.676065,-0.250547,0.682366,0.118624,-0.247671,-0.18232,0.343333,0.577525,0.188286,0.588203,0.532679,-0.333033,-0.188778,-0.042623,0.56155,-0.684139,0.424461,-0.190821
2026-03-27T17:31:16.644145+00:00,0.024957,1774632676644145500,-0.240511,0.249069,0.129569,0.67572,-0.250118,0.683215,0.118649,-0.247574,-0.182658,0.343319,0.577372,0.187294,0.588149,0.533985,-0.33329,-0.189344,-0.042619,0.559669,-0.687207,0.423642,-0.189916
2026-03-27T17:31:16.661302+00:00,0.042113,1774632676661301700,-0.240221,0.24917,0.130213,0.675487,-0.24974,0.683388,0.11866,-0.247324,-0.182876,0.343314,0.578119,0.186594,0.587426,0.533775,-0.333476,-0.18976,-0.042583,0.55955,-0.687347,0.422278,-0.190288
2026-03-27T17:31:16.678310+00:00,0.059121,1774632676678309900,-0.239969,0.249135,0.13091,0.675337,-0.249435,0.683577,0.118906,-0.246942,-0.182954,0.343309,0.578749,0.186388,0.587841,0.533586,-0.333622,-0.190022,-0.0426,0.561394,-0.686731,0.420244,-0.191708
2026-03-27T17:31:16.695444+00:00,0.076255,1774632676695444000,-0.239717,0.249096,0.131614,0.674879,-0.249203,0.684518,0.119379,-0.33384,-0.190147,-0.042549,0.56419,-0.685271,0.418012,-0.192427,-0.246606,-0.18293,0.343265,0.579711,0.186585,0.587423,0.533085
2026-03-27T17:31:16.712418+00:00,0.093229,1774632676712417900,-0.239472,0.249081,0.132334,0.674377,-0.248922,0.685021,0.119793,-0.334129,-0.190236,-0.042343,0.565997,-0.685642,0.416,-0.192031,-0.246319,-0.182808,0.343262,0.580567,0.187078,0.587577,0.532232
2026-03-27T17:31:16.729408+00:00,0.110219,1774632676729408100,-0.239253,0.249061,0.132993,0.673946,-0.248489,0.685461,0.120327,-0.334646,-0.190292,-0.042017,0.565702,-0.687081,0.41465,-0.191063,-0.246146,-0.182365,0.343262,0.581332,0.187411,0.586633,0.531602
2026-03-27T17:31:16.746531+00:00,0.127342,1774632676746531300,-0.239186,0.249055,0.133461,0.674059,-0.248067,0.685355,0.120767,-0.335126,-0.190232,-0.041763,0.562349,-0.690221,0.414086,-0.191061,-0.246107,-0.181602,0.34325,0.582039,0.188001,0.585188,0.531574
2026-03-27T17:31:16.763547+00:00,0.144359,1774632676763547500,-0.238972,0.249068,0.134065,0.673721,-0.247677,0.685699,0.121167,-0.335357,-0.190003,-0.041524,0.559779,-0.691686,0.413146,-0.192883,-0.246114,-0.180725,0.343245,0.581833,0.188968,0.584145,0.532917
2026-03-27T17:31:16.780620+00:00,0.161431,1774632676780620400,-0.238699,0.249047,0.134624,0.673925,-0.247228,0.685514,0.121608,-0.335331,-0.189678,-0.041182,0.559342,-0.691743,0.411549,-0.196589,-0.246156,-0.179611,0.343386,0.582016,0.190574,0.582765,0.534314
2026-03-27T17:31:16.797783+00:00,0.178594,1774632676797782700,-0.238629,0.249046,0.134961,0.674609,-0.246797,0.684836,0.122005,-0.335075,-0.189127,-0.040876,0.560479,-0.690845,0.409855,-0.201196,-0.246261,-0.178406,0.343605,0.581885,0.192485,0.581561,0.535589
2026-03-27T17:31:16.814821+00:00,0.195632,1774632676814821400,-0.238577,0.249033,0.13524,0.67485,-0.2462,0.68461,0.122399,-0.334854,-0.187986,-0.040631,0.562969,-0.689754,0.406838,-0.206485,-0.246373,-0.176979,0.34378,0.582795,0.194318,0.578967,0.536137
2026-03-27T17:31:16.831954+00:00,0.212765,1774632676831954300,-0.23856,0.248932,0.135394,0.675552,-0.246002,0.683819,0.12296,-0.334142,-0.186876,-0.040408,0.56274,-0.687466,0.407628,-0.20923,-0.246576,-0.175559,0.343959,0.583757,0.195598,0.577008,0.535675
2026-03-27T17:31:16.848794+00:00,0.229605,1774632676848793600,-0.238583,0.248911,0.13547,0.676007,-0.246047,0.683355,0.123419,-0.333484,-0.185774,-0.040243,0.561379,-0.687456,0.409228,-0.211377,-0.246858,-0.174079,0.344034,0.58454,0.196653,0.576047,0.535829
2026-03-27T17:31:16.865733+00:00,0.246544,1774632676865732600,-0.23865,0.248864,0.13546,0.676892,-0.24641,0.682444,0.123832,-0.332803,-0.184676,-0.040147,0.559393,-0.687697,0.412158,-0.212219,-0.247185,-0.17262,0.344068,0.585449,0.197101,0.575251,0.535904
2026-03-27T17:31:16.882736+00:00,0.263547,1774632676882735600,-0.238786,0.248818,0.135436,0.677165,-0.247191,0.682144,0.124136,-0.332089,-0.183508,-0.040103,0.557365,-0.686792,0.415296,-0.212345,-0.247553,-0.171163,0.34407,0.586433,0.197331,0.574909,0.535386
2026-03-27T17:31:16.899721+00:00,0.280532,1774632676899720600,-0.239001,0.248696,0.135403,0.677872,-0.247745,0.680937,0.124337,-0.331189,-0.182363,-0.040059,0.554599,-0.686621,0.419807,-0.212398,-0.247926,-0.169854,0.344062,0.587818,0.197517,0.574648,0.534361
2026-03-27T17:31:16.916767+00:00,0.297578,1774632676916767300,-0.239278,0.248449,0.135307,0.678541,-0.248472,0.679753,0.124641,-0.330136,-0.181307,-0.039996,0.552659,-0.68488,0.425056,-0.212163,-0.248278,-0.168633,0.344052,0.589242,0.197644,0.573857,0.53296
2026-03-27T17:31:16.934020+00:00,0.314831,1774632676934020200,-0.239565,0.248121,0.135158,0.678719,-0.249435,0.67953,0.12496,-0.329057,-0.180348,-0.040018,0.55093,-0.682723,0.430725,-0.211678,-0.248595,-0.167716,0.343973,0.590787,0.197605,0.573452,0.531918
2026-03-27T17:31:16.950821+00:00,0.331632,1774632676950821000,-0.239882,0.247776,0.134968,0.679237,-0.250176,0.678307,0.125269,-0.328048,-0.179606,-0.040048,0.549721,-0.680447,0.436681,-0.210223,-0.248913,-0.166983,0.343787,0.592767,0.197473,0.572619,0.529986
2026-03-27T17:31:16.967845+00:00,0.348656,1774632676967844800,-0.240192,0.247392,0.134759,0.679457,-0.251272,0.677724,0.125647,-0.327255,-0.179017,-0.040084,0.548895,-0.678704,0.442311,-0.207885,-0.249183,-0.166626,0.343564,0.594952,0.197334,0.571938,0.528593
2026-03-27T17:31:16.984889+00:00,0.3657,1774632676984889400,-0.240523,0.247015,0.13452,0.679914,-0.252294,0.677068,0.125951,-0.326604,-0.178657,-0.040065,0.548292,-0.676677,0.446472,-0.205135,-0.249435,-0.166494,0.343302,0.597262,0.196979,0.570719,0.52765
2026-03-27T17:31:17.002013+00:00,0.382824,1774632677002013000,-0.240814,0.246726,0.13428,0.680356,-0.25303,0.676032,0.126106,-0.326067,-0.178529,-0.040039,0.547066,-0.675389,0.450492,-0.203513,-0.249638,-0.166466,0.34304,0.598825,0.197432,0.569603,0.527482
2026-03-27T17:31:17.019644+00:00,0.400455,1774632677019643900,-0.241135,0.246444,0.134008,0.680774,-0.253836,0.67528,0.126261,-0.325517,-0.178411,-0.040066,0.545584,-0.674243,0.45475,-0.201812,-0.249915,-0.166937,0.342717,0.600283,0.19739,0.568336,0.527205
