timestamp,time_seconds,timestamp_ns,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz
2026-03-27T18:25:48.144830+00:00,0.24446,1774635948144829400,1.436784,0.626855,0.721325,0.395508,-0.725662,-0.451197,0.334969,-0.177311,-0.148187,0.336789,0.365393,0.424296,-0.411134,-0.718018,0.475268,0.312798,0.397735,0.594811,-0.149285,-0.74014,-0.275573
2026-03-27T18:25:48.162100+00:00,0.26173,1774635948162099800,1.437093,0.626725,0.721431,0.394643,-0.727971,-0.448816,0.335178,-0.177322,-0.148195,0.336849,0.365699,0.423934,-0.410557,-0.717502,0.475207,0.312803,0.397725,0.594795,-0.149463,-0.740178,-0.275533
2026-03-27T18:25:48.179421+00:00,0.279052,1774635948179421100,1.437407,0.626529,0.721502,0.393809,-0.729874,-0.446353,0.335306,-0.1773,-0.148199,0.336864,0.36473,0.425367,-0.411915,-0.720348,0.475134,0.312829,0.397703,0.594932,-0.149468,-0.740032,-0.275179
2026-03-27T18:25:48.196137+00:00,0.295768,1774635948196137100,1.43754,0.626452,0.721557,0.392433,-0.730443,-0.445513,0.336258,-0.177331,-0.148206,0.336897,0.365336,0.424527,-0.411025,-0.719198,0.475055,0.312853,0.397689,0.595031,-0.149501,-0.739922,-0.274918
2026-03-27T18:25:48.213121+00:00,0.312752,1774635948213121300,1.437634,0.626427,0.721626,0.39159,-0.731105,-0.44548,0.337488,-0.177339,-0.148213,0.336928,0.365029,0.425197,-0.411336,-0.719718,0.474973,0.312909,0.397605,0.595146,-0.149633,-0.740468,-0.275053
2026-03-27T18:25:48.230156+00:00,0.329787,1774635948230156200,1.437675,0.626457,0.721638,0.391061,-0.73116,-0.445898,0.33835,-0.177354,-0.148216,0.336953,0.364901,0.425213,-0.411412,-0.71973,0.474887,0.312972,0.397567,0.59528,-0.1495,-0.740329,-0.274766
2026-03-27T18:25:48.247312+00:00,0.346943,1774635948247312400,1.437629,0.626599,0.721604,0.390775,-0.730743,-0.446229,0.339144,-0.177324,-0.148229,0.336991,0.364694,0.425677,-0.411746,-0.720311,0.474796,0.313043,0.397523,0.595286,-0.149265,-0.740177,-0.274605
2026-03-27T18:25:48.264951+00:00,0.364582,1774635948264951300,1.437702,0.626651,0.721562,0.391328,-0.729399,-0.447056,0.339389,-0.177406,-0.148251,0.33701,0.364629,0.425788,-0.41174,-0.720282,0.4747,0.313113,0.397489,0.59539,-0.149206,-0.740148,-0.274488
2026-03-27T18:25:48.281686+00:00,0.381316,1774635948281685900,1.437785,0.626772,0.721515,0.390814,-0.729959,-0.448418,0.340101,-0.177458,-0.14828,0.337064,0.364393,0.425983,-0.411789,-0.720394,0.474601,0.313168,0.397439,0.595406,-0.149217,-0.740628,-0.274515
2026-03-27T18:25:48.302635+00:00,0.402266,1774635948302635300,1.43771,0.626993,0.721402,0.390709,-0.729358,-0.449114,0.340595,-0.17754,-0.148343,0.337099,0.364265,0.426062,-0.411761,-0.72043,0.474479,0.313225,0.39744,0.595427,-0.149141,-0.740665,-0.274411
2026-03-27T18:25:48.319893+00:00,0.419524,1774635948319893100,1.437672,0.627144,0.72132,0.390951,-0.727869,-0.448392,0.340508,-0.177585,-0.148426,0.33714,0.364397,0.425964,-0.411812,-0.72039,0.474374,0.313259,0.397419,0.595425,-0.149052,-0.740584,-0.274562
2026-03-27T18:25:48.336806+00:00,0.436437,1774635948336806400,1.43758,0.627222,0.721192,0.390369,-0.728653,-0.449267,0.341492,-0.177601,-0.148529,0.337187,0.364233,0.425644,-0.411625,-0.719963,0.474269,0.313294,0.397425,0.595438,-0.148882,-0.740566,-0.274554
2026-03-27T18:25:48.353971+00:00,0.453602,1774635948353971000,1.437458,0.627299,0.721051,0.390815,-0.726844,-0.448429,0.341312,-0.177602,-0.14865,0.337248,0.364262,0.424703,-0.411027,-0.719094,0.474167,0.313328,0.397437,0.595453,-0.14871,-0.740547,-0.274545
2026-03-27T18:25:48.370883+00:00,0.470514,1774635948370883600,1.437346,0.627313,0.720929,0.39063,-0.727214,-0.448704,0.341728,-0.177534,-0.148772,0.337285,0.362834,0.42573,-0.41238,-0.721751,0.474085,0.313361,0.397449,0.595458,-0.148557,-0.74054,-0.274514
2026-03-27T18:25:48.387994+00:00,0.487625,1774635948387994000,1.437218,0.627315,0.720789,0.390485,-0.727023,-0.448842,0.342121,-0.177507,-0.148893,0.337357,0.363109,0.424187,-0.411192,-0.719813,0.47399,0.3134,0.397479,0.595335,-0.148311,-0.740058,-0.274611
2026-03-27T18:25:48.404984+00:00,0.504615,1774635948404984300,1.437135,0.627341,0.72068,0.390532,-0.728074,-0.448851,0.3423,-0.177588,-0.148983,0.337366,0.363617,0.423318,-0.410738,-0.719083,0.47393,0.313406,0.397429,0.594865,-0.148377,-0.741147,-0.274818
2026-03-27T18:25:48.422256+00:00,0.521887,1774635948422256200,1.437057,0.627331,0.720573,0.390816,-0.727997,-0.448566,0.342282,-0.177542,-0.149059,0.337362,0.363388,0.423636,-0.411291,-0.719611,0.473854,0.31342,0.397461,0.594882,-0.148252,-0.741122,-0.274794
2026-03-27T18:25:48.439185+00:00,0.538816,1774635948439185400,1.436986,0.627251,0.720477,0.391325,-0.727987,-0.448307,0.342029,-0.177472,-0.149097,0.337326,0.362711,0.424489,-0.41232,-0.721944,0.473784,0.313435,0.397522,0.594896,-0.148145,-0.7405,-0.274571
2026-03-27T18:25:48.455951+00:00,0.555582,1774635948455951100,1.436955,0.627207,0.720444,0.392125,-0.727469,-0.44747,0.341521,-0.177481,-0.14909,0.337319,0.363295,0.423564,-0.411402,-0.720851,0.473734,0.313441,0.397539,0.594908,-0.148151,-0.740494,-0.274558
2026-03-27T18:25:48.472878+00:00,0.572509,1774635948472878000,1.436936,0.62711,0.720438,0.392021,-0.729132,-0.447655,0.341804,-0.177463,-0.149082,0.3373,0.363322,0.423833,-0.41162,-0.721364,0.473699,0.313447,0.397538,0.594937,-0.148142,-0.740476,-0.274548
2026-03-27T18:25:48.489880+00:00,0.58951,1774635948489879500,1.436881,0.626805,0.720356,0.392794,-0.728167,-0.446569,0.341079,-0.177315,-0.14911,0.337276,0.363871,0.423209,-0.41097,-0.720776,0.473673,0.313448,0.397531,0.594969,-0.148148,-0.740446,-0.274554
2026-03-27T18:25:48.506778+00:00,0.606408,1774635948506777600,1.436821,0.626629,0.720293,0.392997,-0.728201,-0.446667,0.340849,-0.1772,-0.149122,0.337243,0.364433,0.422304,-0.410099,-0.719673,0.473669,0.313438,0.397494,0.594986,-0.148267,-0.741029,-0.274812
2026-03-27T18:25:48.525471+00:00,0.625101,1774635948525470700,1.436752,0.62651,0.720263,0.392959,-0.728299,-0.44704,0.340611,-0.177076,-0.149132,0.33719,0.364004,0.422742,-0.410579,-0.721511,0.47366,0.313433,0.397454,0.595053,-0.148279,-0.740976,-0.274802
2026-03-27T18:25:48.542045+00:00,0.641676,1774635948542045100,1.436668,0.626455,0.720245,0.393447,-0.727939,-0.446835,0.339956,-0.176951,-0.149135,0.337145,0.364238,0.422165,-0.410338,-0.720932,0.473621,0.313464,0.397486,0.595618,-0.148101,-0.739771,-0.274525
2026-03-27T18:25:48.559013+00:00,0.658644,1774635948559013400,1.436586,0.626448,0.720263,0.393791,-0.727776,-0.447055,0.339617,-0.17687,-0.149132,0.337099,0.364219,0.42224,-0.410447,-0.720836,0.473616,0.313468,0.397454,0.595682,-0.148109,-0.739752,-0.274432
2026-03-27T18:25:48.575959+00:00,0.67559,1774635948575959300,1.436554,0.626406,0.720212,0.394027,-0.727754,-0.447498,0.339902,-0.176796,-0.149172,0.337068,0.364502,0.421796,-0.410092,-0.720221,0.473606,0.313465,0.397477,0.595632,-0.148092,-0.739716,-0.274203
2026-03-27T18:25:48.593127+00:00,0.692758,1774635948593127400,1.436486,0.626433,0.720232,0.394318,-0.7276,-0.447611,0.339743,-0.17669,-0.149164,0.337012,0.364506,0.422078,-0.410367,-0.720703,0.473593,0.313466,0.397455,0.595616,-0.148108,-0.739728,-0.274196
2026-03-27T18:25:48.610274+00:00,0.709904,1774635948610273700,1.436492,0.626391,0.720204,0.393711,-0.72797,-0.447853,0.339762,-0.176571,-0.149152,0.33697,0.364495,0.42206,-0.410338,-0.720735,0.473607,0.313445,0.397427,0.594964,-0.14839,-0.741029,-0.274468
2026-03-27T18:25:48.627059+00:00,0.726689,1774635948627058600,1.436481,0.626396,0.720208,0.393782,-0.727517,-0.447498,0.339574,-0.176415,-0.14916,0.336944,0.363463,0.422837,-0.411144,-0.722735,0.473587,0.313451,0.397417,0.595082,-0.148344,-0.740889,-0.27417
2026-03-27T18:25:48.643803+00:00,0.743433,1774635948643802800,1.436482,0.626405,0.720218,0.393796,-0.727057,-0.447206,0.339386,-0.176278,-0.149158,0.336931,0.363916,0.421899,-0.410327,-0.721671,0.473564,0.313452,0.397399,0.595084,-0.148334,-0.740883,-0.274188
2026-03-27T18:25:48.661073+00:00,0.760704,1774635948661073500,1.436499,0.626398,0.720226,0.393809,-0.727093,-0.447183,0.339324,-0.176132,-0.14916,0.336912,0.36383,0.421419,-0.410508,-0.721059,0.473545,0.313453,0.397376,0.595084,-0.148365,-0.740878,-0.274182
2026-03-27T18:25:48.677815+00:00,0.777446,1774635948677815300,1.436542,0.626379,0.720245,0.393118,-0.728895,-0.447968,0.339609,-0.175956,-0.149157,0.336902,0.363281,0.421566,-0.411229,-0.721046,0.473534,0.31345,0.397349,0.595089,-0.148496,-0.740895,-0.274176
2026-03-27T18:25:48.696319+00:00,0.79595,1774635948696319200,1.436675,0.626355,0.720268,0.393551,-0.72818,-0.447427,0.338686,-0.175884,-0.149149,0.336906,0.362843,0.421904,-0.412198,-0.721539,0.473533,0.313452,0.397326,0.595068,-0.148496,-0.740891,-0.274233
2026-03-27T18:25:48.712637+00:00,0.812268,1774635948712637000,1.436847,0.626344,0.720308,0.39361,-0.727968,-0.446651,0.338097,-0.175623,-0.149114,0.336919,0.363121,0.42163,-0.412591,-0.720873,0.473528,0.313475,0.397296,0.5951,-0.148444,-0.740888,-0.274199
2026-03-27T18:25:48.733583+00:00,0.833214,1774635948733583400,1.437143,0.626158,0.720388,0.392891,-0.729813,-0.446426,0.337905,-0.175237,-0.148976,0.336943,0.362739,0.421384,-0.414,-0.721303,0.473542,0.313481,0.397289,0.595202,-0.148348,-0.740774,-0.273893
2026-03-27T18:25:48.748603+00:00,0.848234,1774635948748603000,1.437454,0.625952,0.720475,0.391613,-0.731564,-0.445731,0.337286,-0.174817,-0.148881,0.33691,0.362179,0.420136,-0.414809,-0.721183,0.473529,0.313486,0.397257,0.595208,-0.14833,-0.740716,-0.273926
2026-03-27T18:25:48.765626+00:00,0.865256,1774635948765625600,1.437899,0.625584,0.72057,0.38991,-0.733843,-0.44483,0.336281,-0.17434,-0.148716,0.337012,0.362107,0.418435,-0.415412,-0.720192,0.473526,0.31348,0.397257,0.595052,-0.148392,-0.740287,-0.274022
2026-03-27T18:25:48.782641+00:00,0.882272,1774635948782641100,1.438439,0.625131,0.720674,0.388472,-0.7351,-0.442988,0.33453,-0.173782,-0.148519,0.337151,0.360559,0.418209,-0.417978,-0.722273,0.473559,0.313434,0.39723,0.594974,-0.148621,-0.740334,-0.274061
2026-03-27T18:25:48.799686+00:00,0.899316,1774635948799685900,1.439072,0.624551,0.720796,0.38623,-0.737826,-0.441424,0.332599,-0.173179,-0.148239,0.337343,0.360581,0.415986,-0.419033,-0.721302,0.473572,0.313439,0.3972,0.59493,-0.148929,-0.740438,-0.274073
2026-03-27T18:25:48.816837+00:00,0.916467,1774635948816836800,1.43975,0.624,0.720954,0.38443,-0.740661,-0.439247,0.33039,-0.172523,-0.147923,0.33753,0.360129,0.415015,-0.421261,-0.721905,0.473679,0.313358,0.397156,0.594261,-0.149152,-0.741696,-0.274413
2026-03-27T18:25:48.833709+00:00,0.93334,1774635948833709300,1.440449,0.623456,0.721138,0.383622,-0.743687,-0.437321,0.32847,-0.171863,-0.147537,0.337715,0.360221,0.41336,-0.423075,-0.721845,0.473723,0.313322,0.397122,0.594762,-0.14923,-0.74063,-0.27444
2026-03-27T18:25:48.851033+00:00,0.950664,1774635948851033100,1.441076,0.622952,0.72141,0.384037,-0.745033,-0.434988,0.325932,-0.171258,-0.147099,0.337931,0.360522,0.411485,-0.424323,-0.719967,0.473828,0.313228,0.397085,0.594748,-0.149443,-0.740604,-0.274547
2026-03-27T18:25:48.867970+00:00,0.9676,1774635948867969500,1.441704,0.622471,0.721777,0.383658,-0.74891,-0.434569,0.324657,-0.170598,-0.146633,0.338113,0.359569,0.411636,-0.427144,-0.721696,0.473957,0.313138,0.397049,0.594565,-0.149653,-0.740858,-0.274832
2026-03-27T18:25:48.884974+00:00,0.984604,1774635948884973700,1.442226,0.622061,0.722156,0.384812,-0.749291,-0.432506,0.322022,-0.169972,-0.146217,0.33833,0.3597,0.410287,-0.428267,-0.720674,0.474103,0.313056,0.397019,0.594588,-0.149708,-0.740817,-0.274863
2026-03-27T18:25:48.902060+00:00,1.00169,1774635948902059400,1.442745,0.621658,0.722598,0.38504,-0.751345,-0.431977,0.320434,-0.169288,-0.145821,0.33858,0.3602,0.408996,-0.428742,-0.71966,0.474268,0.312969,0.396995,0.594547,-0.149869,-0.740854,-0.274886
2026-03-27T18:25:48.920317+00:00,1.019948,1774635948920317200,1.443223,0.621252,0.723033,0.38619,-0.751823,-0.430107,0.317996,-0.168574,-0.145488,0.3388,0.359877,0.408614,-0.429606,-0.721842,0.474468,0.312892,0.39697,0.594401,-0.150049,-0.74104,-0.275172
2026-03-27T18:25:48.937083+00:00,1.036714,1774635948937083300,1.443747,0.620844,0.723442,0.386394,-0.753865,-0.428681,0.316801,-0.167965,-0.145371,0.338929,0.359837,0.407632,-0.429561,-0.722101,0.474668,0.312838,0.396983,0.5943,-0.150176,-0.740618,-0.27489
2026-03-27T18:25:48.957403+00:00,1.057034,1774635948957403500,1.4443,0.6204,0.723892,0.387167,-0.755665,-0.426208,0.314887,-0.167107,-0.144998,0.339224,0.359972,0.406602,-0.429488,-0.722657,0.474905,0.312764,0.396983,0.594243,-0.150327,-0.740606,-0.274964
2026-03-27T18:25:48.972355+00:00,1.071986,1774635948972355000,1.444731,0.620051,0.724232,0.38799,-0.756888,-0.423943,0.313636,-0.166437,-0.144736,0.339606,0.360182,0.406369,-0.429087,-0.721575,0.475125,0.312694,0.39698,0.594021,-0.150579,-0.74088,-0.275258
2026-03-27T18:25:48.989300+00:00,1.08893,1774635948989299600,1.445063,0.619725,0.724601,0.388646,-0.756912,-0.422195,0.312085,-0.165839,-0.144579,0.339784,0.360196,0.406334,-0.429068,-0.7216,0.475368,0.312623,0.396963,0.594024,-0.150821,-0.740904,-0.2753
2026-03-27T18:25:49.006016+00:00,1.105646,1774635949006015700,1.445286,0.619438,0.724954,0.388878,-0.757822,-0.422303,0.311683,-0.165222,-0.144415,0.339929,0.360226,0.406585,-0.429462,-0.722026,0.475631,0.312553,0.396946,0.593898,-0.151132,-0.741085,-0.275607
2026-03-27T18:25:49.023107+00:00,1.122737,1774635949023106600,1.445402,0.61923,0.725303,0.389288,-0.757962,-0.422907,0.311175,-0.16456,-0.144269,0.340057,0.360453,0.405866,-0.429324,-0.721478,0.475917,0.312471,0.396936,0.593929,-0.151383,-0.741081,-0.275659
2026-03-27T18:25:49.040134+00:00,1.139764,1774635949040133900,1.445492,0.619111,0.725632,0.390347,-0.757052,-0.423083,0.310788,-0.16381,-0.144139,0.340168,0.36043,0.405071,-0.429996,-0.721643,0.476155,0.312416,0.396939,0.594441,-0.151336,-0.739971,-0.275729
2026-03-27T18:25:49.057217+00:00,1.156848,1774635949057217100,1.445563,0.619044,0.725922,0.39096,-0.757234,-0.424037,0.310812,-0.163042,-0.144025,0.340287,0.360732,0.403505,-0.430545,-0.721236,0.476435,0.312325,0.396948,0.594457,-0.151425,-0.739957,-0.275803
2026-03-27T18:25:49.074106+00:00,1.173737,1774635949074106200,1.445606,0.618948,0.726177,0.392631,-0.754185,-0.423543,0.309433,-0.162178,-0.143888,0.340323,0.361326,0.401122,-0.43229,-0.720755,0.476693,0.312247,0.396911,0.594632,-0.151515,-0.739863,-0.276174
2026-03-27T18:25:49.091225+00:00,1.190855,1774635949091224500,1.445704,0.618916,0.726418,0.392238,-0.7555,-0.425384,0.309243,-0.161229,-0.14369,0.340328,0.361174,0.39917,-0.435283,-0.721597,0.47694,0.312154,0.396906,0.594519,-0.151544,-0.740003,-0.276474
2026-03-27T18:25:49.108263+00:00,1.207893,1774635949108262700,1.445844,0.618942,0.726601,0.392995,-0.754065,-0.425669,0.308074,-0.160231,-0.143446,0.340343,0.361645,0.396523,-0.438365,-0.721164,0.477143,0.312112,0.39696,0.595172,-0.151359,-0.738697,-0.276278
2026-03-27T18:25:49.125362+00:00,1.224993,1774635949125362300,1.446027,0.618994,0.726757,0.392575,-0.755331,-0.427148,0.308052,-0.15913,-0.143197,0.340352,0.361981,0.393445,-0.441505,-0.72039,0.477374,0.312069,0.39695,0.595059,-0.15139,-0.73947,-0.276677
2026-03-27T18:25:49.142295+00:00,1.241926,1774635949142295000,1.44618,0.619103,0.72689,0.393102,-0.753817,-0.427379,0.307107,-0.157866,-0.14289,0.340368,0.362383,0.389585,-0.444568,-0.719413,0.477574,0.312068,0.397024,0.595219,-0.151211,-0.739286,-0.276357
2026-03-27T18:25:49.165865+00:00,1.265496,1774635949165865000,1.446395,0.619257,0.727036,0.394067,-0.752493,-0.427382,0.30652,-0.155842,-0.142476,0.340384,0.361764,0.384456,-0.449915,-0.720228,0.477834,0.312084,0.397147,0.595344,-0.150972,-0.739208,-0.276306
2026-03-27T18:25:49.182413+00:00,1.282043,1774635949182412900,1.446564,0.619367,0.727132,0.393779,-0.753046,-0.427869,0.306705,-0.154134,-0.142028,0.3404,0.361648,0.379882,-0.454156,-0.720308,0.477987,0.312031,0.397272,0.595282,-0.150937,-0.739154,-0.276479
2026-03-27T18:25:49.199393+00:00,1.299024,1774635949199393300,1.446784,0.619493,0.727219,0.393924,-0.752728,-0.42796,0.306369,-0.152336,-0.141429,0.340268,0.361801,0.3743,-0.460367,-0.718301,0.47816,0.312019,0.397395,0.595058,-0.150875,-0.739434,-0.277016
2026-03-27T18:25:49.216431+00:00,1.316062,1774635949216431000,1.447038,0.619521,0.727256,0.393752,-0.753023,-0.427871,0.305987,-0.15048,-0.140615,0.340016,0.362313,0.368842,-0.46843,-0.717271,0.478325,0.312009,0.397546,0.595121,-0.150707,-0.739415,-0.276903
2026-03-27T18:25:49.233425+00:00,1.333056,1774635949233425200,1.447321,0.619596,0.727325,0.39317,-0.754275,-0.42778,0.305759,-0.148529,-0.139499,0.339668,0.365136,0.361307,-0.476126,-0.713365,0.478473,0.312007,0.397705,0.59517,-0.150446,-0.739357,-0.276851
2026-03-27T18:25:49.250643+00:00,1.350274,1774635949250643100,1.44758,0.619596,0.727357,0.393013,-0.754442,-0.427715,0.305639,-0.146522,-0.13821,0.339006,0.36946,0.353103,-0.484756,-0.709726,0.47861,0.311985,0.397854,0.595193,-0.150293,-0.739898,-0.277113
2026-03-27T18:25:49.267545+00:00,1.367175,1774635949267544600,1.447859,0.619636,0.727408,0.392643,-0.75479,-0.427524,0.30548,-0.144528,-0.136692,0.33809,0.375162,0.344381,-0.493815,-0.704885,0.478702,0.311986,0.398091,0.595173,-0.150009,-0.739294,-0.276885
2026-03-27T18:25:49.284704+00:00,1.384335,1774635949284704300,1.448087,0.619609,0.727437,0.392708,-0.754591,-0.427238,0.304952,-0.142534,-0.135094,0.336953,0.381585,0.335283,-0.502928,-0.699345,0.47879,0.311982,0.398315,0.5952,-0.14975,-0.739237,-0.276879
2026-03-27T18:25:49.301638+00:00,1.401269,1774635949301638500,1.448235,0.619595,0.727468,0.392656,-0.754206,-0.42692,0.304691,-0.140425,-0.133532,0.335583,0.388361,0.325356,-0.512191,-0.693459,0.478872,0.311979,0.398551,0.595108,-0.149506,-0.739323,-0.277183
2026-03-27T18:25:49.318667+00:00,1.418298,1774635949318667100,1.448456,0.619543,0.727511,0.392507,-0.754418,-0.426807,0.304514,-0.138222,-0.13189,0.334186,0.394833,0.31498,-0.520614,-0.687714,0.478973,0.311965,0.398831,0.594493,-0.149379,-0.739975,-0.277179
2026-03-27T18:25:49.335633+00:00,1.435264,1774635949335633100,1.448789,0.619493,0.727537,0.392436,-0.755396,-0.426766,0.304321,-0.135831,-0.130339,0.332621,0.400395,0.304652,-0.529651,-0.6829,0.479045,0.311967,0.399105,0.594382,-0.149121,-0.740095,-0.27744
2026-03-27T18:25:49.353004+00:00,1.452634,1774635949353003700,1.449116,0.619346,0.72764,0.392466,-0.75589,-0.426393,0.303792,-0.133394,-0.128836,0.331087,0.405882,0.293788,-0.538877,-0.678307,0.479142,0.31195,0.399428,0.593759,-0.148865,-0.740727,-0.277455
2026-03-27T18:25:49.369725+00:00,1.469356,1774635949369725300,1.449373,0.61915,0.727713,0.392623,-0.756078,-0.425702,0.302976,-0.130883,-0.12745,0.329353,0.411527,0.282699,-0.546728,-0.672555,0.479218,0.311932,0.399767,0.593756,-0.148465,-0.740073,-0.277261
2026-03-27T18:25:49.389984+00:00,1.489615,1774635949389984300,1.44966,0.618863,0.727809,0.392198,-0.757869,-0.425612,0.302648,-0.127907,-0.12581,0.327442,0.417942,0.2688,-0.556575,-0.666183,0.479366,0.311846,0.40012,0.592942,-0.148641,-0.741467,-0.277912
2026-03-27T18:25:49.406920+00:00,1.50655,1774635949406919700,1.44995,0.618634,0.727898,0.392942,-0.757071,-0.424186,0.301498,-0.125262,-0.124653,0.325502,0.423572,0.256819,-0.563696,-0.660557,0.479483,0.311778,0.400469,0.592497,-0.148599,-0.741461,-0.278236
2026-03-27T18:25:49.424296+00:00,1.523926,1774635949424295700,1.450258,0.618375,0.728019,0.392418,-0.759566,-0.424268,0.301339,-0.122598,-0.123593,0.323534,0.428259,0.245533,-0.572244,-0.655944,0.479615,0.311657,0.400823,0.592297,-0.148651,-0.741054,-0.278369
2026-03-27T18:25:49.441022+00:00,1.540653,1774635949441022200,1.450537,0.618153,0.728143,0.392654,-0.760164,-0.423487,0.300789,-0.120185,-0.122621,0.321826,0.43259,0.2346,-0.579357,-0.650832,0.47981,0.311496,0.401141,0.591436,-0.148744,-0.741988,-0.279053
2026-03-27T18:25:49.458078+00:00,1.557709,1774635949458078400,1.450791,0.617951,0.728282,0.392787,-0.760368,-0.42287,0.299954,-0.117692,-0.121774,0.319982,0.436881,0.223995,-0.585423,-0.64479,0.479997,0.311346,0.401482,0.591249,-0.148781,-0.741566,-0.279201
2026-03-27T18:25:49.475061+00:00,1.574692,1774635949475061100,1.451003,0.61779,0.728429,0.393408,-0.759156,-0.421958,0.298942,-0.115342,-0.121134,0.318297,0.439662,0.214279,-0.592345,-0.640769,0.480235,0.311222,0.401757,0.590439,-0.148866,-0.742535,-0.279696
2026-03-27T18:25:49.492196+00:00,1.591827,1774635949492196200,1.451182,0.617649,0.728593,0.392825,-0.76076,-0.42259,0.298858,-0.113076,-0.120741,0.31662,0.442445,0.204703,-0.597459,-0.636515,0.480448,0.311159,0.402045,0.590499,-0.148565,-0.741898,-0.279371
2026-03-27T18:25:49.508965+00:00,1.608596,1774635949508965200,1.45135,0.617533,0.728766,0.393166,-0.760006,-0.422313,0.298047,-0.110977,-0.12045,0.315147,0.444422,0.195802,-0.60287,-0.632069,0.480713,0.31103,0.402264,0.589862,-0.148761,-0.743118,-0.279797
2026-03-27T18:25:49.526204+00:00,1.625834,1774635949526203800,1.451469,0.617437,0.72893,0.393012,-0.759804,-0.422769,0.297472,-0.108988,-0.120391,0.313713,0.44391,0.188794,-0.61045,-0.628233,0.480945,0.310895,0.402512,0.589537,-0.148761,-0.742705,-0.280107
2026-03-27T18:25:49.543259+00:00,1.64289,1774635949543259400,1.451596,0.617357,0.729095,0.393409,-0.759243,-0.42262,0.29649,-0.107232,-0.120369,0.312409,0.443187,0.183016,-0.617548,-0.622836,0.481201,0.310721,0.402711,0.589333,-0.148994,-0.742439,-0.280805
