time_seconds,head_speed,left_speed,right_speed,hl_err_max,hr_err_max,lr_err,bad_head,bad_left,bad_right,bad_pair,bad_any
0.832149,0.005615070163815647,0.003197853049094883,0.016310862995999046,1.8311194745775219,2.6207680934147177,0.42612738996636434,False,False,False,False,False
0.849176,0.009470150690346749,0.008052900604003004,0.013344697102041943,1.8289056158217123,2.629336164082347,0.43104424235700906,False,False,False,False,False
0.866138,0.007352887966958937,0.006367719541468824,0.01182785205031292,1.8283152534868286,2.6363498502483225,0.4373171016788131,False,False,False,False,False
0.883035,0.008685263520365931,0.00639303696916103,0.010400402251839858,1.8268393476496236,2.6404064146794566,0.44675843055053416,False,False,False,False,False
0.900031,0.007698707882799891,0.008062223173906967,0.008139996990130773,1.8243303077263682,2.644576714561932,0.44663672425582435,False,False,False,False,False
0.917142,0.012607620633519867,0.0076391459883884405,0.01167157343590256,1.8235185595159054,2.648633278993064,0.450380658330495,False,False,False,False,False
0.934174,0.006792971021328259,0.005656290913160714,0.011355922005903815,1.8238137406833472,2.651362929825229,0.44771232204091127,False,False,False,False,False
0.951166,0.010023039039238282,0.0038271399453618012,0.007447180025013866,1.8240720242048578,2.6515524889107933,0.4439576821080893,False,False,False,False,False
0.968526,0.004915927102026733,0.0038456662973445554,0.0028155182971904,1.8242196147885765,2.6513250180081127,0.44002840624192935,False,False,False,False,False
0.985239,0.006378953152553178,0.006587683515030009,0.0013432623897989971,1.8249575677071812,2.6508321643856387,0.43617750584744774,False,False,False,False,False
1.0024,0.0027232262561725992,0.009119282462488986,0.0050363709425631075,1.825437237104273,2.6488228380786283,0.42725462856932866,False,False,False,False,False
1.024411,0.002802816194665711,0.009971329261440025,0.003316834718721415,1.826581064128109,2.6467376881373945,0.41872950024465455,False,False,False,False,False
1.037397,0.0023063266797914935,0.008698952427523532,0.0048544332396350314,1.8277986864438076,2.645714069075333,0.4183907147630335,False,False,False,False,False
1.054124,0.0033156990790604007,0.006208576229714892,0.0070706567546935965,1.8279462770275285,2.643439360048529,0.40952325110920723,False,False,False,False,False
1.071205,0.0049434650974944,0.005121228904312117,0.008377195726980634,1.827392812338574,2.6399514728740954,0.3994130897809691,False,False,False,False,False
1.088291,0.006117728452600649,0.0061845543395578975,0.007673348160598347,1.8289056158217123,2.6356295257231683,0.3931292971607342,False,False,False,False,False
1.105291,0.008122334537501424,0.0032406372990226033,0.005588544883067206,1.828020072319387,2.632710315805435,0.3888248230314736,False,False,False,False,False
1.122299,0.011079861172215195,0.006282359046172894,0.0044175220499194584,1.8252527488746209,2.6315350494749197,0.3825395880469867,False,False,False,False,False
1.139294,0.010123873121089191,0.00717882308277912,0.00310298249448371,1.8215998819275336,2.6311559313037876,0.37705501345587716,False,False,False,False,False
1.156646,0.011478694794395316,0.006612175891775403,0.0012963602903657467,1.8190170467124198,2.6323691094514174,0.3728729909216594,False,False,False,False,False
1.173809,0.012614580290900467,0.005361634712032232,0.0013564582796436874,1.8175042432292836,2.6344921712097653,0.3719872474519279,False,False,False,False,False
1.191322,0.009573310611694901,0.003888284197164756,0.0026982601155109715,1.8169507785403312,2.6365394093338907,0.36989795332640973,False,False,False,False,False
1.208022,0.011030648777358052,0.0029759936861770597,0.0043122088352958955,1.8166924950188206,2.6382833529211087,0.3684406750537985,False,False,False,False,False
1.225201,0.010139679371643855,0.0018462950727218784,0.00410002716175529,1.817910117334515,2.641088827387496,0.368696864358142,False,False,False,False,False
1.242355,0.008303571226801936,0.0030525888915925877,0.005110419247746627,1.8183528890856777,2.6452591272699717,0.3669290166881711,False,False,False,False,False
1.259237,0.001212503820071507,0.002581300624274487,0.004234348063185273,1.8187956608368383,2.6433256245971877,0.36491413593822736,False,False,False,False,False
1.276308,0.0050408476171690565,0.00509939129349666,0.017812024550439905,1.8189801490664905,2.651287106191,0.36560572585453827,False,False,False,False,False
1.293384,0.012463745537974469,0.006411907094481307,0.005247404976424686,1.8207881337170686,2.6557227887932666,0.36324113316469203,False,False,False,False,False
1.310352,0.007541078738529775,0.006855423541409658,0.003733859986199332,1.8233340712862531,2.6587178223452264,0.36130363433468554,False,False,False,False,False
1.327192,0.00593942981000153,0.004930171786740922,0.002104518425975503,1.8253265441664834,2.6601584713955346,0.35959789551097027,False,False,False,False,False
1.34429,0.006562473343164471,0.0032039644226954157,0.0025183120998484502,1.8262858829606672,2.6618645031656363,0.3571885023077513,False,False,False,False,False
1.361387,0.004502194630150667,0.004608832430974772,0.0015846308924530785,1.825584827687994,2.6633051522159445,0.35534942420667276,False,False,False,False,False
1.378395,0.005227213257499079,0.0038008693224135972,0.0020795789256615837,1.8265072688362485,2.66448041854646,0.3538017037657016,False,False,False,False,False
1.395532,0.005787279579026811,0.0032750691954018265,0.001697267849934844,1.827060733525203,2.6647837130833714,0.35124331303044554,False,False,False,False,False
1.412819,0.005385360322501761,0.0055200649913041185,0.003036275460642928,1.825584827687994,2.664328771278006,0.3490719710748063,False,False,False,False,False
1.429734,0.00450587029554452,0.005754328990786676,0.0018345989534951214,1.825105158290902,2.6653523903400678,0.3452572447961568,False,False,False,False,False
1.446645,0.004472668227152053,0.008518041683453643,0.005342309019747579,1.8220795513246275,2.664139212192442,0.3427279649986749,False,False,False,False,False
1.463629,0.0046562785962714365,0.008916224303431532,0.0021399884415138903,1.817910117334515,2.663343064033061,0.3378927814232201,False,False,False,False,False
1.480684,0.004096403043030843,0.0073827421956860415,0.004468498125653401,1.8161759279757994,2.663343064033063,0.33679639878264017,False,False,False,False,False
1.497443,0.004220531543707282,0.011117265389499953,0.00522167190337493,1.8135561951147503,2.6636463585699666,0.33444856213458385,False,False,False,False,False
1.514566,0.0043843542321180765,0.004730839958204297,0.004689929688235022,1.8133717068851023,2.665087007620275,0.3356870187148381,False,False,False,False,False
1.531416,0.0033181390500873196,0.004159809830002544,0.0034538835672273563,1.8131134233635917,2.6669067748417197,0.3354508564144242,False,False,False,False,False
1.548462,0.0031987107544796845,0.01590172936588042,0.006958148540740818,1.8107519740240612,2.6679683057208954,0.3295165524355557,False,False,False,False,False
1.565666,0.003371308997903687,0.010842800514092945,0.006595702372705503,1.8094605564165003,2.669257307502748,0.32673317594867957,False,False,False,False,False
1.582584,0.0032814613741072,0.009042849482569818,0.007412421635983986,1.8091284776031313,2.670660044735944,0.3253461287433976,False,False,False,False,False
1.599601,0.003866435717128998,0.00891095529038951,0.005494112667866848,1.8098295328758045,2.6735034310194505,0.32164319040355577,False,False,False,False,False
1.616645,0.005708364866911331,0.006456550408231237,0.007939992265945984,1.8118220057560348,2.676119346400274,0.32253895043463254,False,False,False,False,False
1.633734,0.007391254290014607,0.009385031122680151,0.00440280983228596,1.8123754704449873,2.6786973499639832,0.31761496872574496,False,False,False,False,False
1.650775,0.008957611102548299,0.007759127749587481,0.007004576403439909,1.8144048409711486,2.682261060772644,0.31632562544036125,False,False,False,False,False
1.667768,0.009062937290036344,0.008039775831295112,0.005174254418794691,1.8148476127223092,2.6863555370208902,0.3104065614975923,False,False,False,False,False
1.684606,0.00801801919492769,0.007015755012570942,0.00829350166089269,1.8155855656409159,2.6904121014520244,0.30977117571729923,False,False,False,False,False
1.701591,0.007775799239790029,0.0065993082221735885,0.006383850499156506,1.816286620913589,2.6949236076885197,0.30506196363625965,False,False,False,False,False
1.718538,0.007824892086299374,0.00637171652171798,0.008531430729652744,1.816434211497306,2.6990180839367617,0.3046385337594233,False,False,False,False,False
1.735402,0.012154047130823164,0.006985334387762679,0.009505808673442027,1.8167293926647476,2.7044773856010917,0.30001985896293126,False,False,False,False,False
1.752386,0.008801959180817177,0.009164144145238286,0.01565216767929019,1.8170245738321915,2.7108844826932565,0.29804350824222686,False,False,False,False,False
1.769785,0.012754434042792556,0.008791354634557881,0.01904169806394772,1.8174673455833523,2.718921787921294,0.29261639033191966,False,False,False,False,False
1.786653,0.009458886601669984,0.00970391714420551,0.022350955346424662,1.8179839126263735,2.7278689767600555,0.291979532806864,False,False,False,False,False
1.803687,0.005679949568834016,0.008992773113635971,0.027730299116172318,1.8185004796693987,2.739204610076962,0.28978637003587077,False,False,False,False,False
1.820692,0.020410168766011125,0.010260466046715183,0.029904458626108542,1.820825031363002,2.751601774273043,0.2908014887411496,False,False,False,False,False
1.837672,0.014434507632967901,0.009409774496303248,0.03181765750538459,1.8221164489705546,2.767600561094892,0.2923541141141567,False,False,False,False,False
1.854757,0.01768853013004913,0.01045034311948294,0.034475927540440224,1.8225223230757903,2.786253175114686,0.2930217347105197,False,False,False,False,False
1.871824,0.01526435777139363,0.011599116282193246,0.035015148972460775,1.8211940078223021,2.8046404064146806,0.2947333188279045,False,False,False,False,False
1.888853,0.019394804660634764,0.010570366889205521,0.04131595928287694,1.8206405431333497,2.825795200363957,0.2940827619890164,False,False,False,False,False
1.905928,0.017916534545696968,0.011944707325413804,0.04167354121700998,1.8182790937938194,2.8469120824961167,0.29442725281820437,False,False,False,False,False
1.923199,0.01631706294174923,0.010156716280037208,0.04631915492448904,1.8166555973728893,2.869697084581263,0.29307769623383934,False,False,False,False,False
1.940027,0.01872936342045992,0.014905788380245352,0.04770254564405253,1.813334809239171,2.8938090002653807,0.2855039109920034,False,False,False,False,False
1.956983,0.01902454721516815,0.013479378319629334,0.04834812614883414,1.8118958010478952,2.919626947719606,0.27906329412802233,False,False,False,False,False
1.97434,0.019357326653112197,0.012533450433717543,0.05317274191455503,1.8104567928566153,2.94749213329795,0.2732947493168615,False,False,False,False,False
1.991324,0.021830435798811096,0.013231528232587846,0.05792907260423028,1.808095343517085,2.9762672024870147,0.26735835726539425,False,False,False,False,False
2.008151,0.020903983634639134,0.012048858780281316,0.062444354898977456,1.8066563353258072,3.0055730371156693,0.2629305607887918,False,False,False,False,False
2.024987,0.024272405391925978,0.010089371109689889,0.0694240774367725,1.8070253117851094,3.037532698942262,0.25122234928601717,False,False,False,False,False
2.042068,0.0222954186046353,0.01064706899402495,0.07439235831316088,1.806471847096157,3.0704401561966876,0.23868103426623116,False,False,False,False,False
2.059437,0.023491678271262965,0.011534038799382924,0.08134227827164757,1.8056969965316234,3.1045987034158573,0.22416108857387598,False,False,False,False,False
2.076375,0.022655999096361224,0.013473668791822007,0.08655195732121819,1.8052542247804606,3.1387951624521375,0.20418070053263643,False,False,False,False,False
2.093321,0.024684440110099216,0.01315852144343162,0.0981840146967257,1.8057707918234838,3.1755317132350163,0.17971685090036799,False,False,False,False,False
2.110251,0.023351841896316766,0.013204027116287875,0.10634662005394244,1.8058814847612714,3.211964969480988,0.15313712446135205,False,False,False,False,False
2.129433,0.025171867718869582,0.01272773435951608,0.1096707761027843,1.8065825400339466,3.256397619137886,0.11737957909762331,False,False,False,False,False
2.145697,0.02773738479998037,0.011962681038186365,0.13319024413074598,1.8078001623496431,3.3026121241991127,0.08268571219127922,False,False,False,False,False
2.16253,0.028920346169836336,0.013785779582810234,0.1337339972462184,1.807763264703716,3.3504568373962176,0.04458620330700143,False,False,False,False,False
2.179459,0.027464419520130907,0.009808505273643249,0.14381592118957714,1.8067301306176697,3.4011828486939417,0.007470679463469346,False,False,False,False,False
2.196438,0.03115435263493583,0.012341547248762406,0.15508273896163202,1.8047745553833707,3.4545626871895996,0.03153175069838191,False,False,False,False,False
2.213486,0.029273234261239494,0.013059784862599254,0.16065476631987635,1.8025237989816258,3.509307351101339,0.07153835756939633,False,False,False,False,False
2.230707,0.03055949958190443,0.013689673505852425,0.1727478126707524,1.7993874990775596,3.5623080714258664,0.11438353405296071,False,False,False,False,False
2.247543,0.029796641530847844,0.012617953948498647,0.18298392056351123,1.7989729935336651,3.613489024528945,0.1533476470990956,False,False,False,False,False
2.264387,0.02894557273637116,0.014275334704003677,0.1983423549601113,1.8249334347660724,3.6624331804223407,0.1965030989916191,False,False,False,False,False
2.281401,0.02974096894832014,0.015653615939611662,0.21074198376772782,1.8487067325979478,3.710315805436554,0.243224015232782,False,False,False,False,False
2.298564,0.028987110578622736,0.01439071572291403,0.2122822785384514,1.8733358691517714,3.752056716078402,0.2863053626079409,False,False,False,False,False
2.315841,0.029505732280735917,0.015846978025025056,0.21264357719529234,1.8945416508178041,3.7922053304014853,0.32801066217772257,False,False,False,False,False
2.333847,0.03201482941749029,0.012285994021318006,0.2093419615617536,1.9249714720426032,3.8311407665769437,0.36705689704769917,False,False,False,False,False
2.354504,0.03149752123074616,0.015626826049646946,0.21619793153614247,1.9503613541270477,3.8748910035258,0.41301110196104396,False,False,False,False,False
2.369422,0.03898729145313107,0.012894773953652029,0.22488691764598837,1.9855458349182238,3.9053721044849703,0.43744833544042605,False,False,False,False,False
2.386459,0.03600425158681709,0.015589890816049178,0.21720863224211073,2.01302776721187,3.9297114910717683,0.47765726405986914,False,False,False,False,False
2.403429,0.036558625282906314,0.016967953772888733,0.23725577461051764,2.0398440471662256,3.9557189976115574,0.5175815559646891,False,False,False,False,False
2.42048,0.03704322896430558,0.016906482938451987,0.21556266524567236,2.0683720045644756,3.9772529097319658,0.5499299763287827,False,False,False,False,False
2.437488,0.03851434068322173,0.018033947079741097,0.22922763585934083,2.0965195891974178,3.993630814724952,0.5930653197395863,False,False,False,False,False
2.454308,0.04046974489604469,0.017896646486909737,0.21299461765580321,2.126854317230889,4.005421389847216,0.6364923536132803,False,False,False,False,False
2.471365,0.046455935360787945,0.022975335098215498,0.21382975919306815,2.160992772917462,4.012283428744744,0.678518385049389,False,False,False,False,False
2.488371,0.0459424319996674,0.023912204867734245,0.21300385619213213,2.191707873716244,4.016757023164122,0.7197951069505719,False,False,False,False,False
2.505363,0.05242877823035479,0.02688824775820224,0.22977501622011268,2.229079497907952,4.023277855707624,0.7703161225624572,False,False,False,False,False
2.522536,0.050538555382873086,0.015283376564210648,0.22105044626851955,2.2786230505895793,4.026159153808245,0.8128113522087992,False,False,False,False,False
2.539744,0.048758227837400595,0.027372594144618803,0.24098701933730388,2.3060098896919006,4.0274102437729855,0.8674588380017454,False,False,False,False,False
2.560373,0.05180213393292555,0.0404420345339712,0.2316923692607053,2.326359832635988,4.028168480115254,0.9383546072590995,False,False,False,False,False
2.577284,0.05211442161748158,0.03334902870747408,0.2562369493157541,2.350228223659188,4.025590476551541,0.9958330563739494,False,False,False,False,False
2.594276,0.05523998604249098,0.03356836885994314,0.2530325404711067,2.3780905287181473,4.020131174887214,1.0515601910643986,False,False,False,False,False
2.611313,0.049570975146910716,0.03377170731480114,0.2756864234199174,2.3932103461392193,4.005156007127423,1.1090602740687858,False,False,False,False,False
2.628386,0.04896683450365984,0.03389624763136646,0.2794967287848576,2.4074743248383452,3.976797967926603,1.1625993739843667,False,False,False,False,False
2.64569,0.04679550068960821,0.027111752751829792,0.28971139999259116,2.4265880562951736,3.933654320051561,1.2073821134485205,False,False,False,False,False
2.662389,0.04855367119589864,0.025470626170153443,0.3045442911997768,2.447223278813241,3.884406869621262,1.2470340282180596,False,False,False,False,False
2.679582,0.04477807651112321,0.04176559653816409,0.3060217602763676,2.4420882464815534,3.8226485195435433,1.2835069041729397,False,False,False,False,False
2.696541,0.04419638641484592,0.034187978590082664,0.3303857671784935,2.4459870673259823,3.7456875308033517,1.314120120295764,False,False,False,False,False
2.713641,0.04302981041062702,0.029496475454280104,0.35404638933155125,2.4539748953974923,3.651211282556773,1.3410365910194002,False,False,False,False,False
2.730865,0.042989150974661286,0.027954621139363117,0.38686619686674606,2.4676683149486505,3.539750540243394,1.368921578324215,False,False,False,False,False
2.748091,0.040731423927767615,0.02675462987760855,0.40208979308595677,2.479459870673262,3.4170679000644517,1.3981691102499,False,False,False,False,False
2.766136,0.0388044946531629,0.02263695105612588,0.41655978956465445,2.4956257131989372,3.267998635174584,1.4121398930886728,False,False,False,False,False
2.784217,0.039342682648471294,0.025198063691057506,0.4282799434187619,2.5166413084823147,3.1037646434393618,1.428593492950062,False,False,False,False,False
2.801285,0.039658508559005705,0.022478245986337075,0.46486940642911917,2.5453594522632197,2.920536831330326,1.4367756542436791,False,False,False,False,False
2.818278,0.03926036645109056,0.026181566544635916,0.4787127898517186,2.5727462913655383,2.727489858588923,1.458549329898273,False,False,False,False,False
2.835324,0.0420005888044081,0.024607484196052173,0.4957557537458339,2.6093571700266285,2.51893695264814,1.4940706422468197,False,False,False,False,False
2.852345,0.042225427373918906,0.024638864403784873,0.5000514816662212,2.6480600988969205,2.3024604769306567,1.5321630253801362,False,False,False,False,False
2.869354,0.045104542263293516,0.01836742827286501,0.4940020159081371,2.6976036515785506,2.0786291086931783,1.5686254209583081,False,False,False,False,False
2.88625,0.043776028479454616,0.02070819694724854,0.4853527199757939,2.7416317991631827,1.856390036774462,1.6071229778093736,False,False,False,False,False
2.903293,0.048099639771724836,0.01718800366168881,0.4971567810181476,2.7953594522632192,1.6212097732320876,1.6552313814733302,False,False,False,False,False
2.920367,0.045766242417286336,0.01600476975062272,0.5013772160792065,2.843476607074935,1.7902267679115653,1.7136403089379297,False,False,False,False,False
2.937347,0.047734034431354724,0.013488511886546173,0.4941067033758882,2.895587675922405,1.9515987396043173,1.7775309105179953,False,False,False,False,False
2.954446,0.047331283337956546,0.014988759652815493,0.4747416064440611,2.9448459490300523,2.1074952218606327,1.8428002826831382,False,False,False,False,False
2.97231,0.03301740118463626,0.013037704895877703,0.4543638224717656,2.9682388740966172,2.2749108941577547,1.9090157528166827,False,False,False,False,False
2.99405,0.048066866783771395,0.014838381901052992,0.4699353347739914,3.031475846329405,2.452554367477658,2.0151389247943747,False,False,False,False,False
3.008666,0.049982225716797515,0.020581136833310955,0.4391914229320685,3.060764549258276,2.5582933002737733,2.1015165396467212,False,False,False,False,False
3.0257,0.05651585182610376,0.022339663939886626,0.41818411174110265,3.1173449980981403,2.6562838989617217,2.20354980248161,False,False,False,False,False
3.04274,0.05693456187976976,0.02952023769253725,0.3948389473398567,3.1630848231266664,2.732269228782477,2.314246547244581,False,False,False,False,False
3.059798,0.049807433873854834,0.03341494344052707,0.35931651762810474,3.2009319132750127,2.7974068908517986,2.4232436370460015,False,False,False,False,False
3.076851,0.04050226746393094,0.021453605185562923,0.3192539168945343,3.235545834918223,2.8499405961051694,2.516995457986107,False,False,False,False,False
3.093905,0.055075194221538705,0.03902423748533998,0.28471602169949567,3.271586154431345,2.878816054548271,2.6192045428513615,False,False,False,False,False
3.111149,0.05565066322665485,0.05510044613130422,0.23344921227177562,3.2829022441993185,2.898600134304456,2.7207556059468874,False,False,False,False,False
3.128389,0.07086842601092569,0.04388188098512627,0.1784564491209545,3.325408900722712,2.8897153778604254,2.7940314585488495,False,False,False,False,False
3.145353,0.0552494596687402,0.04451631774337675,0.1745215689172686,3.351844807911757,2.9017511235084443,2.8643891291964336,False,False,False,False,False
3.162057,0.05438674549307135,0.0452432556679004,0.16089664345747684,3.37333586915177,2.9185908363035264,2.935662939216053,False,False,False,False,False
3.178949,0.05193399585183545,0.04597592897954573,0.14737977231664293,3.3886458729555,2.9324345265767846,3.002991792619508,False,False,False,False,False
3.195923,0.050086879223036604,0.04435578408222072,0.13516714589828652,3.397489539748957,2.942765638721007,3.0746989042377972,False,False,False,False,False
3.213991,0.04673962602462504,0.04579962939404822,0.1170910633692049,3.3907379231647043,2.960483496048348,3.1318935745318353,False,False,False,False,False
3.231783,0.04548116233901229,0.048370662634083406,0.09693980585646196,3.3757131989349585,2.980990753654629,3.176771477103046,False,False,False,False,False
3.248656,0.026225313667636772,0.0523259864819434,0.07328519787083397,3.332160517306963,3.0158066015806586,3.1890017486047664,False,False,False,False,False
3.265734,0.039885105855645135,0.053084531586378235,0.06978683787469209,3.2995435526816292,3.050570793945967,3.197039440955544,False,False,False,False,False
3.282801,0.05134748542810601,0.05178369932835791,0.06482979900559738,3.2889882084442768,3.076036985381475,3.1894841128859897,False,False,False,False,False
3.299706,0.03329009445536232,0.05389197910296179,0.06669778485146552,3.2539939140357586,3.1158634226974518,3.1950868302430946,False,False,False,False,False
3.316652,0.03064448565314442,0.05645130122089075,0.06781146887489103,3.2100608596424514,3.1577560824422735,3.1908812352537583,False,False,False,False,False
3.333543,0.028790255522516735,0.05553275302444162,0.06023707866289883,3.1742107265119843,3.193656697143446,3.17816208234517,False,False,False,False,False
3.350623,0.02714570104298848,0.05131017402954562,0.06791129962384715,3.1314187904146085,3.236479156981247,3.174043178601397,False,False,False,False,False
3.36847,0.02343912482827291,0.04787708881538044,0.06995974583128159,3.095949030049452,3.2787334056511166,3.174043253134095,False,False,False,False,False
3.384785,0.024184455135346734,0.04589950673368953,0.08828714705565704,3.0591479650057067,3.322434010021177,3.191438871343092,False,False,False,False,False
3.401812,0.019406327363902465,0.042267424217637635,0.07411371525605422,3.029859262076839,3.357559791311533,3.2056967595600807,False,False,False,False,False
3.418851,0.018323814430918055,0.034134035733020894,0.07129354775909713,3.0021871434005347,3.385712071904539,3.230870967196123,False,False,False,False,False
3.435985,0.015214187014882452,0.029865971646056734,0.08049266600707662,2.9811715481171572,3.40435972932486,3.273677423390089,False,False,False,False,False
