timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T06:21:43.160764+00:00,29.901297,1776752503160763417,754228,1776752503160763417,rough_corrected,right,ON,11.8,19.16
2026-04-21T06:21:43.177435+00:00,0.020783,1776752503177434617,754244,1776752503176763417,rough_corrected,right,ON,11.5,18.63
2026-04-21T06:21:43.193902+00:00,0.036783,1776752503193902617,754260,1776752503192763417,rough_corrected,right,ON,11.5,18.63
2026-04-21T06:21:43.112628+00:00,-0.042911,1776752503112628117,754180,1776752503113069056,corrected,right,ON,12.5,20.21
2026-04-21T06:21:43.129962+00:00,-0.026826,1776752503129962617,754196,1776752503129154816,corrected,right,ON,12.6,20.39
2026-04-21T06:21:43.145460+00:00,-0.010764,1776752503145460217,754212,1776752503145216256,corrected,right,ON,12.2,19.86
2026-04-21T06:21:43.209104+00:00,0.053544,1776752503209104317,754276,1776752503209524736,corrected,right,ON,11.5,18.63
2026-04-21T06:21:43.225628+00:00,0.069666,1776752503225628117,754292,1776752503225646336,corrected,right,ON,11.5,18.63
2026-04-21T06:21:43.240930+00:00,0.085357,1776752503240929817,754308,1776752503241337600,corrected,right,ON,11.4,18.46
2026-04-21T06:21:43.257414+00:00,0.101402,1776752503257414217,754324,1776752503257382656,corrected,right,ON,10.6,17.14
2026-04-21T06:21:43.273804+00:00,0.117592,1776752503273804417,754340,1776752503273572352,corrected,right,ON,9.3,15.03
2026-04-21T06:21:43.290247+00:00,0.133882,1776752503290246817,754356,1776752503289862656,corrected,right,ON,7.8,12.57
2026-04-21T06:21:43.305538+00:00,0.149834,1776752503305537817,754372,1776752503305814528,corrected,right,ON,6.1,9.93
2026-04-21T06:21:43.322067+00:00,0.165966,1776752503322066617,754388,1776752503321946112,corrected,right,ON,4.6,7.38
2026-04-21T06:21:43.337376+00:00,0.181856,1776752503337376017,754404,1776752503337836544,corrected,right,ON,2.7,4.39
2026-04-21T06:21:43.353887+00:00,0.197912,1776752503353886717,754420,1776752503353892352,corrected,right,ON,0.7,1.14
2026-04-21T06:21:43.369431+00:00,0.213836,1776752503369430417,754436,1776752503369816576,corrected,right,ON,0.5,0.79
2026-04-21T06:21:43.385701+00:00,0.229841,1776752503385701417,754452,1776752503385821184,corrected,right,ON,0.5,0.88
2026-04-21T06:21:43.402194+00:00,0.245956,1776752503402193917,754468,1776752503401936384,corrected,right,ON,0.6,0.97
2026-04-21T06:21:43.417531+00:00,0.261905,1776752503417531317,754484,1776752503417885184,corrected,right,ON,0.5,0.88
2026-04-21T06:21:43.434002+00:00,0.277958,1776752503434002217,754500,1776752503433938944,corrected,right,ON,0.5,0.88
2026-04-21T06:21:43.450306+00:00,0.294061,1776752503450305717,754516,1776752503450041856,corrected,right,ON,0.5,0.88
2026-04-21T06:21:43.465843+00:00,0.310060,1776752503465842617,754532,1776752503466040576,corrected,right,ON,0.5,0.88
2026-04-21T06:21:43.482361+00:00,0.326150,1776752503482361217,754548,1776752503482130944,corrected,right,ON,0.5,0.88
2026-04-21T06:21:43.497800+00:00,0.342131,1776752503497799817,754564,1776752503498111232,corrected,right,ON,0.5,0.79
2026-04-21T06:21:43.514149+00:00,0.358170,1776752503514149417,754580,1776752503514150912,corrected,right,ON,0.5,0.88
2026-04-21T06:21:43.530494+00:00,0.374258,1776752503530494117,754596,1776752503530238208,corrected,right,ON,0.3,0.53
2026-04-21T06:21:43.545937+00:00,0.390248,1776752503545936517,754612,1776752503546228992,corrected,right,ON,0.7,1.14
2026-04-21T06:21:43.562283+00:00,0.406290,1776752503562282717,754628,1776752503562270720,corrected,right,ON,0.8,1.23
2026-04-21T06:21:43.578812+00:00,0.422400,1776752503578811917,754644,1776752503578380544,corrected,right,ON,0.8,1.23
2026-04-21T06:21:43.594296+00:00,0.438426,1776752503594296417,754660,1776752503594406912,corrected,right,ON,0.8,1.23
2026-04-21T06:21:43.610609+00:00,0.454490,1776752503610608517,754676,1776752503610470656,corrected,right,ON,0.8,1.23
2026-04-21T06:21:43.626094+00:00,0.470481,1776752503626093817,754692,1776752503626461184,corrected,right,ON,0.8,1.23
2026-04-21T06:21:43.642515+00:00,0.486523,1776752503642514817,754708,1776752503642503680,corrected,right,ON,0.8,1.23
2026-04-21T06:21:43.658899+00:00,0.502607,1776752503658898817,754724,1776752503658587136,corrected,right,ON,0.8,1.23
2026-04-21T06:21:43.674233+00:00,0.518604,1776752503674233117,754740,1776752503674584320,corrected,right,ON,0.8,1.23
2026-04-21T06:21:43.690727+00:00,0.534657,1776752503690727517,754756,1776752503690637056,corrected,right,ON,0.8,1.32
2026-04-21T06:21:43.707096+00:00,0.550744,1776752503707096417,754772,1776752503706724352,corrected,right,ON,1.1,1.85
2026-04-21T06:21:43.722563+00:00,0.566766,1776752503722562517,754788,1776752503722746112,corrected,right,ON,1.2,2.02
2026-04-21T06:21:43.739051+00:00,0.582835,1776752503739050817,754804,1776752503738816000,corrected,right,ON,4.2,6.86
2026-04-21T06:21:43.754399+00:00,0.598833,1776752503754399317,754820,1776752503754813184,corrected,right,ON,12.2,19.78
2026-04-21T06:21:43.770878+00:00,0.614877,1776752503770878217,754836,1776752503770857216,corrected,right,ON,23.3,37.62
2026-04-21T06:21:43.787237+00:00,0.630951,1776752503787236517,754852,1776752503786931968,corrected,right,ON,33.2,52.03
2026-04-21T06:21:43.802688+00:00,0.646968,1776752503802687717,754868,1776752503802948096,corrected,right,ON,38.7,59.59
2026-04-21T06:21:43.819206+00:00,0.663030,1776752503819206117,754884,1776752503819010048,corrected,right,ON,41.1,62.75
2026-04-21T06:21:43.835628+00:00,0.679124,1776752503835627617,754900,1776752503835104768,corrected,right,ON,41.7,63.54
2026-04-21T06:21:43.850973+00:00,0.695153,1776752503850972717,754916,1776752503851133952,corrected,right,ON,41.7,63.54
2026-04-21T06:21:43.867300+00:00,0.711208,1776752503867300317,754932,1776752503867188736,corrected,right,ON,41.7,63.54
2026-04-21T06:21:43.882812+00:00,0.727217,1776752503882812117,754948,1776752503883197952,corrected,right,ON,41.7,63.46
2026-04-21T06:21:43.899140+00:00,0.743252,1776752503899140217,754964,1776752503899233024,corrected,right,ON,41.6,63.37
2026-04-21T06:21:43.915761+00:00,0.759335,1776752503915760817,754980,1776752503915315200,corrected,right,ON,41.5,63.19
