timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz
2026-03-27T18:22:07.651415+00:00,-0.03596,1774635727651414500,-0.702491,0.580449,-0.126829,0.753331,-0.123281,0.530437,0.36865,-0.677849,0.050933,0.06882,0.411787,0.344875,0.590629,0.603814,-0.705586,0.087499,-0.250743,0.532702,-0.619451,0.472645,-0.331498
2026-03-27T18:22:07.669028+00:00,-0.018347,1774635727669027900,-0.702509,0.580592,-0.126444,0.753216,-0.12295,0.531081,0.36834,-0.676249,0.050733,0.06806,0.41251,0.343517,0.590763,0.601865,-0.704517,0.085455,-0.253649,0.541915,-0.617287,0.461931,-0.333735
2026-03-27T18:22:07.686018+00:00,-0.001357,1774635727686017500,-0.702541,0.580777,-0.126064,0.753223,-0.122543,0.53164,0.367727,-0.674996,0.050599,0.067383,0.413493,0.342561,0.591088,0.600966,-0.703288,0.083123,-0.256302,0.547029,-0.616807,0.454104,-0.337144
2026-03-27T18:22:07.703364+00:00,0.01599,1774635727703364100,-0.702571,0.581015,-0.125683,0.753295,-0.121945,0.532141,0.366953,-0.674181,0.050355,0.066755,0.414748,0.341121,0.591558,0.600828,-0.702147,0.080977,-0.258976,0.549226,-0.618092,0.448076,-0.339977
2026-03-27T18:22:07.720048+00:00,0.032674,1774635727720048400,-0.702614,0.581227,-0.125301,0.75325,-0.121413,0.532372,0.366352,-0.67362,0.050116,0.066138,0.41526,0.339549,0.591558,0.601345,-0.700896,0.079111,-0.261675,0.549898,-0.619538,0.443005,-0.3425
2026-03-27T18:22:07.737085+00:00,0.04971,1774635727737084700,-0.702674,0.581344,-0.124928,0.752879,-0.120947,0.533158,0.366731,-0.699332,0.077483,-0.264222,0.550473,-0.620506,0.438929,-0.346864,-0.673298,0.049908,0.065648,0.415919,0.337362,0.590889,0.601316
2026-03-27T18:22:07.754144+00:00,0.06677,1774635727754144600,-0.702737,0.581459,-0.124548,0.752325,-0.120491,0.533864,0.36672,-0.697436,0.076216,-0.266341,0.552559,-0.617799,0.434723,-0.352212,-0.673135,0.049612,0.065122,0.414845,0.336578,0.592185,0.604313
2026-03-27T18:22:07.771244+00:00,0.083869,1774635727771243700,-0.702849,0.581592,-0.124163,0.752189,-0.120045,0.534522,0.366439,-0.695522,0.075325,-0.268208,0.553761,-0.615986,0.431751,-0.35739,-0.673047,0.049364,0.064703,0.41418,0.334975,0.590919,0.605152
2026-03-27T18:22:07.788685+00:00,0.10131,1774635727788684900,-0.702958,0.58178,-0.123868,0.752106,-0.11946,0.53481,0.365846,-0.693417,0.074624,-0.269814,0.55279,-0.615158,0.429981,-0.361663,-0.672987,0.048892,0.064306,0.413418,0.334127,0.590156,0.606474
2026-03-27T18:22:07.805640+00:00,0.118265,1774635727805639300,-0.703073,0.58195,-0.123629,0.75205,-0.119104,0.535671,0.364945,-0.691883,0.07407,-0.271338,0.549051,-0.617454,0.428615,-0.36504,-0.672927,0.048612,0.063945,0.413261,0.332899,0.58996,0.608183
2026-03-27T18:22:07.822502+00:00,0.135127,1774635727822502000,-0.703232,0.582012,-0.123445,0.752038,-0.118814,0.535774,0.364776,-0.690582,0.073589,-0.272609,0.54455,-0.621364,0.426502,-0.367306,-0.672957,0.048274,0.063589,0.413797,0.331775,0.590464,0.608679
2026-03-27T18:22:07.839513+00:00,0.152138,1774635727839512500,-0.703359,0.58197,-0.123303,0.751611,-0.1187,0.536442,0.365204,-0.689879,0.073236,-0.273713,0.541268,-0.625611,0.423369,-0.36891,-0.673042,0.048123,0.06325,0.41464,0.330773,0.590715,0.60824
2026-03-27T18:22:07.856765+00:00,0.169391,1774635727856765100,-0.703463,0.581893,-0.123208,0.750897,-0.118713,0.536951,0.366059,-0.689143,0.07313,-0.274202,0.540534,-0.628195,0.420904,-0.370131,-0.673124,0.048072,0.062976,0.415406,0.329631,0.591534,0.606996
2026-03-27T18:22:07.873607+00:00,0.186232,1774635727873607000,-0.703618,0.58191,-0.123114,0.750667,-0.118817,0.536543,0.366534,-0.688528,0.072967,-0.274527,0.543527,-0.625691,0.418489,-0.371378,-0.673092,0.04803,0.063002,0.415397,0.329098,0.593173,0.606544
2026-03-27T18:22:07.890611+00:00,0.203237,1774635727890611100,-0.703711,0.581702,-0.123109,0.750466,-0.119097,0.536675,0.366913,-0.68819,0.073418,-0.274355,0.546097,-0.623712,0.416931,-0.372213,-0.673329,0.047972,0.062756,0.415672,0.328424,0.592978,0.605591
2026-03-27T18:22:07.907581+00:00,0.220206,1774635727907580700,-0.703795,0.581527,-0.123142,0.750637,-0.119383,0.536063,0.367078,-0.687918,0.073959,-0.273991,0.547215,-0.622712,0.417281,-0.371689,-0.673405,0.047949,0.062737,0.414599,0.328946,0.593129,0.606464
2026-03-27T18:22:07.924474+00:00,0.237099,1774635727924473700,-0.703831,0.58138,-0.123313,0.750827,-0.119623,0.535422,0.367246,-0.687583,0.074551,-0.27361,0.545874,-0.623784,0.420566,-0.369043,-0.673442,0.047906,0.062731,0.412959,0.330398,0.593449,0.607378
2026-03-27T18:22:07.941513+00:00,0.254138,1774635727941512900,-0.703841,0.581275,-0.123555,0.751042,-0.119866,0.535101,0.367652,-0.687237,0.075086,-0.273321,0.542933,-0.62414,0.427023,-0.364649,-0.673435,0.047886,0.062846,0.41196,0.331881,0.592921,0.607823
2026-03-27T18:22:07.959202+00:00,0.271828,1774635727959202300,-0.703838,0.581205,-0.123842,0.751304,-0.119902,0.534759,0.368012,-0.686709,0.075618,-0.27304,0.539139,-0.625253,0.433843,-0.360624,-0.673454,0.04787,0.06304,0.411563,0.332987,0.591708,0.60701
2026-03-27T18:22:07.976038+00:00,0.288663,1774635727976037700,-0.703809,0.581255,-0.124008,0.752034,-0.119853,0.53369,0.367355,-0.686193,0.076039,-0.273014,0.536448,-0.625661,0.439275,-0.357595,-0.67338,0.047808,0.063218,0.410325,0.335059,0.592826,0.607947
2026-03-27T18:22:07.993067+00:00,0.305692,1774635727993066500,-0.703805,0.581264,-0.124127,0.75222,-0.119873,0.533941,0.367184,-0.68553,0.076475,-0.273134,0.536072,-0.625277,0.441488,-0.355592,-0.673312,0.047809,0.063365,0.410228,0.335301,0.592015,0.606468
2026-03-27T18:22:08.010181+00:00,0.322806,1774635728010181000,-0.703783,0.581241,-0.124409,0.752556,-0.119803,0.533527,0.367138,-0.685055,0.076878,-0.273325,0.538207,-0.624757,0.440773,-0.354311,-0.673218,0.047821,0.063443,0.409702,0.33602,0.592321,0.606494
2026-03-27T18:22:08.027250+00:00,0.339875,1774635728027250000,-0.703655,0.581214,-0.124613,0.752719,-0.119748,0.532841,0.367276,-0.6846,0.077435,-0.273646,0.540397,-0.625283,0.4381,-0.352775,-0.673026,0.047852,0.063537,0.409496,0.336513,0.592798,0.605542
2026-03-27T18:22:08.044247+00:00,0.356873,1774635728044247300,-0.70352,0.581221,-0.124717,0.752775,-0.119755,0.532483,0.367509,-0.684404,0.077995,-0.274163,0.541273,-0.626776,0.436807,-0.350414,-0.67277,0.047768,0.063559,0.409016,0.338065,0.594717,0.605278
2026-03-27T18:22:08.061309+00:00,0.373934,1774635728061308900,-0.703413,0.58122,-0.124804,0.752769,-0.119822,0.532483,0.367515,-0.684356,0.078381,-0.274883,0.54099,-0.628743,0.437082,-0.346872,-0.672363,0.047843,0.063617,0.409462,0.338993,0.594631,0.603051
2026-03-27T18:22:08.078586+00:00,0.391211,1774635728078585700,-0.703401,0.581209,-0.124814,0.752891,-0.119949,0.532754,0.367425,-0.684452,0.078812,-0.275775,0.539337,-0.631026,0.439143,-0.342912,-0.671895,0.04787,0.063653,0.409387,0.340127,0.595273,0.602106
2026-03-27T18:22:08.095434+00:00,0.408059,1774635728095433800,-0.703304,0.581227,-0.124843,0.753112,-0.119977,0.5326,0.366828,-0.684728,0.079146,-0.276612,0.538731,-0.631635,0.441181,-0.340034,-0.671674,0.04786,0.063609,0.409629,0.34028,0.595511,0.603438
2026-03-27T18:22:08.112578+00:00,0.425203,1774635728112577700,-0.703046,0.581203,-0.124995,0.752722,-0.120159,0.533348,0.367054,-0.684843,0.079429,-0.277417,0.540399,-0.630531,0.441539,-0.340491,-0.671462,0.047859,0.0636,0.411054,0.33915,0.593939,0.603548
2026-03-27T18:22:08.129569+00:00,0.442195,1774635728129569400,-0.702926,0.581197,-0.125025,0.752552,-0.120085,0.533104,0.367202,-0.684946,0.079578,-0.278051,0.54403,-0.626911,0.439033,-0.343232,-0.671352,0.047771,0.063628,0.412846,0.337231,0.591289,0.603316
2026-03-27T18:22:08.146741+00:00,0.459366,1774635728146740700,-0.7028,0.581154,-0.125059,0.752309,-0.120134,0.533272,0.367814,-0.684949,0.079636,-0.27875,0.548278,-0.624406,0.435838,-0.346922,-0.671228,0.047554,0.063546,0.412258,0.337376,0.592457,0.605352
2026-03-27T18:22:08.163739+00:00,0.476365,1774635728163739500,-0.702716,0.581105,-0.125068,0.752206,-0.120116,0.533362,0.368086,-0.685067,0.079598,-0.279511,0.55033,-0.623334,0.43221,-0.347977,-0.671146,0.047268,0.063535,0.412282,0.335991,0.592185,0.604379
2026-03-27T18:22:08.180817+00:00,0.493442,1774635728180817000,-0.702633,0.581087,-0.125062,0.752117,-0.1199,0.53307,0.368153,-0.685202,0.07954,-0.280408,0.548606,-0.626324,0.431012,-0.34809,-0.671074,0.046929,0.063508,0.411346,0.334749,0.59283,0.604697
2026-03-27T18:22:08.197903+00:00,0.510528,1774635728197902900,-0.702596,0.581084,-0.125055,0.752244,-0.119608,0.533059,0.367944,-0.685726,0.079233,-0.281336,0.544431,-0.630289,0.431728,-0.346801,-0.671017,0.046543,0.063429,0.409981,0.334018,0.594813,0.606083
2026-03-27T18:22:08.215017+00:00,0.527642,1774635728215016900,-0.702603,0.581083,-0.125028,0.752045,-0.1193,0.533719,0.367788,-0.686618,0.078655,-0.282121,0.534272,-0.637452,0.438208,-0.339765,-0.670958,0.04616,0.063319,0.40873,0.332941,0.596526,0.607216
2026-03-27T18:22:08.231980+00:00,0.544606,1774635728231980300,-0.702573,0.581068,-0.125052,0.752209,-0.119033,0.53348,0.36775,-0.687676,0.077966,-0.282784,0.523943,-0.645148,0.444836,-0.334036,-0.670893,0.045877,0.063121,0.408829,0.330829,0.595472,0.60672
2026-03-27T18:22:08.248711+00:00,0.561337,1774635728248711100,-0.702537,0.58106,-0.124908,0.75175,-0.118749,0.533936,0.368023,-0.688731,0.077448,-0.28313,0.517191,-0.651175,0.448638,-0.326285,-0.670964,0.045609,0.063112,0.408554,0.328893,0.59528,0.606537
2026-03-27T18:22:08.265939+00:00,0.578564,1774635728265938700,-0.702531,0.581043,-0.124778,0.751373,-0.118641,0.534684,0.368256,-0.689736,0.077154,-0.283173,0.51447,-0.654715,0.451332,-0.321844,-0.671062,0.045437,0.062979,0.407336,0.328167,0.596877,0.608517
2026-03-27T18:22:08.282845+00:00,0.59547,1774635728282844600,-0.702569,0.581057,-0.124673,0.751318,-0.118503,0.534843,0.368167,-0.690241,0.077026,-0.283152,0.518118,-0.65394,0.449579,-0.320526,-0.671087,0.045294,0.06297,0.406645,0.327348,0.598229,0.608625
2026-03-27T18:22:08.299887+00:00,0.612513,1774635728299887100,-0.70259,0.581053,-0.124558,0.751108,-0.118326,0.535501,0.368011,-0.690546,0.077138,-0.283071,0.523396,-0.651086,0.446743,-0.319293,-0.671124,0.045177,0.062883,0.406297,0.326813,0.599033,0.607764
2026-03-27T18:22:08.316962+00:00,0.629588,1774635728316962500,-0.702648,0.581082,-0.124433,0.751012,-0.118116,0.535346,0.367714,-0.690705,0.077419,-0.282914,0.525889,-0.650027,0.445429,-0.319799,-0.671138,0.045036,0.062907,0.405766,0.326536,0.600018,0.607381
2026-03-27T18:22:08.333935+00:00,0.646561,1774635728333935500,-0.702697,0.581039,-0.124313,0.750737,-0.118003,0.535918,0.367968,-0.690732,0.077598,-0.282832,0.524134,-0.64973,0.446044,-0.32284,-0.671176,0.044847,0.062876,0.404666,0.326414,0.601719,0.608419
2026-03-27T18:22:08.350958+00:00,0.663584,1774635728350958400,-0.702814,0.58102,-0.124162,0.750297,-0.117924,0.536339,0.368041,-0.690722,0.077749,-0.282889,0.520207,-0.65017,0.447043,-0.327367,-0.671292,0.044655,0.062927,0.405129,0.324673,0.600067,0.607012
2026-03-27T18:22:08.368052+00:00,0.680678,1774635728368052500,-0.702958,0.580983,-0.124038,0.750135,-0.117869,0.536411,0.368459,-0.690586,0.077837,-0.2831,0.519481,-0.648664,0.4446,-0.333745,-0.671497,0.044412,0.062926,0.40364,0.324027,0.601518,0.60921
2026-03-27T18:22:08.384932+00:00,0.697557,1774635728384931600,-0.703105,0.580948,-0.123907,0.749643,-0.117928,0.536932,0.368828,-0.690305,0.077823,-0.283342,0.522523,-0.646907,0.438728,-0.340608,-0.671757,0.044168,0.062958,0.402808,0.322682,0.601206,0.609801
2026-03-27T18:22:08.402088+00:00,0.714713,1774635728402087800,-0.703284,0.580893,-0.123767,0.749617,-0.118,0.536606,0.368588,-0.689629,0.077824,-0.28354,0.526217,-0.644909,0.434002,-0.345475,-0.671876,0.044009,0.06301,0.40146,0.321711,0.602795,0.610465
2026-03-27T18:22:08.419039+00:00,0.731665,1774635728419039200,-0.703499,0.580777,-0.123603,0.749226,-0.117939,0.537373,0.368839,-0.689264,0.077804,-0.283584,0.527571,-0.642708,0.432834,-0.346641,-0.672084,0.0438,0.063008,0.400492,0.320959,0.603377,0.610614
