timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T19:00:00.788259+00:00,0.022012,1776798000788258917,40468,1776798000796355217,rough_corrected,left,OFF,0.0,-0.44
2026-04-21T19:00:00.804751+00:00,0.028584,1776798000804750817,40484,1776798000802926848,corrected,left,OFF,0.0,-0.44
2026-04-21T19:00:00.820219+00:00,0.044470,1776798000820219017,40500,1776798000818812672,corrected,left,OFF,0.0,-0.35
2026-04-21T18:59:59.262679+00:00,-1.512198,1776797999262678917,38948,1776797999262145280,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.282280+00:00,-1.495912,1776797999282279817,38964,1776797999278430720,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.294320+00:00,-1.479864,1776797999294319717,38980,1776797999294479104,corrected,left,OFF,0.0,-0.35
2026-04-21T18:59:59.312227+00:00,-1.463696,1776797999312226817,38996,1776797999310647040,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.326124+00:00,-1.447679,1776797999326124317,39012,1776797999326663936,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.342595+00:00,-1.431553,1776797999342594517,39028,1776797999342789888,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.358008+00:00,-1.415469,1776797999358007617,39044,1776797999358873856,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.374516+00:00,-1.399428,1776797999374515517,39060,1776797999374915072,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.390978+00:00,-1.383355,1776797999390978017,39076,1776797999390988544,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.406270+00:00,-1.367347,1776797999406269317,39092,1776797999406996480,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.422829+00:00,-1.351294,1776797999422829417,39108,1776797999423049472,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.439370+00:00,-1.335203,1776797999439369817,39124,1776797999439140352,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.454639+00:00,-1.319180,1776797999454639317,39140,1776797999455162880,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.471105+00:00,-1.303117,1776797999471105217,39156,1776797999471226368,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.487044+00:00,-1.287086,1776797999487044417,39172,1776797999487257088,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.502882+00:00,-1.271057,1776797999502881817,39188,1776797999503286016,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.519524+00:00,-1.254979,1776797999519523617,39204,1776797999519364352,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.534953+00:00,-1.238962,1776797999534953517,39220,1776797999535381248,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.551280+00:00,-1.222914,1776797999551280417,39236,1776797999551429632,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.567805+00:00,-1.206778,1776797999567804617,39252,1776797999567565056,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.583309+00:00,-1.190727,1776797999583309117,39268,1776797999583616000,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.599600+00:00,-1.174668,1776797999599600117,39284,1776797999599675648,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.615315+00:00,-1.158644,1776797999615315417,39300,1776797999615698688,corrected,left,OFF,0.0,-0.35
2026-04-21T18:59:59.631592+00:00,-1.142600,1776797999631591917,39316,1776797999631742720,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.647893+00:00,-1.126529,1776797999647892917,39332,1776797999647814656,corrected,left,OFF,0.0,-0.44
2026-04-21T18:59:59.663411+00:00,-1.110502,1776797999663411317,39348,1776797999663841536,corrected,left,OFF,0.0,-0.35
