timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T09:10:49.879200+00:00,32.142170,1776762649879200417,161860,1776762649879200417,rough_corrected,right,ON,5.6,9.14
2026-04-21T09:10:49.907771+00:00,0.013651,1776762649907771117,161876,1776762649895200417,rough_corrected,right,ON,6.4,10.28
2026-04-21T09:10:49.912774+00:00,0.029651,1776762649912774517,161892,1776762649911200417,rough_corrected,right,ON,7.3,11.87
2026-04-21T09:10:49.927497+00:00,0.047745,1776762649927496717,161908,1776762649929294592,corrected,right,ON,8.6,13.97
2026-04-21T09:10:49.943083+00:00,0.062014,1776762649943083117,161924,1776762649943563520,corrected,right,ON,9.9,16.08
2026-04-21T09:10:49.814333+00:00,-0.066292,1776762649814333517,161796,1776762649815257856,corrected,right,ON,4.8,7.82
2026-04-21T09:10:49.832624+00:00,-0.050173,1776762649832624217,161812,1776762649831376640,corrected,right,ON,5.6,9.05
2026-04-21T09:10:49.847419+00:00,-0.034103,1776762649847419117,161828,1776762649847447040,corrected,right,ON,5.5,8.88
2026-04-21T09:10:49.863168+00:00,-0.017981,1776762649863168617,161844,1776762649863569152,corrected,right,ON,5.3,8.61
2026-04-21T09:10:49.959370+00:00,0.077317,1776762649959370017,161940,1776762649958866432,corrected,right,ON,11.2,18.19
2026-04-21T09:10:49.975563+00:00,0.093051,1776762649975563117,161956,1776762649974600704,corrected,right,ON,12.6,20.48
2026-04-21T09:10:49.991074+00:00,0.108719,1776762649991073517,161972,1776762649990268416,corrected,right,ON,13.4,21.71
2026-04-21T09:10:50.007345+00:00,0.124632,1776762650007344817,161988,1776762650006182144,corrected,right,ON,13.6,22.15
2026-04-21T09:10:50.023899+00:00,0.140788,1776762650023899117,162004,1776762650022338304,corrected,right,ON,13.6,22.15
2026-04-21T09:10:50.039180+00:00,0.156690,1776762650039179817,162020,1776762650038239488,corrected,right,ON,13.3,21.53
2026-04-21T09:10:50.055715+00:00,0.172790,1776762650055714517,162036,1776762650054339584,corrected,right,ON,12.5,20.21
2026-04-21T09:10:50.071205+00:00,0.188738,1776762650071205417,162052,1776762650070287360,corrected,right,ON,12.0,19.42
2026-04-21T09:10:50.087481+00:00,0.204778,1776762650087481117,162068,1776762650086328320,corrected,right,ON,11.9,19.34
