timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T09:10:49.878378+00:00,32.141348,1776762649878378612,161636,1776762649878378612,rough_corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.908412+00:00,0.012829,1776762649908412012,161652,1776762649894378612,rough_corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.912547+00:00,0.028829,1776762649912546512,161668,1776762649910378612,rough_corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.926793+00:00,0.047389,1776762649926793312,161684,1776762649928939264,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.943255+00:00,0.061954,1776762649943255212,161700,1776762649943503872,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.814884+00:00,-0.066720,1776762649814883712,161572,1776762649814829824,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.832786+00:00,-0.050547,1776762649832786512,161588,1776762649831002368,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.847039+00:00,-0.034486,1776762649847039212,161604,1776762649847064064,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.863290+00:00,-0.018286,1776762649863289512,161620,1776762649863264256,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.958877+00:00,0.077060,1776762649958876612,161716,1776762649958610176,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.975020+00:00,0.092658,1776762649975020412,161732,1776762649974207744,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:49.991553+00:00,0.108668,1776762649991552912,161748,1776762649990217472,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.007016+00:00,0.124500,1776762650007016212,161764,1776762650006050304,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.023401+00:00,0.140542,1776762650023401412,161780,1776762650022091520,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.038860+00:00,0.156418,1776762650038860012,161796,1776762650037967360,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.055403+00:00,0.172501,1776762650055402412,161812,1776762650054051072,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.071668+00:00,0.188650,1776762650071667912,161828,1776762650070199552,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.087134+00:00,0.204637,1776762650087134012,161844,1776762650086186752,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.103729+00:00,0.220778,1776762650103728512,161860,1776762650102328320,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.119941+00:00,0.236947,1776762650119941312,161876,1776762650118496512,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.137966+00:00,0.253525,1776762650137965912,161892,1776762650135074560,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.152040+00:00,0.269607,1776762650152040512,161908,1776762650151157248,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.167383+00:00,0.285551,1776762650167383012,161924,1776762650167100416,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.183832+00:00,0.301589,1776762650183832212,161940,1776762650183138816,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.200382+00:00,0.317721,1776762650200382512,161956,1776762650199271168,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.215657+00:00,0.333712,1776762650215656712,161972,1776762650215261952,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.232423+00:00,0.349831,1776762650232422812,161988,1776762650231380480,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.248681+00:00,0.365975,1776762650248681212,162004,1776762650247524608,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.264096+00:00,0.382012,1776762650264095812,162020,1776762650263562240,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.280808+00:00,0.398149,1776762650280807812,162036,1776762650279699200,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.296218+00:00,0.414188,1776762650296218412,162052,1776762650295737600,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.312521+00:00,0.430263,1776762650312520412,162068,1776762650311812608,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.328794+00:00,0.446365,1776762650328793812,162084,1776762650327915264,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.344496+00:00,0.462419,1776762650344495812,162100,1776762650343969024,corrected,left,OFF,0.0,-0.26
2026-04-21T09:10:50.372246+00:00,0.479912,1776762650372245812,162116,1776762650361462272,corrected,left,OFF,0.0,-0.18
