timestamp,time_seconds,timestamp_ns,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz
2026-03-27T17:17:13.713802+00:00,0.217927,1774631833713801900,1.423186,0.477148,0.875214,0.492843,-0.731765,-0.436585,0.178267,-0.114983,-0.201272,0.312408,0.271997,0.349193,-0.411466,-0.793581,0.47124,0.326691,0.417534,0.590181,-0.134667,-0.748016,-0.270431
2026-03-27T17:17:13.730815+00:00,0.23494,1774631833730815300,1.42311,0.477156,0.875445,0.492631,-0.731701,-0.436874,0.177746,-0.115196,-0.200784,0.31223,0.275479,0.349727,-0.410989,-0.795123,0.471342,0.326568,0.417495,0.589988,-0.134847,-0.748374,-0.270915
2026-03-27T17:17:13.747845+00:00,0.25197,1774631833747845100,1.423061,0.477136,0.87564,0.492115,-0.731934,-0.437774,0.177376,-0.115404,-0.200296,0.312124,0.28118,0.348967,-0.407732,-0.793428,0.471411,0.326462,0.417502,0.589945,-0.134985,-0.748412,-0.270945
2026-03-27T17:17:13.764912+00:00,0.269037,1774631833764911900,1.423017,0.477142,0.875872,0.491588,-0.731982,-0.438546,0.177014,-0.115636,-0.199998,0.312017,0.286448,0.348865,-0.404914,-0.792667,0.471485,0.32637,0.417525,0.589204,-0.135045,-0.749213,-0.271312
2026-03-27T17:17:13.781904+00:00,0.286029,1774631833781904000,1.422999,0.477197,0.87604,0.491807,-0.730392,-0.438677,0.176232,-0.115773,-0.19954,0.311922,0.290017,0.349458,-0.404206,-0.793473,0.471529,0.326294,0.417545,0.589199,-0.135046,-0.749215,-0.271317
2026-03-27T17:17:13.798880+00:00,0.303005,1774631833798879800,1.422968,0.477224,0.876248,0.491269,-0.730785,-0.43972,0.175942,-0.11592,-0.199131,0.311863,0.293334,0.348895,-0.403369,-0.791325,0.471555,0.326249,0.417562,0.589085,-0.135063,-0.74936,-0.271615
2026-03-27T17:17:13.816009+00:00,0.320134,1774631833816008900,1.422962,0.477344,0.876414,0.490432,-0.731523,-0.441278,0.175711,-0.115999,-0.198729,0.311806,0.294384,0.348873,-0.404747,-0.792129,0.471578,0.326207,0.41759,0.589085,-0.135055,-0.749358,-0.271624
2026-03-27T17:17:13.833034+00:00,0.337159,1774631833833033500,1.422922,0.477476,0.876622,0.490168,-0.730276,-0.442115,0.175186,-0.116098,-0.198478,0.311754,0.294426,0.349063,-0.406968,-0.792926,0.471586,0.326193,0.417623,0.589112,-0.134923,-0.749325,-0.27161
2026-03-27T17:17:13.850009+00:00,0.354135,1774631833850009400,1.422913,0.477734,0.876761,0.489452,-0.729999,-0.443499,0.17484,-0.116199,-0.198148,0.311739,0.295289,0.348351,-0.40783,-0.790896,0.471589,0.32617,0.417651,0.588985,-0.134939,-0.749479,-0.27191
2026-03-27T17:17:13.867113+00:00,0.371238,1774631833867112600,1.422859,0.478,0.876967,0.487634,-0.730646,-0.445773,0.174562,-0.116361,-0.197923,0.31172,0.296132,0.347944,-0.40815,-0.79022,0.471581,0.326179,0.417717,0.589001,-0.134683,-0.748838,-0.271665
2026-03-27T17:17:13.884135+00:00,0.38826,1774631833884135000,1.422765,0.478255,0.877188,0.486732,-0.72998,-0.447479,0.174229,-0.116675,-0.197776,0.311711,0.296975,0.348368,-0.408528,-0.789918,0.471584,0.326186,0.417743,0.589038,-0.134543,-0.748811,-0.271613
2026-03-27T17:17:13.902761+00:00,0.406886,1774631833902760500,1.422646,0.478582,0.877442,0.485654,-0.729761,-0.450021,0.174215,-0.117164,-0.197552,0.311685,0.29999,0.348739,-0.4072,-0.789988,0.47157,0.326229,0.417749,0.589081,-0.134326,-0.748806,-0.271527
2026-03-27T17:17:13.918254+00:00,0.42238,1774631833918254400,1.422538,0.47896,0.877658,0.484935,-0.728878,-0.45153,0.173657,-0.117613,-0.197408,0.311647,0.303155,0.347002,-0.404752,-0.786911,0.47161,0.326185,0.417718,0.589335,-0.134407,-0.749111,-0.271514
2026-03-27T17:17:13.935252+00:00,0.439378,1774631833935252500,1.422361,0.479251,0.877948,0.484315,-0.72827,-0.453571,0.173228,-0.118125,-0.197309,0.311517,0.305349,0.347011,-0.404892,-0.786893,0.471616,0.326163,0.417736,0.589279,-0.134439,-0.749138,-0.271547
2026-03-27T17:17:13.952301+00:00,0.456426,1774631833952300500,1.422196,0.4796,0.87827,0.48378,-0.727226,-0.45539,0.172649,-0.11846,-0.197077,0.311441,0.30721,0.348482,-0.40581,-0.789047,0.471593,0.326166,0.417717,0.589867,-0.134535,-0.748515,-0.271516
2026-03-27T17:17:13.969306+00:00,0.473431,1774631833969306000,1.422046,0.479945,0.878568,0.483327,-0.726524,-0.456932,0.171887,-0.118859,-0.196899,0.311406,0.310566,0.347883,-0.404105,-0.78615,0.471602,0.326164,0.417686,0.589777,-0.13457,-0.748637,-0.271814
2026-03-27T17:17:13.986356+00:00,0.490481,1774631833986356000,1.421953,0.480285,0.878872,0.482722,-0.726496,-0.458218,0.171094,-0.119371,-0.196646,0.311351,0.313159,0.348758,-0.403106,-0.786537,0.471624,0.32616,0.417651,0.589755,-0.134702,-0.748687,-0.271774
2026-03-27T17:17:14.003437+00:00,0.507562,1774631834003437100,1.421851,0.480493,0.879239,0.481997,-0.726827,-0.459756,0.170195,-0.119965,-0.196418,0.311285,0.317504,0.348837,-0.400748,-0.784481,0.471632,0.326169,0.417585,0.590516,-0.134652,-0.747876,-0.271389
2026-03-27T17:17:14.020401+00:00,0.524526,1774631834020401100,1.421757,0.480681,0.879584,0.482017,-0.725647,-0.46013,0.169038,-0.120522,-0.196148,0.311223,0.321716,0.349277,-0.399366,-0.78363,0.471676,0.326139,0.417525,0.590462,-0.134796,-0.747909,-0.271457
2026-03-27T17:17:14.037551+00:00,0.541677,1774631834037551400,1.421656,0.480767,0.879993,0.481687,-0.725783,-0.460994,0.168098,-0.121035,-0.195939,0.311119,0.324827,0.350109,-0.399235,-0.783183,0.471723,0.32609,0.417457,0.590405,-0.135038,-0.748558,-0.271771
2026-03-27T17:17:14.054490+00:00,0.558615,1774631834054489900,1.421603,0.480861,0.880338,0.481227,-0.725882,-0.46195,0.167264,-0.121345,-0.195886,0.311037,0.326676,0.350033,-0.399456,-0.782645,0.471748,0.326058,0.417437,0.590851,-0.134915,-0.74746,-0.271829
2026-03-27T17:17:14.071355+00:00,0.575481,1774631834071355400,1.421522,0.480851,0.88075,0.480942,-0.726319,-0.462681,0.166318,-0.121575,-0.195872,0.31092,0.329346,0.348534,-0.398639,-0.780984,0.471777,0.326002,0.41746,0.590657,-0.134954,-0.747059,-0.271924
2026-03-27T17:17:14.088282+00:00,0.592407,1774631834088281700,1.421457,0.480831,0.881094,0.480817,-0.726647,-0.463332,0.165335,-0.121679,-0.195854,0.310741,0.330972,0.347504,-0.399098,-0.782337,0.471852,0.325918,0.417433,0.590064,-0.135062,-0.748358,-0.272092
2026-03-27T17:17:14.110377+00:00,0.614502,1774631834110376800,1.421467,0.480813,0.881553,0.480797,-0.726743,-0.463913,0.163989,-0.12173,-0.195866,0.31059,0.333971,0.345414,-0.399748,-0.780304,0.471862,0.32586,0.417489,0.589937,-0.135087,-0.748435,-0.272146
2026-03-27T17:17:14.125346+00:00,0.629471,1774631834125345800,1.421342,0.480799,0.881975,0.481037,-0.726328,-0.463796,0.162735,-0.121819,-0.196014,0.310256,0.334864,0.343248,-0.403669,-0.779178,0.471879,0.325794,0.417451,0.589864,-0.134999,-0.748006,-0.272459
2026-03-27T17:17:14.142476+00:00,0.646601,1774631834142476000,1.421318,0.480732,0.882326,0.481187,-0.726498,-0.464152,0.161585,-0.121862,-0.196142,0.309984,0.336087,0.340799,-0.406575,-0.777692,0.471886,0.325725,0.417497,0.589861,-0.134995,-0.748008,-0.272462
2026-03-27T17:17:14.159387+00:00,0.663512,1774631834159386900,1.421325,0.480641,0.882695,0.481267,-0.726725,-0.464553,0.16068,-0.121838,-0.19629,0.309774,0.337563,0.338134,-0.408349,-0.7758,0.471914,0.32566,0.417578,0.589143,-0.1349,-0.748782,-0.272815
2026-03-27T17:17:14.176529+00:00,0.680654,1774631834176529200,1.421338,0.480533,0.883039,0.481467,-0.726142,-0.464309,0.1597,-0.121882,-0.196502,0.309423,0.338233,0.33663,-0.411337,-0.777676,0.471917,0.325631,0.417653,0.589074,-0.134658,-0.748868,-0.27308
2026-03-27T17:17:14.193562+00:00,0.697687,1774631834193561900,1.421394,0.480497,0.883301,0.481064,-0.726467,-0.464995,0.159397,-0.12193,-0.196739,0.30918,0.340677,0.333798,-0.411449,-0.775228,0.471888,0.325629,0.417759,0.588965,-0.134446,-0.748336,-0.272896
2026-03-27T17:17:14.210343+00:00,0.714468,1774631834210343200,1.42141,0.480447,0.883596,0.480334,-0.726269,-0.465705,0.158969,-0.121987,-0.196948,0.308842,0.340945,0.333117,-0.413828,-0.777373,0.471894,0.32562,0.417807,0.589014,-0.134368,-0.748288,-0.272848
2026-03-27T17:17:14.227419+00:00,0.731544,1774631834227419000,1.421445,0.480454,0.883792,0.47948,-0.72633,-0.466866,0.158406,-0.122088,-0.197104,0.308638,0.342037,0.331418,-0.414566,-0.774191,0.471932,0.325591,0.417829,0.588453,-0.134409,-0.749502,-0.27312
2026-03-27T17:17:14.244381+00:00,0.748507,1774631834244381500,1.421473,0.480516,0.884077,0.478673,-0.726133,-0.467885,0.15779,-0.122293,-0.197234,0.308301,0.341383,0.331405,-0.417202,-0.774915,0.471933,0.325582,0.417839,0.588487,-0.134477,-0.749486,-0.273055
2026-03-27T17:17:14.261329+00:00,0.765454,1774631834261328800,1.421472,0.480386,0.884405,0.478422,-0.72609,-0.46934,0.157208,-0.12258,-0.19732,0.308053,0.341759,0.331364,-0.417886,-0.773993,0.471937,0.32557,0.417891,0.588559,-0.134364,-0.748795,-0.272864
2026-03-27T17:17:14.278256+00:00,0.782381,1774631834278256300,1.421485,0.480515,0.884642,0.478848,-0.724706,-0.470089,0.156558,-0.122833,-0.197429,0.307861,0.34261,0.331043,-0.417611,-0.772844,0.471933,0.325562,0.417889,0.588535,-0.134493,-0.748829,-0.272875
2026-03-27T17:17:14.295088+00:00,0.799213,1774631834295087500,1.42151,0.480603,0.884939,0.47916,-0.724261,-0.471225,0.155994,-0.122985,-0.197575,0.307708,0.342099,0.331724,-0.417953,-0.7751,0.471936,0.32555,0.417852,0.588635,-0.134719,-0.749332,-0.272805
2026-03-27T17:17:14.312121+00:00,0.816246,1774631834312120800,1.421524,0.480753,0.88519,0.479685,-0.723575,-0.471951,0.155573,-0.123141,-0.197745,0.307608,0.343153,0.330672,-0.416366,-0.772997,0.471937,0.325529,0.417828,0.58851,-0.13491,-0.749449,-0.272889
2026-03-27T17:17:14.334491+00:00,0.838616,1774631834334490500,1.421567,0.480867,0.885495,0.480542,-0.722206,-0.472324,0.154757,-0.123208,-0.197976,0.307537,0.342953,0.330836,-0.41573,-0.774065,0.471884,0.32556,0.417732,0.589394,-0.13485,-0.747911,-0.272247
2026-03-27T17:17:14.349049+00:00,0.853174,1774631834349048900,1.421561,0.480867,0.885688,0.480291,-0.722883,-0.472682,0.154252,-0.123225,-0.198108,0.307501,0.343267,0.330183,-0.415389,-0.773607,0.471883,0.325536,0.417642,0.589313,-0.135094,-0.748599,-0.272508
2026-03-27T17:17:14.366100+00:00,0.870225,1774631834366099900,1.421591,0.480891,0.885843,0.47999,-0.722818,-0.472927,0.153477,-0.123277,-0.198168,0.307455,0.343563,0.330015,-0.41584,-0.773336,0.471865,0.325532,0.417582,0.589275,-0.135207,-0.748653,-0.2725
2026-03-27T17:17:14.383045+00:00,0.88717,1774631834383044500,1.421526,0.480873,0.886067,0.479219,-0.723718,-0.473188,0.153083,-0.123307,-0.198188,0.307344,0.342964,0.330757,-0.417922,-0.775144,0.471843,0.325537,0.417557,0.58923,-0.135156,-0.748699,-0.272496
2026-03-27T17:17:14.399960+00:00,0.904085,1774631834399959900,1.421515,0.480894,0.886281,0.479155,-0.723795,-0.473012,0.152398,-0.12336,-0.19819,0.307219,0.34325,0.330451,-0.417829,-0.774525,0.471822,0.325526,0.417541,0.589203,-0.135135,-0.748716,-0.272519
2026-03-27T17:17:14.416900+00:00,0.921025,1774631834416899700,1.421553,0.480889,0.88643,0.479008,-0.723643,-0.473127,0.151963,-0.123351,-0.198227,0.307192,0.342647,0.330301,-0.418341,-0.775875,0.471759,0.325507,0.417522,0.588725,-0.13495,-0.749226,-0.272555
2026-03-27T17:17:14.433849+00:00,0.937974,1774631834433848600,1.421558,0.48086,0.88666,0.47895,-0.723734,-0.473395,0.151388,-0.123351,-0.198278,0.307193,0.342568,0.329343,-0.417295,-0.775391,0.471596,0.325516,0.417563,0.588711,-0.134837,-0.748614,-0.272335
2026-03-27T17:17:14.450823+00:00,0.954948,1774631834450822800,1.421554,0.480848,0.886826,0.478886,-0.723824,-0.473698,0.15073,-0.123358,-0.198403,0.307223,0.343074,0.328333,-0.416084,-0.773673,0.471439,0.325551,0.41764,0.588616,-0.134634,-0.748702,-0.272284
2026-03-27T17:17:14.467892+00:00,0.972017,1774631834467892200,1.421555,0.480846,0.887063,0.479255,-0.722768,-0.473851,0.150207,-0.12335,-0.198484,0.30727,0.343075,0.328335,-0.416091,-0.773667,0.471295,0.325546,0.41771,0.588002,-0.134612,-0.749964,-0.272572
2026-03-27T17:17:14.485055+00:00,0.98918,1774631834485055000,1.42154,0.480874,0.887223,0.479432,-0.722544,-0.47392,0.149685,-0.123333,-0.198512,0.307337,0.342481,0.328913,-0.417331,-0.77499,0.471127,0.325581,0.417847,0.588099,-0.134234,-0.749239,-0.27232
2026-03-27T17:17:14.501995+00:00,1.00612,1774631834501994800,1.421539,0.480847,0.887415,0.47933,-0.723104,-0.474417,0.149308,-0.123345,-0.198527,0.307443,0.342195,0.329189,-0.417933,-0.775665,0.470996,0.325601,0.41795,0.587539,-0.134088,-0.750453,-0.272577
2026-03-27T17:17:14.518988+00:00,1.023113,1774631834518988000,1.421483,0.480835,0.887585,0.479498,-0.722732,-0.47418,0.148864,-0.123385,-0.198531,0.307572,0.342039,0.329291,-0.418146,-0.775756,0.470863,0.325647,0.418058,0.587667,-0.133801,-0.750284,-0.272567
2026-03-27T17:17:14.542590+00:00,1.046715,1774631834542589700,1.421568,0.480814,0.887683,0.479409,-0.723002,-0.474021,0.148349,-0.12341,-0.198579,0.307915,0.341053,0.328981,-0.418577,-0.776098,0.470665,0.32572,0.418209,0.58768,-0.133495,-0.75028,-0.272585
2026-03-27T17:17:14.558063+00:00,1.062188,1774631834558062700,1.421504,0.480812,0.887847,0.479119,-0.723826,-0.474226,0.148342,-0.123682,-0.198558,0.308023,0.340684,0.329538,-0.419438,-0.77441,0.470575,0.325765,0.418331,0.587785,-0.133196,-0.749512,-0.272285
2026-03-27T17:17:14.575215+00:00,1.07934,1774631834575215300,1.421527,0.480782,0.887957,0.479109,-0.723428,-0.473951,0.148134,-0.124074,-0.198385,0.308203,0.340921,0.330903,-0.420741,-0.77372,0.470455,0.325804,0.418439,0.587812,-0.13306,-0.74948,-0.272265
2026-03-27T17:17:14.592083+00:00,1.096208,1774631834592082600,1.42157,0.480762,0.887983,0.478073,-0.724846,-0.474467,0.148281,-0.124452,-0.198216,0.308432,0.342165,0.331428,-0.420508,-0.770591,0.470379,0.325812,0.418529,0.58721,-0.133074,-0.750733,-0.272546
2026-03-27T17:17:14.609194+00:00,1.113319,1774631834609193600,1.421606,0.480732,0.888071,0.477291,-0.724814,-0.474438,0.148039,-0.124778,-0.197975,0.308564,0.342326,0.332369,-0.421014,-0.771168,0.470282,0.325839,0.418637,0.587237,-0.132947,-0.750695,-0.272539
2026-03-27T17:17:14.626183+00:00,1.130308,1774631834626182600,1.421671,0.480709,0.888098,0.476589,-0.725652,-0.474611,0.148002,-0.124879,-0.197916,0.308782,0.342498,0.332039,-0.420509,-0.771322,0.470207,0.325852,0.418727,0.587277,-0.132823,-0.750648,-0.272533
2026-03-27T17:17:14.643233+00:00,1.147358,1774631834643233000,1.421725,0.480676,0.888133,0.476161,-0.726109,-0.474299,0.147864,-0.12488,-0.197884,0.308935,0.342072,0.331079,-0.419785,-0.771591,0.470137,0.325846,0.418829,0.587271,-0.132847,-0.750642,-0.272548
2026-03-27T17:17:14.660006+00:00,1.164131,1774631834660005600,1.42179,0.480668,0.888166,0.475777,-0.726574,-0.473943,0.147684,-0.124861,-0.197922,0.309089,0.34068,0.330834,-0.42021,-0.773634,0.470092,0.325829,0.418931,0.587119,-0.132875,-0.750795,-0.272904
2026-03-27T17:17:14.676991+00:00,1.181117,1774631834676991500,1.421864,0.480667,0.888184,0.476046,-0.726229,-0.47332,0.147417,-0.124888,-0.197966,0.309239,0.340342,0.330665,-0.419763,-0.773551,0.470035,0.32581,0.419051,0.586946,-0.133019,-0.750987,-0.273257
2026-03-27T17:17:14.694128+00:00,1.198253,1774631834694127800,1.421929,0.480622,0.888229,0.476514,-0.725983,-0.473133,0.14732,-0.124882,-0.198012,0.309307,0.339507,0.331051,-0.420648,-0.775391,0.469974,0.325787,0.419239,0.586798,-0.132934,-0.750542,-0.273305
2026-03-27T17:17:14.711287+00:00,1.215412,1774631834711286600,1.421976,0.480598,0.888296,0.476134,-0.727053,-0.473315,0.146973,-0.124912,-0.198044,0.309383,0.339454,0.33071,-0.4203,-0.774104,0.469911,0.325741,0.419411,0.586769,-0.13277,-0.75054,-0.273341
2026-03-27T17:17:14.728197+00:00,1.232322,1774631834728196700,1.422035,0.48055,0.888404,0.476482,-0.726664,-0.473031,0.146618,-0.124892,-0.198163,0.309458,0.339737,0.330459,-0.420185,-0.772612,0.469868,0.325684,0.419598,0.586677,-0.132598,-0.75013,-0.273569
2026-03-27T17:17:14.745287+00:00,1.249413,1774631834745287500,1.422121,0.480552,0.888507,0.476687,-0.726072,-0.472575,0.146002,-0.124928,-0.198278,0.309512,0.339746,0.33023,-0.419889,-0.772045,0.469839,0.325616,0.41978,0.586191,-0.132549,-0.750685,-0.273558
2026-03-27T17:17:14.766399+00:00,1.270525,1774631834766399400,1.422213,0.480655,0.888596,0.476289,-0.72631,-0.472761,0.145505,-0.124934,-0.198557,0.309679,0.33927,0.330042,-0.420111,-0.772208,0.469758,0.325585,0.419993,0.585917,-0.132414,-0.750865,-0.273713
2026-03-27T17:17:14.781313+00:00,1.285438,1774631834781313300,1.422233,0.480574,0.888761,0.475106,-0.727392,-0.47412,0.145322,-0.124946,-0.198581,0.309591,0.337327,0.33132,-0.422319,-0.775066,0.46972,0.325549,0.420108,0.585962,-0.132316,-0.750943,-0.274159
2026-03-27T17:17:14.798368+00:00,1.302493,1774631834798368300,1.422237,0.48068,0.888857,0.474773,-0.72751,-0.474964,0.144965,-0.125053,-0.19875,0.309691,0.338155,0.330298,-0.421237,-0.772145,0.469691,0.325527,0.42025,0.58591,-0.132149,-0.750948,-0.274224
2026-03-27T17:17:14.815428+00:00,1.319554,1774631834815428500,1.422243,0.480798,0.889061,0.475055,-0.726391,-0.475406,0.144855,-0.125169,-0.198824,0.30973,0.337578,0.330874,-0.421844,-0.772833,0.469692,0.325482,0.420392,0.585307,-0.132193,-0.751594,-0.274285
2026-03-27T17:17:14.832328+00:00,1.336453,1774631834832327800,1.422269,0.480991,0.889213,0.47566,-0.726073,-0.476019,0.145034,-0.125268,-0.198894,0.309781,0.337357,0.331197,-0.421735,-0.772834,0.469688,0.325444,0.4205,0.585232,-0.132094,-0.751685,-0.274598
2026-03-27T17:17:14.849457+00:00,1.353582,1774631834849456600,1.422309,0.481196,0.889475,0.477117,-0.724497,-0.476061,0.144973,-0.125318,-0.198904,0.30983,0.337157,0.331696,-0.421207,-0.772759,0.469685,0.325414,0.42061,0.585232,-0.132108,-0.751691,-0.274578
2026-03-27T17:17:14.866582+00:00,1.370707,1774631834866582200,1.42233,0.481467,0.88967,0.479097,-0.723304,-0.475876,0.145207,-0.125427,-0.198935,0.309878,0.336143,0.333204,-0.421181,-0.774892,0.469693,0.325374,0.420725,0.585112,-0.132135,-0.751848,-0.274858
2026-03-27T17:17:14.883731+00:00,1.387857,1774631834883731500,1.422323,0.481723,0.889937,0.480704,-0.722644,-0.476129,0.145707,-0.125799,-0.199118,0.310019,0.336088,0.334016,-0.419917,-0.774882,0.469708,0.325334,0.42081,0.585134,-0.132192,-0.751831,-0.27483
2026-03-27T17:17:14.900868+00:00,1.404993,1774631834900867700,1.422305,0.482044,0.8901,0.482429,-0.720075,-0.475533,0.145959,-0.125956,-0.199205,0.310159,0.336806,0.333891,-0.418481,-0.774162,0.469672,0.325276,0.420909,0.585082,-0.132539,-0.751935,-0.274829
2026-03-27T17:17:14.917717+00:00,1.421842,1774631834917717100,1.422249,0.482343,0.890321,0.483374,-0.719046,-0.475907,0.146494,-0.126052,-0.199198,0.310203,0.336017,0.334862,-0.418976,-0.776406,0.469705,0.325222,0.420955,0.585027,-0.132799,-0.752005,-0.274856
2026-03-27T17:17:14.934874+00:00,1.439,1774631834934874400,1.422159,0.482701,0.890479,0.484215,-0.718686,-0.476945,0.14761,-0.126188,-0.199199,0.310322,0.337126,0.333552,-0.417415,-0.772679,0.469741,0.325165,0.420989,0.585565,-0.133072,-0.750817,-0.274603
2026-03-27T17:17:14.951899+00:00,1.456025,1774631834951899400,1.421997,0.483145,0.89056,0.486225,-0.716219,-0.477166,0.148813,-0.126336,-0.199229,0.310343,0.336263,0.334787,-0.419483,-0.774396,0.469833,0.325065,0.420999,0.585481,-0.133474,-0.750918,-0.274653
2026-03-27T17:17:14.974417+00:00,1.478543,1774631834974417400,1.421742,0.483751,0.890676,0.489277,-0.713347,-0.477893,0.151538,-0.126651,-0.199097,0.310464,0.336574,0.335147,-0.420293,-0.772742,0.469951,0.324918,0.421001,0.585383,-0.133973,-0.751001,-0.274731
2026-03-27T17:17:14.989139+00:00,1.493264,1774631834989139000,1.421569,0.484196,0.890721,0.491397,-0.711682,-0.478604,0.153255,-0.126846,-0.198999,0.310521,0.336224,0.335846,-0.421255,-0.77302,0.470033,0.324806,0.421001,0.585212,-0.13423,-0.75122,-0.275068
2026-03-27T17:17:15.006068+00:00,1.510193,1774631835006067800,1.421418,0.484724,0.890753,0.494432,-0.708465,-0.478973,0.154766,-0.12705,-0.198945,0.31065,0.336546,0.335814,-0.421286,-0.771965,0.470106,0.324692,0.421042,0.585161,-0.134362,-0.75066,-0.274875
2026-03-27T17:17:15.023221+00:00,1.527346,1774631835023220800,1.421318,0.485272,0.890751,0.497082,-0.705703,-0.479421,0.155894,-0.127279,-0.198831,0.31073,0.337308,0.335603,-0.420978,-0.770783,0.470173,0.324568,0.421055,0.584934,-0.134613,-0.750915,-0.275238
2026-03-27T17:17:15.040247+00:00,1.544372,1774631835040246800,1.421274,0.485796,0.890786,0.498805,-0.704131,-0.480561,0.156667,-0.127455,-0.198686,0.310752,0.3376,0.335251,-0.420913,-0.769952,0.470232,0.324461,0.421066,0.584819,-0.134684,-0.751116,-0.275482
2026-03-27T17:17:15.057113+00:00,1.561238,1774631835057113200,1.421296,0.486362,0.89074,0.500362,-0.702264,-0.481005,0.157388,-0.127603,-0.198591,0.310874,0.336433,0.336853,-0.423411,-0.773187,0.470284,0.324361,0.421105,0.584656,-0.134837,-0.751319,-0.275785
2026-03-27T17:17:15.074198+00:00,1.578323,1774631835074197600,1.421354,0.486905,0.890694,0.501121,-0.701623,-0.4819,0.158393,-0.127895,-0.198433,0.310996,0.337516,0.336049,-0.422854,-0.769713,0.470318,0.324287,0.421198,0.584638,-0.134718,-0.750703,-0.275567
2026-03-27T17:17:15.091275+00:00,1.5954,1774631835091275200,1.421422,0.487477,0.89055,0.502448,-0.700176,-0.481419,0.159475,-0.128141,-0.198322,0.311168,0.337223,0.336868,-0.424015,-0.76984,0.470391,0.32417,0.421247,0.58389,-0.134893,-0.752144,-0.276178
2026-03-27T17:17:15.108272+00:00,1.612397,1774631835108272000,1.42153,0.488013,0.890298,0.502422,-0.700245,-0.481512,0.160777,-0.128379,-0.198223,0.311338,0.337211,0.337123,-0.424195,-0.76876,0.470418,0.324082,0.421339,0.583855,-0.134932,-0.751548,-0.275975
