timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T15:41:49.442973+00:00,32.914680,1776786109442972812,370004,1776786109442972812,rough_corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.449264+00:00,32.930680,1776786109449264012,370020,1776786109458972812,rough_corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.465950+00:00,0.023984,1776786109465950312,370036,1776786109474972812,rough_corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.481046+00:00,0.028455,1776786109481046112,370052,1776786109479444480,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.497789+00:00,0.044698,1776786109497789312,370068,1776786109495687680,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.394588+00:00,-0.064773,1776786109394587912,369956,1776786109386216192,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.402225+00:00,-0.048698,1776786109402225512,369972,1776786109402290944,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.419419+00:00,-0.032547,1776786109419419412,369988,1776786109418442496,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.514305+00:00,0.061185,1776786109514305012,370084,1776786109512173824,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.529394+00:00,0.077098,1776786109529393812,370100,1776786109528087296,corrected,left,OFF,0.0,-0.35
2026-04-21T15:41:49.545917+00:00,0.093302,1776786109545916812,370116,1776786109544290816,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.562395+00:00,0.109645,1776786109562394812,370132,1776786109560634368,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.577725+00:00,0.125671,1776786109577725112,370148,1776786109576659968,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.594165+00:00,0.141844,1776786109594165212,370164,1776786109592833536,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.616090+00:00,0.159730,1776786109616089512,370180,1776786109610719744,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.626377+00:00,0.175588,1776786109626376612,370196,1776786109626577408,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.642530+00:00,0.191520,1776786109642530112,370212,1776786109642509312,corrected,left,OFF,0.0,-0.35
2026-04-21T15:41:49.657973+00:00,0.207334,1776786109657972812,370228,1776786109658322944,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.674313+00:00,0.223265,1776786109674312812,370244,1776786109674254080,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.690871+00:00,0.239332,1776786109690871512,370260,1776786109690321152,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.706217+00:00,0.255254,1776786109706216912,370276,1776786109706243584,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.722865+00:00,0.271318,1776786109722864912,370292,1776786109722307072,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.738092+00:00,0.287229,1776786109738092012,370308,1776786109738217984,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.754599+00:00,0.303245,1776786109754599512,370324,1776786109754234368,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.771075+00:00,0.319341,1776786109771074712,370340,1776786109770329856,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.786410+00:00,0.335315,1776786109786410112,370356,1776786109786304512,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.802913+00:00,0.351373,1776786109802912912,370372,1776786109802361856,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.824580+00:00,0.368278,1776786109824579912,370388,1776786109819267072,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.834693+00:00,0.384211,1776786109834693012,370404,1776786109835200256,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.851217+00:00,0.400226,1776786109851217212,370420,1776786109851215104,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.866693+00:00,0.416167,1776786109866692712,370436,1776786109867156736,corrected,left,OFF,0.0,-0.44
2026-04-21T15:41:49.883225+00:00,0.432186,1776786109883225112,370452,1776786109883174912,corrected,left,OFF,0.0,-0.44
