timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,gripper_side,sw,opening_mm,angle_deg
2026-03-27T18:38:29.671905+00:00,0.040261,1774636709671905317,596132,1774636709671642880,left,OFF,0.9,1.67
2026-03-27T18:38:29.687271+00:00,0.055626,1774636709687270817,596148,1774636709687420160,left,OFF,0.9,1.67
2026-03-27T18:38:29.703879+00:00,0.072235,1774636709703879217,596164,1774636709703625728,left,OFF,0.9,1.67
2026-03-27T18:38:29.720547+00:00,0.088903,1774636709720547317,596180,1774636709720055040,left,OFF,0.9,1.67
2026-03-27T18:38:29.735523+00:00,0.103879,1774636709735523317,596196,1774636709735892480,left,OFF,0.9,1.67
2026-03-27T18:38:29.752030+00:00,0.120386,1774636709752030317,596212,1774636709751974656,left,OFF,0.9,1.67
2026-03-27T18:38:29.767320+00:00,0.135676,1774636709767320217,596228,1774636709767784192,left,OFF,0.9,1.67
2026-03-27T18:38:29.783770+00:00,0.152125,1774636709783769617,596244,1774636709783790336,left,OFF,0.9,1.67
2026-03-27T18:38:29.800280+00:00,0.168636,1774636709800280317,596260,1774636709799944960,left,OFF,0.9,1.67
2026-03-27T18:38:29.815608+00:00,0.183963,1774636709815607817,596276,1774636709815876096,left,OFF,0.9,1.67
2026-03-27T18:38:29.832015+00:00,0.200370,1774636709832014917,596292,1774636709831927040,left,OFF,1.0,1.76
2026-03-27T18:38:29.848705+00:00,0.217060,1774636709848704617,596308,1774636709848132864,left,OFF,0.9,1.67
2026-03-27T18:38:29.863964+00:00,0.232320,1774636709863964517,596324,1774636709864127488,left,OFF,0.9,1.67
2026-03-27T18:38:29.880191+00:00,0.248546,1774636709880191017,596340,1774636709880171008,left,OFF,0.9,1.67
2026-03-27T18:38:29.896029+00:00,0.264384,1774636709896028617,596356,1774636709896172544,left,OFF,0.9,1.67
2026-03-27T18:38:29.912073+00:00,0.280429,1774636709912073317,596372,1774636709912181760,left,OFF,0.9,1.67
2026-03-27T18:38:29.928476+00:00,0.296832,1774636709928476217,596388,1774636709928263424,left,OFF,0.9,1.67
2026-03-27T18:38:29.943942+00:00,0.312298,1774636709943942517,596404,1774636709944236800,left,OFF,0.9,1.67
2026-03-27T18:38:29.960316+00:00,0.328671,1774636709960315617,596420,1774636709960277248,left,OFF,0.9,1.67
2026-03-27T18:38:29.976684+00:00,0.345039,1774636709976683617,596436,1774636709976370944,left,OFF,0.9,1.67
2026-03-27T18:38:29.992235+00:00,0.360591,1774636709992235617,596452,1774636709992380928,left,OFF,0.9,1.67
2026-03-27T18:38:30.008610+00:00,0.376965,1774636710008610117,596468,1774636710008445440,left,OFF,0.9,1.67
2026-03-27T18:38:30.023891+00:00,0.392246,1774636710023890917,596484,1774636710024396288,left,OFF,0.9,1.67
2026-03-27T18:38:30.040437+00:00,0.408793,1774636710040437317,596500,1774636710040429568,left,OFF,0.9,1.67
2026-03-27T18:38:30.056846+00:00,0.425201,1774636710056846117,596516,1774636710056513792,left,OFF,0.9,1.58
2026-03-27T18:38:30.072114+00:00,0.440469,1774636710072114117,596532,1774636710072491776,left,OFF,0.9,1.58
2026-03-27T18:38:30.088530+00:00,0.456885,1774636710088529617,596548,1774636710088524288,left,OFF,0.9,1.58
2026-03-27T18:38:30.105053+00:00,0.473408,1774636710105053117,596564,1774636710104617216,left,OFF,0.9,1.58
2026-03-27T18:38:30.120582+00:00,0.488937,1774636710120581517,596580,1774636710120643840,left,OFF,0.9,1.58
2026-03-27T18:38:30.136706+00:00,0.505061,1774636710136705917,596596,1774636710136681472,left,OFF,0.9,1.58
