timestamp,time_seconds,timestamp_ns,t_ms,t_ms_corrected_ns,drift_quality,gripper_side,sw,opening_mm,angle_deg
2026-04-21T12:43:02.279486+00:00,36.475977,1776775382279486217,350116,1776775382279486217,rough_corrected,right,ON,1.2,2.02
2026-04-21T12:43:02.294888+00:00,36.491977,1776775382294888417,350132,1776775382295486217,rough_corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.311110+00:00,0.036261,1776775382311109517,350148,1776775382311486217,rough_corrected,right,ON,1.2,2.02
2026-04-21T12:43:02.327592+00:00,0.052124,1776775382327591717,350164,1776775382327349504,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.342915+00:00,0.067885,1776775382342914617,350180,1776775382343110144,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.214553+00:00,-0.060283,1776775382214553317,350052,1776775382214942464,corrected,right,ON,1.4,2.2
2026-04-21T12:43:02.245030+00:00,-0.043382,1776775382245029517,350068,1776775382231843584,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.246333+00:00,-0.027422,1776775382246333217,350084,1776775382247803648,corrected,right,ON,1.2,2.02
2026-04-21T12:43:02.264545+00:00,-0.011315,1776775382264544717,350100,1776775382263910144,corrected,right,ON,1.2,2.02
2026-04-21T12:43:02.359985+00:00,0.084322,1776775382359984617,350196,1776775382359547136,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.374977+00:00,0.100104,1776775382374977317,350212,1776775382375329280,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.391225+00:00,0.116070,1776775382391225317,350228,1776775382391295744,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.407555+00:00,0.132172,1776775382407554617,350244,1776775382407397888,corrected,right,ON,1.4,2.2
2026-04-21T12:43:02.423060+00:00,0.148071,1776775382423060217,350260,1776775382423296512,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.440356+00:00,0.164411,1776775382440356217,350276,1776775382439636480,corrected,right,ON,1.4,2.2
2026-04-21T12:43:02.455992+00:00,0.180552,1776775382455991817,350292,1776775382455777792,corrected,right,ON,1.4,2.2
2026-04-21T12:43:02.471251+00:00,0.196453,1776775382471250717,350308,1776775382471678976,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.487797+00:00,0.212517,1776775382487797217,350324,1776775382487742208,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.503121+00:00,0.228402,1776775382503121517,350340,1776775382503627264,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.519578+00:00,0.244413,1776775382519577817,350356,1776775382519638784,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.536049+00:00,0.260524,1776775382536049317,350372,1776775382535749120,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.551330+00:00,0.276466,1776775382551329517,350388,1776775382551691264,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.567802+00:00,0.292509,1776775382567802017,350404,1776775382567734784,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.584200+00:00,0.308619,1776775382584200317,350420,1776775382583844608,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.599577+00:00,0.324600,1776775382599576917,350436,1776775382599825664,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.616019+00:00,0.340659,1776775382616019517,350452,1776775382615884288,corrected,right,ON,1.3,2.11
2026-04-21T12:43:02.631584+00:00,0.356637,1776775382631583817,350468,1776775382631862784,corrected,right,ON,1.4,2.2
2026-04-21T12:43:02.647908+00:00,0.372669,1776775382647908017,350484,1776775382647894528,corrected,right,ON,1.4,2.2
2026-04-21T12:43:02.665187+00:00,0.388889,1776775382665187417,350500,1776775382664114432,corrected,right,ON,1.4,2.29
2026-04-21T12:43:02.679801+00:00,0.404878,1776775382679800817,350516,1776775382680103936,corrected,right,ON,1.4,2.29
2026-04-21T12:43:02.696178+00:00,0.420921,1776775382696177717,350532,1776775382696146944,corrected,right,ON,1.4,2.29
2026-04-21T12:43:02.712668+00:00,0.437025,1776775382712667717,350548,1776775382712250624,corrected,right,ON,1.5,2.37
2026-04-21T12:43:02.728039+00:00,0.453034,1776775382728039117,350564,1776775382728259328,corrected,right,ON,1.5,2.46
2026-04-21T12:43:02.744314+00:00,0.469076,1776775382744314317,350580,1776775382744301312,corrected,right,ON,1.6,2.55
2026-04-21T12:43:02.759866+00:00,0.485057,1776775382759865517,350596,1776775382760282880,corrected,right,ON,1.6,2.55
2026-04-21T12:43:02.776232+00:00,0.501084,1776775382776231517,350612,1776775382776309760,corrected,right,ON,1.6,2.64
2026-04-21T12:43:02.792703+00:00,0.517162,1776775382792703517,350628,1776775382792387840,corrected,right,ON,1.6,2.64
2026-04-21T12:43:02.808092+00:00,0.533163,1776775382808091817,350644,1776775382808388864,corrected,right,ON,1.6,2.64
2026-04-21T12:43:02.824659+00:00,0.549226,1776775382824659017,350660,1776775382824451584,corrected,right,ON,1.5,2.37
2026-04-21T12:43:02.841111+00:00,0.565330,1776775382841110717,350676,1776775382840555776,corrected,right,ON,1.5,2.37
2026-04-21T12:43:02.856357+00:00,0.581346,1776775382856357217,350692,1776775382856571904,corrected,right,ON,1.5,2.37
2026-04-21T12:43:02.873261+00:00,0.597452,1776775382873261317,350708,1776775382872677632,corrected,right,ON,1.5,2.37
2026-04-21T12:43:02.888196+00:00,0.613443,1776775382888195617,350724,1776775382888668416,corrected,right,ON,1.4,2.29
2026-04-21T12:43:02.904714+00:00,0.629484,1776775382904713617,350740,1776775382904709376,corrected,right,ON,1.5,2.37
2026-04-21T12:43:02.921169+00:00,0.645564,1776775382921169217,350756,1776775382920789504,corrected,right,ON,1.5,2.37
2026-04-21T12:43:02.936563+00:00,0.661581,1776775382936562617,350772,1776775382936806656,corrected,right,ON,1.5,2.37
2026-04-21T12:43:02.953107+00:00,0.677646,1776775382953107017,350788,1776775382952871168,corrected,right,ON,1.5,2.37
2026-04-21T12:43:02.969432+00:00,0.693733,1776775382969431817,350804,1776775382968958720,corrected,right,ON,1.4,2.29
2026-04-21T12:43:02.984617+00:00,0.709743,1776775382984616617,350820,1776775382984968960,corrected,right,ON,1.5,2.37
2026-04-21T12:43:03.001492+00:00,0.725826,1776775383001492017,350836,1776775383001051904,corrected,right,ON,1.5,2.37
2026-04-21T12:43:03.016485+00:00,0.741820,1776775383016485217,350852,1776775383017045248,corrected,right,ON,1.5,2.37
2026-04-21T12:43:03.033014+00:00,0.757856,1776775383033014217,350868,1776775383033081600,corrected,right,ON,1.5,2.37
2026-04-21T12:43:03.049352+00:00,0.773916,1776775383049351817,350884,1776775383049141504,corrected,right,ON,1.5,2.37
2026-04-21T12:43:03.064801+00:00,0.789929,1776775383064801517,350900,1776775383065154304,corrected,right,ON,1.5,2.37
2026-04-21T12:43:03.081125+00:00,0.805965,1776775383081124917,350916,1776775383081190656,corrected,right,ON,1.5,2.37
2026-04-21T12:43:03.107886+00:00,0.822803,1776775383107885817,350932,1776775383098028288,corrected,right,ON,1.5,2.37
2026-04-21T12:43:03.113038+00:00,0.838790,1776775383113038017,350948,1776775383114015488,corrected,right,ON,1.5,2.37
