timestamp,time_seconds,timestamp_ns,tracker_head_x,tracker_head_y,tracker_head_z,tracker_head_qw,tracker_head_qx,tracker_head_qy,tracker_head_qz,tracker_right_x,tracker_right_y,tracker_right_z,tracker_right_qw,tracker_right_qx,tracker_right_qy,tracker_right_qz,tracker_left_x,tracker_left_y,tracker_left_z,tracker_left_qw,tracker_left_qx,tracker_left_qy,tracker_left_qz
2026-03-27T17:21:54.333313+00:00,0.041182,1774632114333313000,0.557377,0.396166,-0.228631,0.501662,-0.064915,-0.81652,-0.278877,0.649614,-0.069142,-0.521646,0.588541,-0.512628,-0.526422,0.337108,0.60529,-0.059467,-0.019613,0.319939,0.448161,-0.6497,-0.527432
2026-03-27T17:21:54.350387+00:00,0.058256,1774632114350386600,0.557791,0.396026,-0.229057,0.502231,-0.065708,-0.816265,-0.278928,0.649388,-0.069576,-0.521709,0.589029,-0.51307,-0.525495,0.336229,0.60574,-0.060004,-0.019287,0.318932,0.448509,-0.645326,-0.529031
2026-03-27T17:21:54.367522+00:00,0.075392,1774632114367522200,0.558174,0.395964,-0.229497,0.502987,-0.066398,-0.81539,-0.278808,0.606177,-0.060502,-0.019054,0.3164,0.451019,-0.645638,-0.531822,0.649199,-0.069996,-0.521796,0.588812,-0.514801,-0.525591,0.336342
2026-03-27T17:21:54.384308+00:00,0.092178,1774632114384308100,0.558514,0.395876,-0.229883,0.503749,-0.067085,-0.815303,-0.278939,0.606373,-0.060697,-0.01925,0.314178,0.45289,-0.645819,-0.531377,0.64898,-0.070352,-0.521924,0.58945,-0.514739,-0.524204,0.335589
2026-03-27T17:21:54.401395+00:00,0.109265,1774632114401395300,0.558839,0.395847,-0.230281,0.50464,-0.067676,-0.814215,-0.278482,0.606607,-0.060954,-0.018928,0.311531,0.455063,-0.647578,-0.530325,0.648787,-0.07069,-0.522092,0.589207,-0.516056,-0.52376,0.33559
2026-03-27T17:21:54.418407+00:00,0.126276,1774632114418406700,0.55915,0.39582,-0.230635,0.505498,-0.068163,-0.813928,-0.278281,0.606791,-0.060988,-0.019039,0.310025,0.455183,-0.645867,-0.52782,0.648586,-0.070967,-0.522281,0.589127,-0.516567,-0.522521,0.335247
2026-03-27T17:21:54.435514+00:00,0.143384,1774632114435514300,0.559423,0.395833,-0.230989,0.506471,-0.068502,-0.812772,-0.277792,0.60706,-0.061069,-0.019019,0.307427,0.45725,-0.646062,-0.528331,0.64845,-0.071217,-0.522538,0.588754,-0.517614,-0.522631,0.335516
2026-03-27T17:21:54.452787+00:00,0.160656,1774632114452786600,0.559712,0.395815,-0.231326,0.506562,-0.068969,-0.814215,-0.277998,0.607352,-0.061034,-0.018941,0.305043,0.458516,-0.644328,-0.528953,0.648308,-0.07145,-0.522785,0.588673,-0.518281,-0.522046,0.335542
2026-03-27T17:21:54.469621+00:00,0.177491,1774632114469621100,0.559937,0.395842,-0.231631,0.507484,-0.069153,-0.813074,-0.277515,0.607656,-0.060954,-0.018831,0.302081,0.460236,-0.643913,-0.531006,0.648212,-0.071582,-0.523041,0.58879,-0.518891,-0.521284,0.335556
2026-03-27T17:21:54.486696+00:00,0.194566,1774632114486696300,0.560206,0.39582,-0.231897,0.508005,-0.069394,-0.813432,-0.27721,0.607981,-0.061036,-0.018742,0.300307,0.461065,-0.643544,-0.533453,0.648125,-0.071684,-0.523348,0.588972,-0.519168,-0.521022,0.335855
2026-03-27T17:21:54.503678+00:00,0.211548,1774632114503678300,0.560403,0.395902,-0.232137,0.508982,-0.069445,-0.812231,-0.276733,0.608262,-0.060802,-0.018161,0.298978,0.461797,-0.643126,-0.536862,0.648058,-0.071779,-0.523643,0.589016,-0.519645,-0.520501,0.335843
2026-03-27T17:21:54.520741+00:00,0.22861,1774632114520740900,0.560608,0.395973,-0.232382,0.50932,-0.069605,-0.812856,-0.276844,0.608519,-0.060398,-0.017731,0.298358,0.461785,-0.640755,-0.539211,0.647996,-0.071872,-0.523914,0.589494,-0.51973,-0.519108,0.33561
2026-03-27T17:21:54.537496+00:00,0.245366,1774632114537496400,0.560773,0.396087,-0.232574,0.51039,-0.069497,-0.811472,-0.276048,0.608714,-0.060097,-0.017092,0.297307,0.463071,-0.639852,-0.542658,0.647976,-0.071992,-0.524195,0.589078,-0.5211,-0.518962,0.33587
2026-03-27T17:21:54.554502+00:00,0.262371,1774632114554501700,0.560979,0.396225,-0.232726,0.511354,-0.069154,-0.810258,-0.275551,0.608781,-0.059695,-0.016577,0.298529,0.460814,-0.633585,-0.542235,0.648167,-0.072107,-0.524478,0.588918,-0.521934,-0.518305,0.335871
2026-03-27T17:21:54.571552+00:00,0.279421,1774632114571551600,0.561181,0.396384,-0.232917,0.511718,-0.068881,-0.811313,-0.275359,0.608858,-0.059401,-0.015826,0.298761,0.462222,-0.631517,-0.5464,0.648295,-0.072138,-0.524752,0.589054,-0.522199,-0.517036,0.335597
2026-03-27T17:21:54.588567+00:00,0.296436,1774632114588566600,0.561416,0.396573,-0.233029,0.512877,-0.068438,-0.809841,-0.274529,0.608818,-0.059095,-0.015162,0.300948,0.461283,-0.625597,-0.549408,0.648609,-0.072235,-0.52501,0.588606,-0.523629,-0.51688,0.335845
2026-03-27T17:21:54.605728+00:00,0.313598,1774632114605728300,0.561629,0.39672,-0.233211,0.513124,-0.068204,-0.811044,-0.274782,0.608775,-0.058884,-0.014288,0.303126,0.462419,-0.622401,-0.554896,0.648931,-0.072286,-0.525241,0.588576,-0.524279,-0.515405,0.335579
2026-03-27T17:21:54.622727+00:00,0.330597,1774632114622727200,0.561836,0.396848,-0.233346,0.51415,-0.06787,-0.809779,-0.27431,0.608642,-0.058693,-0.013628,0.307091,0.461418,-0.616181,-0.556891,0.649327,-0.072363,-0.52545,0.587966,-0.526365,-0.514862,0.336177
2026-03-27T17:21:54.639792+00:00,0.347661,1774632114639791700,0.562049,0.396959,-0.233533,0.515078,-0.067669,-0.809497,-0.274403,0.608538,-0.058528,-0.013013,0.309759,0.462012,-0.61302,-0.560646,0.649725,-0.072396,-0.525609,0.587771,-0.527576,-0.513105,0.336256
2026-03-27T17:21:54.656833+00:00,0.364702,1774632114656833000,0.562317,0.397055,-0.233736,0.516182,-0.067418,-0.808981,-0.274152,0.608424,-0.05839,-0.012461,0.313289,0.46177,-0.60864,-0.563067,0.650111,-0.072436,-0.525792,0.587486,-0.528836,-0.512063,0.336405
2026-03-27T17:21:54.673911+00:00,0.38178,1774632114673910500,0.562545,0.397185,-0.233969,0.518006,-0.066949,-0.807568,-0.273739,0.608286,-0.058308,-0.011939,0.316543,0.461355,-0.604724,-0.566543,0.650549,-0.072467,-0.525926,0.58641,-0.53045,-0.511755,0.33691
2026-03-27T17:21:54.690886+00:00,0.398756,1774632114690886100,0.562819,0.397299,-0.234185,0.519575,-0.066505,-0.806262,-0.273078,0.608236,-0.058342,-0.011504,0.319253,0.461495,-0.60134,-0.570928,0.650975,-0.07246,-0.526024,0.585537,-0.531861,-0.510571,0.337025
2026-03-27T17:21:54.708121+00:00,0.41599,1774632114708120500,0.563102,0.397446,-0.234449,0.520627,-0.066174,-0.80654,-0.273077,0.608082,-0.058494,-0.011063,0.322934,0.459022,-0.595182,-0.573878,0.651395,-0.072456,-0.526138,0.584994,-0.532484,-0.50956,0.336809
2026-03-27T17:21:54.724899+00:00,0.432768,1774632114724899000,0.563362,0.397588,-0.234686,0.522394,-0.065756,-0.80518,-0.272701,0.607932,-0.058688,-0.010574,0.326199,0.457324,-0.59038,-0.579426,0.651851,-0.072485,-0.526187,0.583914,-0.534563,-0.509332,0.337153
2026-03-27T17:21:54.741974+00:00,0.449844,1774632114741974100,0.563614,0.397728,-0.234948,0.524175,-0.065337,-0.80382,-0.272333,0.607789,-0.059023,-0.010057,0.329969,0.454891,-0.584372,-0.585997,0.652255,-0.072483,-0.526222,0.583309,-0.535208,-0.509222,0.337208
2026-03-27T17:21:54.758952+00:00,0.466821,1774632114758951900,0.563887,0.397839,-0.235243,0.525064,-0.06509,-0.804311,-0.27267,0.607624,-0.059391,-0.009498,0.334525,0.451346,-0.577457,-0.59265,0.652702,-0.072428,-0.526119,0.582899,-0.53596,-0.509091,0.336919
2026-03-27T17:21:54.775932+00:00,0.483801,1774632114775931600,0.564166,0.397992,-0.235541,0.526872,-0.064682,-0.802828,-0.272005,0.607476,-0.059938,-0.009011,0.340281,0.446814,-0.568924,-0.599054,0.653046,-0.072485,-0.526211,0.582827,-0.536263,-0.509007,0.336171
2026-03-27T17:21:54.793157+00:00,0.501026,1774632114793156700,0.564438,0.398153,-0.235891,0.528653,-0.064259,-0.801486,-0.271648,0.60731,-0.060516,-0.008568,0.345697,0.443381,-0.562304,-0.606474,0.653445,-0.072456,-0.526075,0.582475,-0.537189,-0.509329,0.335856
2026-03-27T17:21:54.810173+00:00,0.518042,1774632114810172600,0.56471,0.398336,-0.23629,0.530295,-0.06387,-0.800349,-0.271603,0.607283,-0.061134,-0.008365,0.352187,0.437976,-0.553647,-0.611884,0.653833,-0.072438,-0.525939,0.582181,-0.537425,-0.510136,0.33573
2026-03-27T17:21:54.827406+00:00,0.535276,1774632114827406300,0.565059,0.398516,-0.236705,0.532224,-0.063546,-0.798844,-0.270885,0.607267,-0.061777,-0.008218,0.358212,0.432917,-0.547904,-0.618371,0.654105,-0.072404,-0.525751,0.58258,-0.537041,-0.509837,0.33468
2026-03-27T17:21:54.845203+00:00,0.553072,1774632114845202800,0.565409,0.398751,-0.237289,0.534198,-0.063578,-0.798092,-0.270365,0.607456,-0.062383,-0.008359,0.361896,0.429217,-0.545884,-0.624072,0.654429,-0.072361,-0.525511,0.582428,-0.536771,-0.510036,0.333919
2026-03-27T17:21:54.861452+00:00,0.569321,1774632114861452000,0.565855,0.398961,-0.237861,0.53613,-0.063769,-0.797314,-0.269527,0.607855,-0.062855,-0.00861,0.363184,0.424467,-0.544621,-0.622641,0.654689,-0.072366,-0.52532,0.582161,-0.537473,-0.510628,0.333429
2026-03-27T17:21:54.878541+00:00,0.586411,1774632114878541600,0.566411,0.399222,-0.238548,0.538087,-0.064124,-0.796497,-0.268807,0.608554,-0.063282,-0.009613,0.362555,0.420689,-0.547073,-0.625212,0.654959,-0.072355,-0.525101,0.582045,-0.537893,-0.510848,0.333202
2026-03-27T17:21:54.895965+00:00,0.603834,1774632114895965000,0.566893,0.399525,-0.239427,0.540919,-0.064652,-0.794671,-0.267676,0.609245,-0.06382,-0.010268,0.362528,0.415411,-0.548138,-0.628433,0.655242,-0.072363,-0.524916,0.581858,-0.539077,-0.510539,0.332759
2026-03-27T17:21:54.912855+00:00,0.620725,1774632114912855200,0.567485,0.399803,-0.240372,0.543492,-0.065391,-0.793747,-0.266872,0.610263,-0.064187,-0.01103,0.363212,0.410257,-0.548588,-0.631984,0.655441,-0.072352,-0.524779,0.581547,-0.539438,-0.510379,0.332365
2026-03-27T17:21:54.929755+00:00,0.637625,1774632114929755400,0.568029,0.400105,-0.241414,0.546329,-0.066157,-0.791878,-0.265459,0.611479,-0.064759,-0.012043,0.36407,0.405434,-0.548339,-0.635402,0.655637,-0.072358,-0.524684,0.581647,-0.539868,-0.509773,0.33203
2026-03-27T17:21:54.946892+00:00,0.654762,1774632114946892100,0.568638,0.400451,-0.24253,0.549767,-0.066924,-0.789396,-0.264226,0.612895,-0.065206,-0.013277,0.365573,0.400803,-0.547201,-0.636986,0.655771,-0.072374,-0.524591,0.58073,-0.541254,-0.510127,0.332278
